arm,batch,metric,target,rank,case_hash,prompt_hash,cohort,prompt_index,nll,margin,success,finite,arm_display_label
AlphaEdit_ORIGINAL,40,PS,true,3,767507f982e47bffdea0dcb7010d6365504bbec6208f59d0e83494f30e2e8912,a593fbcfbbec9c228c4c8327a57a6b26316e99bdfaea46401e7afd95013002c5,11,1,25.39195442199707,2.6765575408935547,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,PS,true,4,fcc0df4b4cc5b19526a1f2bcd7a58a37f4dc2bfbfa755bc589eb038457e86b0a,11879f459a4ba897ac83864e49da07ae46067a34cdbe64307abc77034431cdb8,31,1,25.129695892333984,25.126903858967125,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,PS,true,5,1ea9d32b63684dfef7cfa009143a1b5a0c97e8be55b7edb548f3675bee1dc433,319b485bcd722942692dbc0015031a057bcb00309c36ca712b06fcf5402d5d62,36,0,25.074256896972656,25.074160103715258,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,new,1,1615dc1e029ef66a38cec67ae2dd6d0b593befdb93a0ed5b6ae046b21901c675,01115b816071676db4a4ff2de3ee462016fb217644070076c9e769c8782b8c54,9,1,25.231813430786133,-3.877361297607422,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,new,2,92830841b2701a157ddf3f64eef2d392c992cf47d62ee624dec35ed31a1d7be3,3bc303b8c0d5f1e9f8e018e3e5c39fe2acc982de8c1ce123bfb5abb64fa4aa4e,2,1,24.510286331176758,4.9623260498046875,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,new,3,75bae64a11d6ea6530544e19c2eebfbc944cd3eddf8e0d0873fbfc8373ee0e50,65428b51bdbbaa6aa19c3b2d1d3f40c1c3125ae6777d87350cfe3ee85001375f,23,6,24.463626861572266,-6.972993850708008,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,new,4,18d470e5e7b8a3ca3e3f6f3e686b09383b3143cff853ac79ba434b3fab537133,b50ec269f3f53e1fd956b50765293437f03f128976509eab39f54cce99423f6d,17,0,24.336761474609375,2.011028289794922,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,new,5,924e2ab452b703951ac545a9b7aefbab7731932662ef2591c5a672355dffa11b,b227739f6a1a0d878d3d1c36e171870fa70005c00b913cad0c6d1afdd17fce5f,5,5,23.997390747070312,-11.850959777832031,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,true,1,92830841b2701a157ddf3f64eef2d392c992cf47d62ee624dec35ed31a1d7be3,3bc303b8c0d5f1e9f8e018e3e5c39fe2acc982de8c1ce123bfb5abb64fa4aa4e,2,1,29.472612380981445,4.9623260498046875,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,true,2,340799d186c8195376d2cf6a756516a830ffc5feac81996d8b4e6d62d30d214b,5bc19145efda8f664a126c63d506c0ceb777d7fde5e7a32b29a3b980f661583a,9,9,27.34885597229004,23.528051376342773,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,true,3,92830841b2701a157ddf3f64eef2d392c992cf47d62ee624dec35ed31a1d7be3,2932b0c49855e94c80733fbaf6d9a1d33727b47bc468e695d3804c88bd1238b9,2,4,26.842262268066406,3.0306835174560547,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,true,4,18d470e5e7b8a3ca3e3f6f3e686b09383b3143cff853ac79ba434b3fab537133,b50ec269f3f53e1fd956b50765293437f03f128976509eab39f54cce99423f6d,17,0,26.347789764404297,2.011028289794922,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,true,5,b0acadc3765a54e81a20b413a46ce483c0b4ea02d5097655e64fc25f8352ac3f,5e145c2d651ae42ca0a79752ca8f137b36c6cbba07098b7844da12c53fc47fb1,14,7,24.95058250427246,5.119056701660156,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,new,1,4a147f223b0bb73bc4b50d456afb6063e6cbb0d28fd09e9844ef76475429362a,62656c478d51754a74a25be91ce9796b8f481fa16981e716203d21acb47356bb,17,0,26.81913185119629,-1.6560249328613281,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,new,2,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,6307dd1fa0c01d7ebfef42fa0d06e87241109f8922d7220402888ce5f1f0ed88,4,0,23.740346908569336,-4.292972564697266,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,new,3,20db6628648c4ad306be515e9df80f6778953e70e517aed46dd0d594c2d7964f,41d3af7044465263baea43550fc7cd2dcba9d349b105cc4c2f54e89524a1eed3,4,0,23.17965316772461,1.791351318359375,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,new,4,20ae1e26ff37e6e1e89d85687a0868092af811e6348c673f96462dad1e4907a6,eaf27fb1e2117d8d7b0ccc9c5604eb66eec95ecc51e6bb8968262e7fea582467,28,0,22.17917251586914,-4.64564323425293,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,new,5,7c7fead4c7112bf70054247e3d806d902cf564483840787837113b631d216e2d,318a31ca4a40e9330a58beb6438794d2ab3b6c4683600ff87738425e97f2b924,32,0,20.556751251220703,0.6840858459472656,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,true,1,cebaf002d886615dcfbaea61d2b4ee2b3b31e69f78cf126b245dd9dedfe4b6aa,75b0849783163665b7b2619d25128ada991d7cd683ef74cbd5ce7ff818f033d4,48,0,31.622392654418945,31.62236797839978,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,true,2,fdc8e91b0da32211e3ca5758d74e6c459fb5453e785c6ed3d3d2f4bc3c34affa,c7ae735ffc9d1cc9f9c36f215301c4219428b2934d7dc06d50c9a6011e2dc350,33,0,29.07072639465332,29.070652130023518,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,true,3,57711813a543dd50dc473dee0b29e1f14b321a86556bf42d1a133330ce368e20,629fa13f409032b826947b10b6a7a5c85c87e6a8b5866e1971f04d292606cf2f,43,0,28.806442260742188,28.80631852915394,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,true,4,5cf5b8d22fe749d8cd6253d9be22ce3af04d0e5fcb688f778adebe528c9463a4,a9aa0aff8a6dd1e45d0b58ff1cad4cbc43b5f3eaa70182143aeafba825ab40bd,32,0,28.477781295776367,28.477337458898546,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,true,5,28c552828e0f24ca44ff97bef5cd6f1b7990d1657487c312d473d41171b60e59,fbb6b4b9577d7da9506f15dca79c7aafd232d7393b1f40725f7cfcfdbcea55b7,35,0,27.969717025756836,27.96953572485654,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,new,1,4a147f223b0bb73bc4b50d456afb6063e6cbb0d28fd09e9844ef76475429362a,cfd2456f63f47debc15497c868b464439b090b86de922cde9c8602d5afc6cd20,17,1,26.597942352294922,-1.776113510131836,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,new,2,ba6d6e9adee189524370aecc74e02773b3532d417204b54613cc13ae4220ea9e,6770d52ee38d4c3fcbabe8e45ef29d97641ecdb17190f39975b4568418727c6c,32,0,21.712158203125,0.026937484741210938,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,new,3,767507f982e47bffdea0dcb7010d6365504bbec6208f59d0e83494f30e2e8912,a593fbcfbbec9c228c4c8327a57a6b26316e99bdfaea46401e7afd95013002c5,11,1,20.903148651123047,2.5173702239990234,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,new,4,eb0a1b533c11531f4dd7b5a6dbee601bc986a9058ee057fc9e287457dd04047c,b27b1dd0c6f185c505f2cf33181e3dbe0c81e7880fcc161fc8346ff1138091c0,21,1,20.23430061340332,1.4958209991455078,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,new,5,7808b86edb7b1acd97860de5b0014865ec15ea7a2f6e8ba5c0a3c88127a9447b,17cd6774ce60a7bf5fca24c1b85749102ef505414dc47e5900765425d95abeca,7,1,19.85618782043457,3.5277652740478516,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,true,1,cebaf002d886615dcfbaea61d2b4ee2b3b31e69f78cf126b245dd9dedfe4b6aa,a4a9c870c3ecec0216c859f5231af9187aa09c13362e8dea408dd53e20cc429c,48,0,29.09649085998535,29.096432210735657,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,true,2,cebaf002d886615dcfbaea61d2b4ee2b3b31e69f78cf126b245dd9dedfe4b6aa,00328fca9fcf0bf52a50fac50523bcbc7e12e50b2106e2288403d08874b6a2c9,48,1,27.36038589477539,27.360242019509315,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,true,3,872119f809e53e0f8414eb391e24957d8b7f6f170c497d5d639d73abdf428520,4ce7162ab41669f30b109f493b074cca1eab7e7ec0fc2f4f2ac9593438b05fa8,33,0,26.647388458251953,26.64729714810528,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,true,4,1ea9d32b63684dfef7cfa009143a1b5a0c97e8be55b7edb548f3675bee1dc433,319b485bcd722942692dbc0015031a057bcb00309c36ca712b06fcf5402d5d62,36,0,25.65835952758789,25.65829479903914,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,true,5,fcc0df4b4cc5b19526a1f2bcd7a58a37f4dc2bfbfa755bc589eb038457e86b0a,11879f459a4ba897ac83864e49da07ae46067a34cdbe64307abc77034431cdb8,31,1,25.59583854675293,25.59331616270356,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,new,1,5e301268b40c29319ec67cf906d3a15a401835e5e5909a8bc713d7b482588091,fd0ae808cc471f4d522a533da3c4610454c6fd89ebe3b98cf0aa3ae3ab2dee22,10,4,29.919662475585938,3.5218238830566406,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,new,2,547267d4010c3827ac4aca65adbbe1443df049c3d0cef252790a735aa144e3fe,ff22eaa4e51c09d6f46870e8f335323601178b8b41ccfbd48e8f14e82f884477,24,4,29.386133193969727,-4.741008758544922,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,new,3,5e301268b40c29319ec67cf906d3a15a401835e5e5909a8bc713d7b482588091,db0647cd3cfa1d3f7d188b0c47a40843478ce2a4ade8380cbd15adde360e8c8d,10,8,28.157196044921875,3.7489147186279297,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,new,4,75bae64a11d6ea6530544e19c2eebfbc944cd3eddf8e0d0873fbfc8373ee0e50,65428b51bdbbaa6aa19c3b2d1d3f40c1c3125ae6777d87350cfe3ee85001375f,23,6,26.34781837463379,-8.81425666809082,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,new,5,6786bcc91b97b9b007fe181136e6c60d79339d08c7866c7b36bf1e11f18699b8,c59c368ba855930c32ed9c9a5567f7ca9588e89fab23ad418a20452813092545,40,8,26.04136085510254,-3.0229740142822266,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,true,1,5e301268b40c29319ec67cf906d3a15a401835e5e5909a8bc713d7b482588091,fd0ae808cc471f4d522a533da3c4610454c6fd89ebe3b98cf0aa3ae3ab2dee22,10,4,33.44148635864258,3.5218238830566406,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,true,2,5e301268b40c29319ec67cf906d3a15a401835e5e5909a8bc713d7b482588091,db0647cd3cfa1d3f7d188b0c47a40843478ce2a4ade8380cbd15adde360e8c8d,10,8,31.906110763549805,3.7489147186279297,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,true,3,6a1befc44c314642f04a8cf4cdf6a7f208580615eada11e8d8b09c9bf643b4f9,8abe90db457835175785ac925d105a8ec16644a1718d1280c40f893c670c51d5,17,1,29.638124465942383,6.84632682800293,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,true,4,92830841b2701a157ddf3f64eef2d392c992cf47d62ee624dec35ed31a1d7be3,3bc303b8c0d5f1e9f8e018e3e5c39fe2acc982de8c1ce123bfb5abb64fa4aa4e,2,1,27.805130004882812,4.364131927490234,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,true,5,0d38364f7e61ffa23af02082de12cb8c5786cddea6f83ae2156aa0cb41ec5509,af238da59ef3aa2605ec3c94ee3962ccea3328f477a8cfd63364e04ec1faa690,21,8,27.40073013305664,11.43195629119873,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,new,1,92a7194ae5db4ecb83f724e83d0d50b3c216561849b48f4d60946b3b0a301a3a,4c567137707bd3559262442b689af8f22756484b0aad83d9831435f93997b7f5,54,0,26.47879409790039,-8.471233367919922,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,new,2,4a147f223b0bb73bc4b50d456afb6063e6cbb0d28fd09e9844ef76475429362a,62656c478d51754a74a25be91ce9796b8f481fa16981e716203d21acb47356bb,17,0,25.811389923095703,-1.4397716522216797,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,new,3,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,6307dd1fa0c01d7ebfef42fa0d06e87241109f8922d7220402888ce5f1f0ed88,4,0,23.56736183166504,-4.465911865234375,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,new,4,20ae1e26ff37e6e1e89d85687a0868092af811e6348c673f96462dad1e4907a6,eaf27fb1e2117d8d7b0ccc9c5604eb66eec95ecc51e6bb8968262e7fea582467,28,0,22.574310302734375,-4.522674560546875,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,new,5,f0cec1870916d1929ec7bb20d9f279f2a9f2d5d292da501565e2bb6ab0b92b3e,589d4dcc2449bc0353738a31b493b0aa1959955c5d8bad88f6ef8e9abde00ef1,14,0,20.85890769958496,3.1656227111816406,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,true,1,cebaf002d886615dcfbaea61d2b4ee2b3b31e69f78cf126b245dd9dedfe4b6aa,75b0849783163665b7b2619d25128ada991d7cd683ef74cbd5ce7ff818f033d4,48,0,33.70426559448242,33.70422995154149,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,true,2,28c552828e0f24ca44ff97bef5cd6f1b7990d1657487c312d473d41171b60e59,fbb6b4b9577d7da9506f15dca79c7aafd232d7393b1f40725f7cfcfdbcea55b7,35,0,29.71756362915039,29.717364331081626,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,true,3,fdc8e91b0da32211e3ca5758d74e6c459fb5453e785c6ed3d3d2f4bc3c34affa,c7ae735ffc9d1cc9f9c36f215301c4219428b2934d7dc06d50c9a6011e2dc350,33,0,29.454757690429688,29.454659585993795,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,true,4,57711813a543dd50dc473dee0b29e1f14b321a86556bf42d1a133330ce368e20,629fa13f409032b826947b10b6a7a5c85c87e6a8b5866e1971f04d292606cf2f,43,0,29.42450714111328,29.42440391119453,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,true,5,68a7ac41844525497a3a759e5b2dd3b42345819e2f5c737b9ca901fdf74b88f3,69b2cd47a1fbe7679c7cd58d7cffbcfaf8b7cc77c67a127b28ad94c8b6641f97,12,0,29.040693283081055,29.040607813672977,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,new,1,4a147f223b0bb73bc4b50d456afb6063e6cbb0d28fd09e9844ef76475429362a,cfd2456f63f47debc15497c868b464439b090b86de922cde9c8602d5afc6cd20,17,1,27.168237686157227,-1.0438823699951172,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,new,2,ba6d6e9adee189524370aecc74e02773b3532d417204b54613cc13ae4220ea9e,6770d52ee38d4c3fcbabe8e45ef29d97641ecdb17190f39975b4568418727c6c,32,0,21.433834075927734,0.051837921142578125,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,new,3,7808b86edb7b1acd97860de5b0014865ec15ea7a2f6e8ba5c0a3c88127a9447b,17cd6774ce60a7bf5fca24c1b85749102ef505414dc47e5900765425d95abeca,7,1,20.327320098876953,3.444957733154297,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,new,4,767507f982e47bffdea0dcb7010d6365504bbec6208f59d0e83494f30e2e8912,a593fbcfbbec9c228c4c8327a57a6b26316e99bdfaea46401e7afd95013002c5,11,1,20.022838592529297,3.7462711334228516,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,new,5,15acd5fc8aa2e02b6786459c50ace135ca7c65864057cb39acfa4d83327a5aac,43b3c9c8479a41b82cce536be3d8c1869fd913b7c2f3a7aaa5c03407454d2126,5,1,20.018157958984375,1.2982921600341797,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,true,1,cebaf002d886615dcfbaea61d2b4ee2b3b31e69f78cf126b245dd9dedfe4b6aa,a4a9c870c3ecec0216c859f5231af9187aa09c13362e8dea408dd53e20cc429c,48,0,30.13828468322754,30.138195518651628,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,true,2,4a147f223b0bb73bc4b50d456afb6063e6cbb0d28fd09e9844ef76475429362a,cfd2456f63f47debc15497c868b464439b090b86de922cde9c8602d5afc6cd20,17,1,26.12435531616211,-1.0438823699951172,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,true,3,872119f809e53e0f8414eb391e24957d8b7f6f170c497d5d639d73abdf428520,4ce7162ab41669f30b109f493b074cca1eab7e7ec0fc2f4f2ac9593438b05fa8,33,0,25.891845703125,25.8916716727108,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,true,4,cebaf002d886615dcfbaea61d2b4ee2b3b31e69f78cf126b245dd9dedfe4b6aa,00328fca9fcf0bf52a50fac50523bcbc7e12e50b2106e2288403d08874b6a2c9,48,1,25.78238296508789,25.78170799149666,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,true,5,0d74e606ea4b4485e056cd14c18029a1d4f23192efbc574f7c90191c4be0aefb,ef7c686d968e420c1f26a339b86d6704bdd0e68666c099859bac23e94053fc63,59,1,25.662269592285156,25.658898439491168,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,new,1,5e301268b40c29319ec67cf906d3a15a401835e5e5909a8bc713d7b482588091,fd0ae808cc471f4d522a533da3c4610454c6fd89ebe3b98cf0aa3ae3ab2dee22,10,4,30.19390869140625,3.0555191040039062,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,new,2,5e301268b40c29319ec67cf906d3a15a401835e5e5909a8bc713d7b482588091,db0647cd3cfa1d3f7d188b0c47a40843478ce2a4ade8380cbd15adde360e8c8d,10,8,29.845712661743164,3.573892593383789,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,new,3,547267d4010c3827ac4aca65adbbe1443df049c3d0cef252790a735aa144e3fe,ff22eaa4e51c09d6f46870e8f335323601178b8b41ccfbd48e8f14e82f884477,24,4,29.45250701904297,-4.8411102294921875,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,new,4,ab8d9d49aa0d2a40cefe7b54f530e6a2db4ed6b314dbc8ae2eea3e636d9bf262,dc768f2cf4255f315f9a5eaea57e9c3685e3de1c397e7ebf950b31206341c222,46,4,27.1523494720459,-5.1091156005859375,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,new,5,75bae64a11d6ea6530544e19c2eebfbc944cd3eddf8e0d0873fbfc8373ee0e50,65428b51bdbbaa6aa19c3b2d1d3f40c1c3125ae6777d87350cfe3ee85001375f,23,6,26.928314208984375,-8.87664794921875,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,true,1,5e301268b40c29319ec67cf906d3a15a401835e5e5909a8bc713d7b482588091,db0647cd3cfa1d3f7d188b0c47a40843478ce2a4ade8380cbd15adde360e8c8d,10,8,33.41960525512695,3.573892593383789,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,true,2,5e301268b40c29319ec67cf906d3a15a401835e5e5909a8bc713d7b482588091,fd0ae808cc471f4d522a533da3c4610454c6fd89ebe3b98cf0aa3ae3ab2dee22,10,4,33.249427795410156,3.0555191040039062,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,true,3,6a1befc44c314642f04a8cf4cdf6a7f208580615eada11e8d8b09c9bf643b4f9,8abe90db457835175785ac925d105a8ec16644a1718d1280c40f893c670c51d5,17,1,29.058935165405273,6.922540664672852,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,true,4,0d38364f7e61ffa23af02082de12cb8c5786cddea6f83ae2156aa0cb41ec5509,af238da59ef3aa2605ec3c94ee3962ccea3328f477a8cfd63364e04ec1faa690,21,8,27.96575164794922,11.243194580078125,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,true,5,92830841b2701a157ddf3f64eef2d392c992cf47d62ee624dec35ed31a1d7be3,3bc303b8c0d5f1e9f8e018e3e5c39fe2acc982de8c1ce123bfb5abb64fa4aa4e,2,1,27.137359619140625,4.581335067749023,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,new,1,92a7194ae5db4ecb83f724e83d0d50b3c216561849b48f4d60946b3b0a301a3a,4c567137707bd3559262442b689af8f22756484b0aad83d9831435f93997b7f5,54,0,27.567190170288086,-9.063894271850586,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,new,2,4a147f223b0bb73bc4b50d456afb6063e6cbb0d28fd09e9844ef76475429362a,62656c478d51754a74a25be91ce9796b8f481fa16981e716203d21acb47356bb,17,0,25.09239387512207,-1.436614990234375,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,new,3,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,6307dd1fa0c01d7ebfef42fa0d06e87241109f8922d7220402888ce5f1f0ed88,4,0,23.576763153076172,-4.360197067260742,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,new,4,20ae1e26ff37e6e1e89d85687a0868092af811e6348c673f96462dad1e4907a6,eaf27fb1e2117d8d7b0ccc9c5604eb66eec95ecc51e6bb8968262e7fea582467,28,0,22.696834564208984,-4.578123092651367,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,new,5,cee34f2648fc2b53ab0ecd0d711ab8466517aba6ede42d532e9cdccfba6b45b0,b904b599374d5b9e3328839403288e497f3553f8d3b0d21b9bef348200b2e85f,28,0,21.01249885559082,2.716747283935547,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,true,1,cebaf002d886615dcfbaea61d2b4ee2b3b31e69f78cf126b245dd9dedfe4b6aa,75b0849783163665b7b2619d25128ada991d7cd683ef74cbd5ce7ff818f033d4,48,0,31.16984748840332,31.169818520966146,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,true,2,989e93d58ab9eaa370ffa8acbc96af71be2a7af61bf34922f6700a896f8455f5,ce9af378de8c7ea03b3cb392ee583b8dec672fc8d2b617aa313d1bdd3e1c4419,65,0,29.21817398071289,29.217942264702288,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,true,3,fdc8e91b0da32211e3ca5758d74e6c459fb5453e785c6ed3d3d2f4bc3c34affa,c7ae735ffc9d1cc9f9c36f215301c4219428b2934d7dc06d50c9a6011e2dc350,33,0,28.984811782836914,28.984730366209988,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,true,4,d1de4364fe0c50c5a6456449897f2237e073fba980b68970d78373b607e1d942,988c4a0d2b2108f6db7b20f4165a35945c940922ba87b75a85aaec07eb5bfe0a,54,0,28.567432403564453,28.566991903062444,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,true,5,68a7ac41844525497a3a759e5b2dd3b42345819e2f5c737b9ca901fdf74b88f3,69b2cd47a1fbe7679c7cd58d7cffbcfaf8b7cc77c67a127b28ad94c8b6641f97,12,0,28.245447158813477,28.24535060395283,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,PS,new,1,4a147f223b0bb73bc4b50d456afb6063e6cbb0d28fd09e9844ef76475429362a,cfd2456f63f47debc15497c868b464439b090b86de922cde9c8602d5afc6cd20,17,1,25.720157623291016,-0.8714447021484375,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,PS,new,2,2a7185fd600ecd7bd4b998bc7dbf460bd0dd2f1b9529ebdf0f662a48be746642,369c728ac04ab11ea70d7ece1b253e43ee384c7719daac1bcffe7ac0d946b958,16,1,21.3159236907959,-7.291078567504883,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,PS,new,3,ba6d6e9adee189524370aecc74e02773b3532d417204b54613cc13ae4220ea9e,6770d52ee38d4c3fcbabe8e45ef29d97641ecdb17190f39975b4568418727c6c,32,0,21.219192504882812,-0.2752418518066406,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,PS,new,4,7808b86edb7b1acd97860de5b0014865ec15ea7a2f6e8ba5c0a3c88127a9447b,17cd6774ce60a7bf5fca24c1b85749102ef505414dc47e5900765425d95abeca,7,1,20.401447296142578,3.6442928314208984,True,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,PS,new,5,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,fbcf00692855bb2ad72d99ca2f744e8a178063e10252d068b86b37df35514c3b,4,0,20.33219337463379,-3.727924346923828,False,True,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,PS,true,1,cebaf002d886615dcfbaea61d2b4ee2b3b31e69f78cf126b245dd9dedfe4b6aa,a4a9c870c3ecec0216c859f5231af9187aa09c13362e8dea408dd53e20cc429c,48,0,31.58766746520996,31.587641001098746,True,True,AlphaEdit_BLUE (L4+L8)
