KL_delta,TF_token_correct_delta,W0_top1_delta,after_strict,after_success,before_strict,before_success,bootstrap_repetitions,ci_high,ci_low,cluster_count,contrast,count,desired_margin_delta,desired_margin_delta_q01,desired_margin_delta_q05,desired_margin_delta_q50,desired_margin_delta_q95,desired_margin_delta_q99,desired_nll_delta,desired_nll_delta_q01,desired_nll_delta_q05,desired_nll_delta_q50,desired_nll_delta_q95,desired_nll_delta_q99,g_delta,g_delta_q01,g_delta_q05,g_delta_q50,g_delta_q95,g_delta_q99,gained,kind,lost,natural_nll_delta,natural_nll_delta_q01,natural_nll_delta_q05,natural_nll_delta_q50,natural_nll_delta_q95,natural_nll_delta_q99,new_nll_delta,new_nll_delta_q01,new_nll_delta_q05,new_nll_delta_q50,new_nll_delta_q95,new_nll_delta_q99,panel,seed,strict_gained,strict_lost,true_nll_delta,true_nll_delta_q01,true_nll_delta_q05,true_nll_delta_q50,true_nll_delta_q95,true_nll_delta_q99
,,,113,175,0,20,2000,-7.528210182101016,-8.66210156631314,100,BASE_ALPHAEDIT_W005 minus W0,200,10.659732735659782,-0.9953654766082763,2.3172123074531554,10.412796571850777,20.805955913080822,26.127867551479138,-8.08901937220231,-16.15374862074852,-13.789400978549383,-7.935041829943657,-3.105770876724284,-0.3942665147781379,-10.659732735659782,-26.127867551479138,-20.805955913080833,-10.412796571850777,-2.317212307453156,0.9953654766082737,155,P,0,,,,,,,-8.08901937220231,-16.15374862074852,-13.789400978549383,-7.935041829943657,-3.105770876724284,-0.3942665147781379,H_diag_B1_R100_P200,20260924,113,0,2.5707133634574713,-4.895226942896843,-3.4455262035131455,2.1890530586242676,10.454294991493223,14.109765343666076
,,,92,99,0,5,2000,-10.647595641145342,-12.04756149046926,100,BASE_ALPHAEDIT_W005 minus W0,100,17.499279430790775,4.766325397491455,8.692026689648628,17.767696658615023,26.650378940184602,29.001681250033474,-11.359603783085912,-20.54269054172037,-17.383282867621165,-11.621957235969603,-5.709204665699509,-4.667439108336101,-17.499279430790775,-29.001681250033435,-26.650378940184602,-17.767696658615023,-8.692026689648635,-4.766325397491432,94,R,0,,,,,,,-11.359603783085912,-20.54269054172037,-17.383282867621165,-11.621957235969603,-5.709204665699509,-4.667439108336101,H_diag_B1_R100_P200,20260924,92,0,6.139675647704862,-6.515073175430298,-2.2077358126640316,6.503246068954468,14.814123797416688,16.65888938866556
,,,254,855,241,876,2000,-0.12963125779133858,-0.8375520238969949,87,BASE_ALPHAEDIT_W005 minus W0,1000,-0.6336677615484514,-11.385763516873121,-6.201281079649925,-0.18444350361824036,3.671112786233423,5.752271643579006,-0.4876203771130822,-6.625190607309341,-4.485659116506577,-0.41836631298065186,3.310463215410704,9.599133753776549,-0.6336677615484514,-11.385763516873121,-6.201281079649925,-0.18444350361824036,3.671112786233423,5.752271643579006,31,N,52,,,,,,,-1.1212881386615337,-7.8803402614593505,-5.469307827949524,-0.8253679275512695,2.2550174236297607,3.8510969829559323,N_diag1000,20260924,74,61,-0.4876203771130822,-6.625190607309341,-4.485659116506577,-0.41836631298065186,3.310463215410704,9.599133753776549
0.017924997400079926,-32,-414,,,,,2000,0.0056326907943002845,-0.006501758800004609,128,BASE_ALPHAEDIT_W005 minus W0,128,,,,,,,,,,,,,,,,,,,,GENERAL,,-0.0005859481752850115,-0.09080810546875,-0.05534052848815918,-0.0030578970909118652,0.06228405237197871,0.09174857728183274,,,,,,,GeneralEval128,20260924,0,0,,,,,,
,,,39,204,49,226,2000,0.7088177991810649,-0.1653779253711491,256,BASE_ALPHAEDIT_W010 minus W0,256,-1.9136583659974349,-13.624669420719146,-10.622385919094086,-1.2952816486358643,4.316841304302216,6.6237980008125295,0.26960302389943536,-6.938671523332595,-4.958312600851059,-0.06820224225521088,6.5850029438734055,10.163693666458125,-1.9136583659974349,-13.624669420719146,-10.622385919094086,-1.2952816486358643,4.316841304302216,6.6237980008125295,8,BASE,30,,,,,,,-1.6440553420979995,-10.47285623550415,-7.4057124853134155,-1.4995603561401367,2.8859260082244873,6.664841842651348,BaseEval256,20260924,12,22,0.26960302389943536,-6.938671523332595,-4.958312600851059,-0.06820224225521088,6.5850029438734055,10.163693666458125
,,,0,10,0,10,2000,-0.36653618812561034,-5.490033721923828,5,BASE_ALPHAEDIT_W010 minus W0,22,0.1276847557588057,-3.9793137884140015,-3.4777469873428344,-0.37620067596435547,5.490041685104369,7.95676023006439,-2.7300677082755347,-11.356646418571472,-8.79924144744873,-1.8883590698242188,1.9698203086853023,2.5747373676300045,-0.1276847557588057,-7.9567602300643925,-5.49004168510437,0.37620067596435547,3.477746987342834,3.979313788414001,4,P,4,,,,,,,-2.7300677082755347,-11.356646418571472,-8.79924144744873,-1.8883590698242188,1.9698203086853023,2.5747373676300045,H_active_variants,20260924,0,0,-2.602382952516729,-6.766095161437988,-6.708103036880493,-2.3362045288085938,-0.2576956868171692,-0.10430763483047502
,,,1,2,0,4,2000,1.252972194126674,-0.9183586916575829,5,BASE_ALPHAEDIT_W010 minus W0,11,0.18251420083371075,-5.948358058929443,-4.620498180389404,-0.15453433990478516,7.207386430352926,11.756809978932147,-0.013244357298720966,-10.447283630818129,-6.829504903405905,0.4988574981689453,3.8667144775390625,3.9052803039550783,-0.18251420083371075,-11.756809978932143,-7.207386430352926,0.15453433990478516,4.620498180389404,5.948358058929444,1,R,3,,,,,,,-0.013244357298720966,-10.447283630818129,-6.829504903405905,0.4988574981689453,3.8667144775390625,3.9052803039550783,H_active_variants,20260924,1,0,0.16926984353498978,-2.46181583404541,-2.46181583404541,0.49370288848876953,2.9388457536697388,4.055972313880922
,,,121,175,0,20,2000,-7.691627895003029,-8.856232064297885,100,BASE_ALPHAEDIT_W010 minus W0,200,10.824952726519113,-1.778344793319702,1.9960098385810852,10.498793229460716,20.956432607222812,25.648196857837025,-8.259187578322745,-16.884068985581397,-13.784773108037188,-8.02146378159523,-2.64379735535477,-0.6127282309532212,-10.824952726519113,-25.64819685783703,-20.956432607222816,-10.498793229460716,-1.9960098385810858,1.7783447933196959,156,P,1,,,,,,,-8.259187578322745,-16.884068985581397,-13.784773108037188,-8.02146378159523,-2.64379735535477,-0.6127282309532212,H_diag_B1_R100_P200,20260924,121,0,2.5657651481963692,-6.251582932472229,-3.9517691493034364,2.0141725540161133,9.827560824155768,14.235288598537444
,,,89,94,0,5,2000,-10.298827176856902,-11.769721472595288,100,BASE_ALPHAEDIT_W010 minus W0,100,16.964093524000056,2.51535484790802,5.847388852760195,17.637415626566508,25.903579408396034,29.86662719111775,-11.049632225922688,-20.529159013333263,-17.017003498598932,-11.490059450268745,-4.64352904356638,-2.6471591274300503,-16.964093524000056,-29.866627191117733,-25.903579408396034,-17.637415626566508,-5.847388852760196,-2.515354847908014,89,R,0,,,,,,,-11.049632225922688,-20.529159013333263,-17.017003498598932,-11.490059450268745,-4.64352904356638,-2.6471591274300503,H_diag_B1_R100_P200,20260924,89,0,5.914461298077367,-6.561180812120438,-2.47922248840332,5.853334006736986,14.778476309776305,16.86183189868927
,,,234,809,241,876,2000,0.15218357102939115,-0.7491943454812533,87,BASE_ALPHAEDIT_W010 minus W0,1000,-1.454384607997985,-15.050958557128906,-9.286814610660077,-0.7869568467140198,4.339449802041053,6.2869946050643915,-0.3034208270802337,-8.098456723541021,-5.453970909118652,-0.3202067017555237,5.724466443061828,9.666088032126426,-1.454384607997985,-15.050958557128906,-9.286814610660077,-0.7869568467140198,4.339449802041053,6.2869946050643915,39,N,106,,,,,,,-1.7578054350782186,-10.899818221330642,-7.271478128433228,-1.343172550201416,2.565052676200866,5.60103311061859,N_diag1000,20260924,92,99,-0.3034208270802337,-8.098456723541021,-5.453970909118652,-0.3202067017555237,5.724466443061828,9.666088032126426
0.037330984440610365,-48,-595,,,,,2000,0.011798829295730673,-0.008442785893566906,128,BASE_ALPHAEDIT_W010 minus W0,128,,,,,,,,,,,,,,,,,,,,GENERAL,,0.0013209959142841399,-0.12629416465759277,-0.07044874429702759,-0.0036950111389160156,0.10126848220825185,0.20162440776824972,,,,,,,GeneralEval128,20260924,0,0,,,,,,
,,,31,186,49,226,2000,1.6536035463823273,0.5442053287935777,256,BASE_ALPHAEDIT_W020 minus W0,256,-3.5524582806228864,-18.267084180936216,-13.65447424352169,-2.4628865122795105,3.7815345525741577,5.91182303726673,1.1151828793153982,-8.097943139076232,-5.766289710998535,0.41318368911743164,9.457112420350313,12.626390145346516,-3.5524582806228864,-18.267084180936216,-13.65447424352169,-2.4628865122795105,3.7815345525741577,5.91182303726673,9,BASE,49,,,,,,,-2.437275401307488,-11.69739011004567,-8.902924299240112,-1.9820725917816162,3.0874898433685303,5.8118453025817765,BaseEval256,20260924,13,31,1.1151828793153982,-8.097943139076232,-5.766289710998535,0.41318368911743164,9.457112420350313,12.626390145346516
,,,3,13,0,10,2000,0.014119962230324745,-5.18981655438741,5,BASE_ALPHAEDIT_W020 minus W0,22,1.8608577454631978,-4.541224130392075,-4.315976458787918,1.4684343338012695,10.10894191712141,10.495493516921997,-2.8985340635884893,-10.33289490699768,-9.877448844909669,-3.5035862922668457,3.7039819717407223,4.448824043273925,-1.8608577454631978,-10.495493516921997,-10.10894191712141,-1.4684343338012695,4.315976458787917,4.541224130392075,5,P,2,,,,,,,-2.8985340635884893,-10.33289490699768,-9.877448844909669,-3.5035862922668457,3.7039819717407223,4.448824043273925,H_active_variants,20260924,3,0,-1.0376763181252913,-6.920560836791992,-6.882759475708008,-0.43439340591430664,3.6174678802490234,3.6174678802490234
,,,1,7,0,4,2000,-0.16254446241590711,-4.657989876610892,5,BASE_ALPHAEDIT_W020 minus W0,11,2.572322292761369,-2.9206907749176025,-2.0613319873809814,2.0129470825195312,10.44819325208664,11.119332253932953,-2.8719897161830557,-11.821277225017548,-11.108524739742279,-1.405813217163086,1.9741544723510742,2.408929252624512,-2.572322292761369,-11.119332253932953,-10.44819325208664,-2.0129470825195312,2.0613319873809814,2.9206907749176034,4,R,1,,,,,,,-2.8719897161830557,-11.821277225017548,-11.108524739742279,-1.405813217163086,1.9741544723510742,2.408929252624512,H_active_variants,20260924,1,0,-0.29966742342168634,-2.390195846557617,-2.390195846557617,0.6118505001068115,1.069532871246338,1.069532871246338
,,,110,175,0,20,2000,-7.413521926273468,-8.637735702170314,100,BASE_ALPHAEDIT_W020 minus W0,200,10.328553294363955,-1.4245851254463195,0.7353260517120362,9.930745616555214,20.157850090600547,25.324878761302678,-8.029395341530035,-16.256273593902588,-14.341984383761883,-7.918296813964844,-2.266900514625015,1.3435223245620624,-10.328553294363955,-25.32487876130268,-20.15785009060055,-9.930745616555214,-0.7353260517120381,1.4245851254463182,156,P,1,,,,,,,-8.029395341530035,-16.256273593902588,-14.341984383761883,-7.918296813964844,-2.266900514625015,1.3435223245620624,H_diag_B1_R100_P200,20260924,110,0,2.2991579528339208,-6.924802310466767,-3.988388133049011,2.1019226908683777,9.882625073194491,13.44151842832565
,,,86,97,0,5,2000,-10.135689653974019,-11.524569187062037,100,BASE_ALPHAEDIT_W020 minus W0,100,15.70771862474474,3.2816178512573244,5.6868538677692415,15.750272934383247,24.526584268861914,25.774653515368726,-10.838649277870719,-20.29910755204037,-16.860779722779988,-10.887082666275091,-4.78768043203163,-4.1447047650068916,-15.70771862474474,-25.7746535153687,-24.526584268861917,-15.750272934383247,-5.686853867769246,-3.2816178512573178,92,R,0,,,,,,,-10.838649277870719,-20.29910755204037,-16.860779722779988,-10.887082666275091,-4.78768043203163,-4.1447047650068916,H_diag_B1_R100_P200,20260924,86,0,4.869069346874021,-5.6581194519996645,-3.0114898681640625,4.546217560768127,12.95791406035423,15.059396500587477
,,,184,741,241,876,2000,0.6456769662691828,-0.4503974093799592,87,BASE_ALPHAEDIT_W020 minus W0,1000,-2.417335978323099,-17.183227012623103,-11.239861100912094,-1.7460917234420776,4.622262071818112,8.709086875915526,0.10731913363325293,-9.649585387706756,-6.190199255943298,-0.08051130019885022,6.892311668395995,11.404370153546331,-2.417335978323099,-17.183227012623103,-11.239861100912094,-1.7460917234420776,4.622262071818112,8.709086875915526,44,N,179,,,,,,,-2.310016844689846,-11.66773815393448,-9.098962599039078,-1.8997794538736343,3.5324290752410867,5.832064988613123,N_diag1000,20260924,89,146,0.10731913363325293,-9.649585387706756,-6.190199255943298,-0.08051130019885022,6.892311668395995,11.404370153546331
0.08330009619810125,-96,-930,,,,,2000,0.04349538764508905,0.003943926152714994,128,BASE_ALPHAEDIT_W020 minus W0,128,,,,,,,,,,,,,,,,,,,,GENERAL,,0.022191225143615156,-0.15165372371673583,-0.09523929357528686,0.005262851715087891,0.19394105672836273,0.4717432755231863,,,,,,,GeneralEval128,20260924,0,0,,,,,,
,,,25,163,49,226,2000,2.1178035045143133,0.9559464063471523,256,BASE_ALPHAEDIT_W030 minus W0,256,-4.7356752020541535,-18.70738842636347,-14.844679683446884,-4.3793498277664185,3.2385109663009644,6.087040247768149,1.5522615728632445,-10.123083591461182,-5.547914624214172,1.0880946218967438,9.834184646606445,12.092896096780885,-4.7356752020541535,-18.70738842636347,-14.844679683446884,-4.3793498277664185,3.2385109663009644,6.087040247768149,7,BASE,70,,,,,,,-3.183413629190909,-12.524333679676056,-11.019889771938324,-2.7581124305725098,2.786307454109192,4.2733369827270495,BaseEval256,20260924,13,37,1.5522615728632445,-10.123083591461182,-5.547914624214172,1.0880946218967438,9.834184646606445,12.092896096780885
,,,1,16,0,10,2000,-0.3528274357318878,-5.485443613745949,5,BASE_ALPHAEDIT_W030 minus W0,22,2.1298021213574843,-5.357391086816787,-4.896933650970459,1.5769104957580566,8.998466634750365,10.027899692654609,-3.0782817900180817,-9.275461184978486,-8.483385908603669,-4.632123231887817,3.17367877960205,4.086769313812255,-2.1298021213574843,-10.027899692654609,-8.998466634750367,-1.5769104957580566,4.896933650970458,5.357391086816787,7,P,1,,,,,,,-3.0782817900180817,-9.275461184978486,-8.483385908603669,-4.632123231887817,3.17367877960205,4.086769313812255,H_active_variants,20260924,1,0,-0.9484796686605974,-7.673678874969482,-7.672617793083191,-0.5420746803283691,4.252930641174316,4.252930641174316
,,,0,7,0,4,2000,-0.5806854036119249,-5.236130787776067,5,BASE_ALPHAEDIT_W030 minus W0,11,2.869801716371016,-2.3507426261901854,-1.9470725059509277,3.1939496994018555,9.507954478263855,11.332692694664003,-3.3316304033452813,-11.014961409568787,-10.645993113517761,-2.716931104660034,2.073517084121704,2.3091507434844973,-2.869801716371016,-11.332692694664,-9.507954478263855,-3.1939496994018555,1.9470725059509277,2.350742626190186,4,R,1,,,,,,,-3.3316304033452813,-11.014961409568787,-10.645993113517761,-2.716931104660034,2.073517084121704,2.3091507434844973,H_active_variants,20260924,0,0,-0.4618286869742654,-3.880171775817871,-3.880171775817871,0.3364901542663574,1.6040945053100586,1.6040945053100586
,,,87,166,0,20,2000,-6.616471577320896,-7.9466744832872065,100,BASE_ALPHAEDIT_W030 minus W0,200,9.407041923436045,-5.991179256862961,-0.1325764894485471,8.703005462884903,19.817806629370885,25.509959999043488,-7.3108306420242295,-15.595608705375344,-13.305015483498574,-7.176968906074762,-0.39951044321060275,3.9030524969100933,-9.407041923436045,-25.509959999043495,-19.817806629370896,-8.703005462884903,0.13257648944854317,5.991179256862955,149,P,3,,,,,,,-7.3108306420242295,-15.595608705375344,-13.305015483498574,-7.176968906074762,-0.39951044321060275,3.9030524969100933,H_diag_B1_R100_P200,20260924,87,0,2.0962112814118155,-7.67530098438263,-4.264583551883697,1.6824777722358704,10.261474388465274,15.35859736144542
,,,77,94,0,5,2000,-9.596448149397919,-11.011343785827485,100,BASE_ALPHAEDIT_W030 minus W0,100,14.076465531605354,0.8393024826049804,2.944571685791016,14.443554818630219,23.475004148483276,25.15872820193884,-10.312207196656672,-19.133637837320567,-16.159320118487813,-9.674897759687155,-4.7833996593617485,-2.2511168691515895,-14.076465531605354,-25.158728201938793,-23.475004148483276,-14.443554818630219,-2.944571685791017,-0.8393024826049782,89,R,0,,,,,,,-10.312207196656672,-19.133637837320567,-16.159320118487813,-9.674897759687155,-4.7833996593617485,-2.2511168691515895,H_diag_B1_R100_P200,20260924,77,0,3.764258334948681,-6.337429773807526,-5.1604490071535105,3.83172944560647,11.663899880647655,13.900542087182416
,,,161,692,241,876,2000,1.0727497708794074,-0.20591223870908787,87,BASE_ALPHAEDIT_W030 minus W0,1000,-3.114555401264108,-17.012882478372195,-13.140206156671047,-2.4988525211811066,5.1604108273983,8.82658012986183,0.4274697586059337,-10.262668900489807,-6.933345770835876,0.018752947449684143,8.15561435371637,12.501887828111647,-3.114555401264108,-17.012882478372195,-13.140206156671047,-2.4988525211811066,5.1604108273983,8.82658012986183,46,N,230,,,,,,,-2.687085642658174,-12.167163655757903,-9.66097457408905,-2.2835898399353027,3.355502367019652,5.657477254867553,N_diag1000,20260924,90,170,0.4274697586059337,-10.262668900489807,-6.933345770835876,0.018752947449684143,8.15561435371637,12.501887828111647
0.14120075719186945,-164,-1189,,,,,2000,0.07715291466738564,0.018413059155864175,128,BASE_ALPHAEDIT_W030 minus W0,128,,,,,,,,,,,,,,,,,,,,GENERAL,,0.046191991481464356,-0.15673305749893188,-0.1236382246017456,0.013179183006286621,0.3862581610679626,0.7782260754704483,,,,,,,GeneralEval128,20260924,0,0,,,,,,
,,,18,157,49,226,2000,2.4905356977200652,1.2663406717740144,256,BASE_ALPHAEDIT_W040 minus W0,256,-5.170682496137488,-18.458059264719484,-14.801588326692581,-4.540576457977295,3.3883330821990967,6.676810526847839,1.8876789271243979,-9.079948711395264,-5.500002980232239,1.5860388278961182,9.617673410102725,15.1978042565286,-5.170682496137488,-18.458059264719484,-14.801588326692581,-4.540576457977295,3.3883330821990967,6.676810526847839,8,BASE,77,,,,,,,-3.28300356901309,-13.456988947093487,-10.949276387691498,-3.1247060298919678,2.964207410812378,4.825505065917969,BaseEval256,20260924,9,40,1.8876789271243979,-9.079948711395264,-5.500002980232239,1.5860388278961182,9.617673410102725,15.1978042565286
,,,1,17,0,10,2000,-0.5759403163736517,-5.833280775282118,5,BASE_ALPHAEDIT_W040 minus W0,22,1.6630626049908726,-7.11048164844513,-3.9102797508239746,1.871511459350586,5.773074531555175,7.172664883136748,-3.5182022506540473,-10.628980798721313,-8.371183300018311,-4.056160926818848,1.4892758369445798,6.061728382110591,-1.6630626049908726,-7.17266488313675,-5.773074531555176,-1.871511459350586,3.9102797508239737,7.110481648445126,8,P,1,,,,,,,-3.5182022506540473,-10.628980798721313,-8.371183300018311,-4.056160926818848,1.4892758369445798,6.061728382110591,H_active_variants,20260924,1,0,-1.8551396456631748,-7.049045562744141,-7.038755702972412,-0.8248813152313232,2.7185115814208984,2.7185115814208984
,,,1,6,0,4,2000,-1.1647016472286649,-4.875409863211892,5,BASE_ALPHAEDIT_W040 minus W0,11,2.462590596892617,-1.8056276321411133,-1.7939882278442383,1.783045768737793,7.746699929237366,8.426525807380678,-3.2881653633984653,-10.268801617622376,-9.952231049537659,-3.3499679565429688,2.0899558067321777,2.766185283660889,-2.462590596892617,-8.426525807380676,-7.746699929237366,-1.783045768737793,1.7939882278442383,1.8056276321411133,3,R,1,,,,,,,-3.2881653633984653,-10.268801617622376,-9.952231049537659,-3.3499679565429688,2.0899558067321777,2.766185283660889,H_active_variants,20260924,1,0,-0.8255747665058483,-2.659600257873535,-2.659600257873535,-1.7514619827270508,1.8003730773925781,1.8003730773925781
