cell,arm,category,prompts,atwrite_success,final_success,loss,recovery,conditional_loss_den,paired_order_hash,nll_new_change_n,nll_new_change_mean,nll_new_change_median,nll_new_change_q25,nll_new_change_q75,nll_new_change_p90,nll_new_change_max,nll_true_change_n,nll_true_change_mean,nll_true_change_median,nll_true_change_q25,nll_true_change_q75,nll_true_change_p90,nll_true_change_max,margin_true_minus_new_change_n,margin_true_minus_new_change_mean,margin_true_minus_new_change_median,margin_true_minus_new_change_q25,margin_true_minus_new_change_q75,margin_true_minus_new_change_p90,margin_true_minus_new_change_max
LM,ORBFH,rephrase,2000,1654,1658,89,93,1654,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,-0.08649173342733775,-0.00044023641385140013,-0.53987288475036643,0.13888158183544874,1.5701228745281717,16.879969735629857,2000,-0.25286328511103057,0,-1.2738559246063246,0.85705417394638084,2.5130715847015397,11.356827020645142,2000,-0.1663715516836928,0,-1.2830378799117164,1.2908466942608343,3.3178285951726161,16.380649566650391
LM,ORBFH,rewrite,1000,912,898,22,8,912,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,0.31978860277859711,0.0018499142024666502,-0.00013633150228994998,0.054975900042336476,0.84160869759507495,17.942566722631454,1000,-1.4117824695059098,-0.61489582061767312,-2.9846963882446276,0.239540815353394,1.5328662276268008,11.902405738830566,1000,-1.731571072284507,-0.62054897769121364,-3.2357863250144869,0.28255956909561064,1.576131996625918,17.29079794883728
LM,JAC,locality,10000,8066,7243,1148,325,8066,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-1.4333586237645941,-0.78416824340820312,-2.6792926788330078,0,1.1847429752349854,15.055713653564453,10000,0.11611575172677112,0,-0.97902846336364746,1.0671144723892219,3.124691367149353,18.25713062286377,10000,1.5494743754913651,0.7160463333129885,-0.1587844043970105,3.0121223330497733,5.8818107128143318,22.685623282566667
LM,JAC,rephrase,2000,1654,1659,89,94,1654,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,-0.097139024442498334,-0.00013792423123958674,-0.60641657561063789,0.17344667762517862,1.807500886917115,17.128304127603769,2000,-0.28947890479024502,0,-1.4670155048370348,1.000092089176178,2.7310417890548706,11.54106664657593,2000,-0.19233988034774668,0,-1.5133588039316237,1.4010222796350711,3.4689995586872131,17.972644329071041
LM,JAC,rewrite,1000,913,913,17,17,913,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,0.14320887506297003,0.00097192449902650001,-0.00044491146400107507,0.026795318208314725,0.63983516270527641,14.101594228297472,1000,-1.1569661076804623,-0.42767763137817294,-2.5399236679077153,0.41752362251281849,1.8890495538711551,11.094515323638916,1000,-1.3001749827434324,-0.40350203984417199,-2.7651659999683034,0.51600593939656436,2.1347635073820141,17.77637243270874
LA,O,locality,10000,8186,7787,605,206,8186,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.50144231597331235,-0.1026558876037611,-1.1327296830713749,0.3615522384643568,1.3140493154525765,18.914605617523193,10000,0.16986093696016177,0,-0.56927978992462158,0.56808099150657587,2.0559249877929719,20.964028552174572,10000,0.67130325293347415,0.078206479549408181,-0.4790859222412106,1.292964277788998,3.3719102703034878,24.551017161458731
LA,O,rephrase,2000,1911,1901,19,9,1911,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,0.04585669307048372,1.5123572666150039e-05,-0.0088707907125353258,0.04463159851729865,0.39218428432941521,7.814582796767354,2000,-0.27532099971233398,-0.065366029739379883,-0.62605285644531117,0.20636010169983043,0.74841299057007071,4.318812370300293,2000,-0.32117769278281783,-0.064016417134554304,-0.65317449811845885,0.22584135970100827,0.83584088981151627,7.1831360459327716
LA,O,rewrite,1000,1000,998,2,0,1000,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,0.030956707564987484,4.0518280002499804e-06,-8.535305096302504e-05,0.0002373853494646,0.0012579838687088107,9.6315072803699877,1000,-0.3621640067100525,-0.050572395324708808,-0.58534598350524991,0.21470546722411843,0.64966163635253882,3.004305839538576,1000,-0.39312071427503997,-0.050875853368781421,-0.58566090796375514,0.21470013847283553,0.6496353653266852,3.0044359974272083
LA,QCL,locality,10000,8228,7789,623,184,8228,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.56157670160195705,-0.1615651845931998,-1.1466872692108154,0.2425887584686276,1.07695837020874,16.089833736419678,10000,0.14500992293327,0,-0.4909754395484926,0.53880038857459989,1.8684465408325188,20.114474922418594,10000,0.70658662453522703,0.14840937778353691,-0.33104503154754639,1.3280665874481201,3.2671723604202283,21.807085946202278
LA,QCL,rephrase,2000,1849,1841,23,15,1849,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,0.034075630156592533,0,-0.026874134317040436,0.047835934674367302,0.43850126266479339,8.4542136392556131,2000,-0.20619961695931854,-0.03900933265686124,-0.51193952560424671,0.21058750152587891,0.67442660331725912,4.3496412038803101,2000,-0.24027524711591106,-0.039939522743225764,-0.60581962740979955,0.23363914433866739,0.81469560563564403,6.8735148310661316
LA,QCL,rewrite,1000,1000,997,3,0,1000,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,0.045823615642684674,1.5554316632900001e-05,-8.8445762230525128e-05,0.000377358461264525,0.0018533686059526309,13.944429788156413,1000,-0.31105289089679705,-0.061200141906737393,-0.49967718124389693,0.16655707359313987,0.54116554260253791,3.6088457107543945,1000,-0.35687650653948194,-0.062225464498625982,-0.50169926397938891,0.16797965603472997,0.54151930092484557,3.6099117468475015
LA,NQFIX,locality,10000,7585,6997,1018,430,7585,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.82942395824608062,-0.34101128578185991,-2.0094218254089373,0.4092134237289422,1.7967135906219482,18.918115258216858,10000,0.24860952975628026,0,-0.91570395231247015,1.1519190073013321,3.151928758621215,21.639248430728916,10000,1.078033488002361,0.38366031646728516,-0.57655853033065796,2.3637309074401855,5.0206557646393808,24.948782192950603
LA,NQFIX,rephrase,2000,1958,1916,54,12,1958,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,0.22708771518082177,0.002101991325616801,-0.0099141374230384983,0.12401546537876118,1.1908937484025959,13.214448928833006,2000,-1.1606153637934475,-0.66335201263427779,-1.9900892525911336,0,0.81964721679687402,6.8874902725219727,2000,-1.3877030789742695,-0.68865007604472428,-2.2166746300645177,0,0.90097993165254509,8.7811640501022339
LA,NQFIX,rewrite,1000,1000,991,9,0,1000,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,0.22872474692951436,0.0013587101129814501,0,0.0118128205649554,0.092902730361674929,19.783958859741688,1000,-2.2171878575086592,-1.2761497497558594,-3.513214588165281,-0.066460371017456055,0.2964159965515169,14.224491119384764,1000,-2.4459126044381736,-1.2988990601152182,-3.6180748362239679,-0.093731991772074696,0.27666876308321597,4.111445891860054
LA,ORBFH,locality,10000,8200,7765,638,203,8200,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.5315327765783906,-0.14061522483825672,-1.1345652639865882,0.29098463058471769,1.1593092918396002,15.59761738777161,10000,0.20002189835734827,0,-0.47790527343750033,0.61654549837112427,2.076594352722168,20.455867201089859,10000,0.73155467493573889,0.15176749229431147,-0.36267710477113857,1.382111509330572,3.4293938964605357,22.039758048951626
LA,ORBFH,rephrase,2000,1852,1836,34,18,1852,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,0.090775305685339841,0.00018530769739305,-0.012747684493660934,0.075082935392856556,0.59907357692718588,9.2815991342067719,2000,-0.27186541307251899,-0.08897829055786044,-0.62558984756469793,0.17613816261291437,0.71559085845947612,4.7944968938827524,2000,-0.3626407187578588,-0.10725222108885868,-0.73814484849572182,0.19657169946003702,0.77788167385151663,6.2985157072544098
LA,ORBFH,rewrite,1000,1000,996,4,0,1000,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,0.050353619338919089,1.3409477105549993e-05,-8.2465718151124957e-05,0.00038025483081587509,0.0019594688201323611,14.677219080389479,1000,-0.34039649498462682,-0.092916965484618252,-0.5744736194610609,0.17229366302490234,0.56990003585815452,3.5214443206787092,1000,-0.39075011432354589,-0.092834810435306281,-0.57519419226082613,0.1727179058507331,0.56941880590747906,3.5223622242265229
LA,JAC,locality,10000,8120,7671,660,211,8120,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.59995812483102196,-0.18650984764099032,-1.1925613284111023,0.22508025169372559,1.0636054992675785,15.805292367935181,10000,0.21902891274339636,0,-0.50283472239971172,0.64049249887466497,2.0586808323860182,20.58828017115593,10000,0.81898703757441838,0.18848426640033722,-0.33258859254419892,1.4850375503301605,3.588224864006043,24.742754762875848
LA,JAC,rephrase,2000,1699,1698,29,28,1699,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,-0.01948591293958089,0,-0.072008043527603149,0.052401160355657367,0.45220818314701344,6.1882698535919189,2000,-0.15485272165341302,-0.018614530563354936,-0.52671533823013306,0.25493121147155495,0.78971652984619167,4.8365606069564819,2000,-0.13536680871383217,0,-0.56932401587255299,0.33531339780893132,1.0161244959104809,6.7083240449428541
LA,JAC,rewrite,1000,918,918,1,1,918,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,-0.0079998193144565338,1.573210465725002e-05,-0.00010611447214610006,0.00038653226147294982,0.0024856145028025207,11.887673022458328,1000,-0.31889770856034005,-0.081542491912841797,-0.5531425476074201,0.13258671760559215,0.45728130340576179,2.6300010681152362,1000,-0.31089788924588352,-0.06431855389382779,-0.52154181909281894,0.17224047333001957,0.5305478238034993,4.713449090719223
QM,O,locality,10000,7686,6853,1187,354,7686,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.69691043951500031,-0.33688199520110995,-1.8896193504333498,0.38772779703140126,1.9412477016448981,13.296246528625488,10000,0.50815564398255664,0,-0.71240854263305642,1.342973113059998,3.7649912774562848,15.133753061294556,10000,1.2050660834975571,0.43312525749206565,-0.34774810075759854,2.4068666994571686,5.3116704702377335,25.850438412744552
QM,O,rephrase,2000,1957,1910,58,11,1957,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,0.19985580288364782,0,-0.20721383020281797,0.10948600061237812,1.5493826150894201,14.453998327255249,2000,-0.35190475741401317,0,-1.3521029949188232,0.85528802871704102,2.4677870750427258,16.546215981245041,2000,-0.55176056029766096,0,-1.5923488140106201,1.1764799766242504,2.7811901653185491,15.981054246425629
QM,O,rewrite,1000,1000,975,25,0,1000,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,0.55957730383575111,0.0097236726433038503,0,0.099831952422391596,1.1081694386899474,16.882845792919397,1000,-2.0849550072550773,-1.1012301445007324,-3.6635311841964717,0,1.1430251121521036,10.406068801879883,1000,-2.6445323110908285,-1.3556447604205442,-4.0781901697628182,0,1.040152300742919,10.41659428087587
QM,QCL,locality,10000,7634,7014,936,316,7634,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.80942697073914027,-0.42528319358825639,-1.6641888618469236,0.065314412117004617,0.99586858749389873,14.006758689880371,10000,0.18388085218198827,0,-0.67508435249328502,0.74097371101379395,2.3437929153442383,18.721308708190918,10000,0.99330782292112851,0.38159894943237277,-0.20813965797424316,1.8603766560554504,4.1538371503353133,21.054090082645416
QM,QCL,rephrase,2000,1960,1960,17,17,1960,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,-0.024487568608135914,-0.008052233140915601,-0.28265868127346039,0.011624370701611731,0.39681108593940756,13.243596911430359,2000,-0.0568917450606823,0,-0.81204998493194513,0.7288451194763188,1.9898563385009778,16.089549124240875,2000,-0.032404176452546368,0.021929327398537701,-0.67672538425540663,1.0678458362817778,2.5177976273000251,10.893551670014858
QM,QCL,rewrite,1000,1000,995,5,0,1000,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,0.23074765386240095,0.00020833367307205008,-0.0014340197667478999,0.011081608943641148,0.087794621649663951,16.905184984207153,1000,-0.90646251535415634,-0.35415697097778143,-1.6524653434753409,0.22761631011963024,1.1911566734313965,9.8418171405792254,1000,-1.1372101692165575,-0.38806676946114926,-1.6979860185092579,0.19995722267776861,1.1792469060252204,6.5000359670957515
QM,NQFIX,locality,10000,7167,6322,1540,695,7167,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.73720751900061443,-0.2951323986053449,-2.427966833114624,0.88646924495697144,2.8474942922592166,14.454798936843872,10000,0.50877735451383055,0.056287646293640137,-1.0850959420204158,2.1780414581298828,4.4050536751747131,14.678605735301971,10000,1.245984873514445,0.54871523380279585,-0.78354133665561632,3.1984094381332397,6.0294240951538107,26.328229937702417
QM,NQFIX,rephrase,2000,1913,1474,457,18,1913,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,3.153996875777064,2.3288106825202703,0.026578041492029976,5.6967308465391397,8.8718366384506293,15.857808709144592,2000,-3.2742801510896533,-2.6206853389739986,-5.8565012216568002,0,1.1357738494873033,9.7619109153747559,2000,-6.4282770268667173,-5.6798446401953715,-10.414552502334118,-1.0717500373721116,0,13.076655860990286
QM,NQFIX,rewrite,1000,993,848,145,0,993,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,2.515478211701665,0.92082309792749584,0.042403489002026673,4.0465258313342929,7.9292857459513488,16.49116329383105,1000,-5.0759744950830941,-4.7296931743621826,-8.0844465494155902,-0.93395662307739191,0,7.2756671905517543,1000,-7.5914527067847581,-6.8341502835974097,-12.167421120917425,-1.7975858547724783,0,7.4026765674352646
QM,ORBFH,locality,10000,7389,6505,1309,425,7389,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.65942463740711688,-0.2542920112609881,-1.8642248511314399,0.52099192142486572,2.0145545005798344,14.134794473648071,10000,0.53498673122210894,0,-0.7432094812393184,1.4977681040763855,3.7289512097835553,17.945699274539948,10000,1.1944113686292257,0.46366965770721413,-0.42709389328956471,2.4453179836273207,5.3688241958618175,24.335591852664948
QM,ORBFH,rephrase,2000,1964,1939,40,15,1964,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,0.14212937397427231,-0.0018702208180912002,-0.27094962541013956,0.11900295317173011,1.6227186726406224,16.683878660202026,2000,-0.30011794173717499,0,-1.4484983682632446,1.0883827209472625,2.8507308006286651,14.001332581043245,2000,-0.44224731571144726,0,-1.4154222263023259,1.4661148255690932,3.3152938604354878,12.34211549628526
QM,ORBFH,rewrite,1000,1000,990,10,0,1000,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,0.4126461734369441,0.0018623536452651007,-0.0015115145943128002,0.038462144293589504,0.55174557478167108,15.182144343852995,1000,-1.3894772884845734,-0.53805017471313654,-2.5505303144454969,0.24899959564208984,1.6666721343994129,8.4786291122436523,1000,-1.8021234619215174,-0.63671012176200925,-2.8916270005283877,0.20740569816552989,1.6101339867658653,8.5058764824643749
QM,JAC,locality,10000,7102,6193,1313,404,7102,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.86193349183349344,-0.43900012969970748,-1.9832068681716919,0.23430705070495494,1.561797571182252,14.831831216812134,10000,0.36407127049113625,0,-0.77207662910223029,1.2951628267765036,3.3145767807960516,17.993866920471191,10000,1.2260047623246297,0.52162361145019531,-0.31193357706069946,2.4804391860961914,5.2173982858657837,23.24545262940228
QM,JAC,rephrase,2000,1970,1943,36,9,1970,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,0.034020559968193982,-0.0019194902561139003,-0.29842698248103261,0.065899331122636795,0.99658513069153398,14.374889850616455,2000,-0.64774722614884372,-0.041727066040039062,-1.7186625003814697,0.67941975593566895,2.0202839851379464,13.181604802608488,2000,-0.68176778611703781,0,-1.6900702387210922,1.0272434987127781,2.5775479316711456,13.091481935232881
QM,JAC,rewrite,1000,999,996,3,0,999,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,0.31496218795888126,0.0022436748840846004,-0.00040751392953102504,0.04219145560637115,0.41908297650516035,13.728971004486084,1000,-1.6093438314199449,-0.77213287353515803,-3.0641236305236816,0.038610696792602539,1.1388923645019513,10.042762279510498,1000,-1.9243060193788259,-0.82742423098534523,-3.370943665227971,0,1.0737427858519386,9.2150039956904948
QA,O,locality,10000,7057,5678,2086,707,7057,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,0.68999163986516943,0.01740932464599787,-1.3589837551116939,2.5411474704742436,5.8069245338439979,24.94636233150959,10000,2.5438998205512764,1.4802563190460214,0,5.1306033134460449,8.6519510746002197,24.981651544570926,10000,1.8539081806861069,0.93928194046020508,-0.44605052471160889,4.0389412641525269,7.711539947986604,25.930159568786621
QA,O,rephrase,2000,1939,1576,371,8,1939,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,4.0836776853586558,2.6623865105211726,0.16002377483528241,7.3431675732135755,10.541430346667768,23.314357340335846,2000,-1.4549634228609503,-0.99092245101928622,-3.5572776794433603,0.43947339057922319,3.0102191925048891,12.453957080841064,2000,-5.5386411082196068,-4.753833033144474,-9.0332013602601382,-1.101346990268212,0,11.404840946197508
QA,O,rewrite,1000,992,822,170,0,992,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,4.6918507660282014,1.8003064135555178,0.051872349693439901,8.8655506167560816,13.490683897049168,24.709576085209846,1000,-2.6217572034597398,-1.8605148792266828,-5.14536452293396,0,2.0276030540466321,13.497197151184082,1000,-7.3136079694879408,-6.304987609255476,-11.852769351178722,-1.2784063629806051,0,5.0287067852914333
QA,QCL,locality,10000,7401,6091,1867,557,7401,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.12724650582492467,0,-1.9515037536621092,1.5522321462631226,4.2196473121643079,16.186570113524795,10000,1.5778479192204309,0.71055322885513128,-0.41673421859741144,3.7330288887023926,7.21470425128937,19.350548028945923,10000,1.7050944250453555,0.82039070129394531,-0.4721045494079581,3.8200352191925049,7.1906401157379163,22.812801003456116
QA,QCL,rephrase,2000,1813,1163,684,34,1813,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,4.7918569616799029,4.7678990513086319,0.17571410909295088,8.8085518591105938,11.560896515846252,22.410124283283949,2000,-2.3627363572100877,-1.6136698722839347,-5.2629239559173566,0.24133539199829213,2.9379139900207507,12.175695657730104,2000,-7.1545933188899911,-6.7281172275543222,-11.901591212488711,-1.2953563016635599,0,14.382758183171973
QA,QCL,rewrite,1000,974,775,204,5,974,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,3.6212148771390638,0.37412738185958005,0.0014703101187478749,7.1981675027636811,12.383984520169909,19.611499999649823,1000,-3.0900737229986115,-1.930927038192749,-5.4882571697235107,0,1.1268586158752456,10.340956687927246,1000,-6.7112886001376753,-4.5345967708126418,-12.048392008931843,-0.50098007800988853,0.088783477898689137,7.5720605850219727
QA,NQFIX,locality,10000,5728,5101,2104,1477,5728,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,0.86935898052251137,0,-1.6246514320373535,3.1637268066406237,7.4671066522598304,25.718987107276917,10000,1.703474411371164,0,-1.4809889793395992,4.6564583778381348,10.304801464080811,25.584625959396362,10000,0.83411543084865258,0.023567199707030917,-1.0436055660247803,2.6339881420135498,6.5677085876464849,20.0204176902771
QA,NQFIX,rephrase,2000,1285,1012,496,223,1285,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,3.1707650054275618,0.44549274444580167,-0.8836436271667476,7.3820228576660138,14.161787116527558,25.517346680164337,2000,0.411167305290699,0,-1.8441295623779292,2.5795187950134255,6.1188086509704611,16.20067310333252,2000,-2.759597700136863,-0.66781520843505882,-5.5081450939178458,0.45406818389892567,2.8663989543914812,14.936092376708984
QA,NQFIX,rewrite,1000,718,578,251,111,718,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,1000,3.9235491899030968,1.1948218345642099,-0.67545199394226074,9.6092747896909714,15.455763061717152,25.78173253685236,1000,0.050560394287109414,0,-2.0107612609863295,2.0205218791961643,5.7506690025329625,14.225405693054199,1000,-3.8729887956159872,-1.068407535552979,-7.8292489051818848,0.38389134407043418,2.8765229225158699,13.810991287231445
QA,ORBFH,locality,10000,7737,7154,986,403,7737,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,10000,-0.1714370104032947,-0.018421592190861744,-1.2826319932937609,0.68613553047180131,2.4967422485351562,17.261679172515869,10000,0.74642354670425415,0.064551591873168723,-0.43506240844726607,1.4495283365249634,4.2367110490798963,18.211030006408691,10000,0.91786055710754877,0.25973415374755859,-0.40803521871566772,1.9308347702026367,4.5157368183136013,23.444107890129089
QA,ORBFH,rephrase,2000,1910,1445,488,23,1910,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,2000,3.5671136781393997,2.1778688430786128,0,6.7197279334068307,10.667011440731589,22.562102106399834,2000,-2.0960450802180857,-1.269141197204589,-4.3355429172515851,0.15106427669525013,2.4923635005950917,12.334433078765869,2000,-5.6631587583574854,-4.5939703285694122,-9.8963909465819597,-0.31072643480729312,0.37625169903040084,13.498578188009558
