metric,case_id,prompt_index,identity,standalone_E4,standalone_E8,standalone_E48,signed_L4,signed_L8,interaction,signed_sum_residual,signed_sum_roundoff_bound
RS,18963,0,87285d461d6cd87bb57b64a641e495449d3b777491ae42479c95f6d276b2ea76,9.503159046173096,6.442387104034424,14.072409334592521,8.566590638365597,5.505818696226925,-1.8731368156149983,0.0,5.3322600530236814e-14
RS,17689,0,04591e26578929d32bfc6e3f51cae69cafd50874acccbabeb06c920ea42404f9,1.845725953578949,-0.15608882904052734,1.9341120347380638,1.96796340867877,-0.03385137394070625,0.24447491019964218,0.0,6.991610521391927e-15
RS,7702,0,599c4e6e258485c10668e47e836bcbf3e87ac6f2c8417187668188af612c1c32,8.473331266082823,8.482413173733221,8.482380869987537,4.23664948116857,4.245731388818967,-8.473363569828507,0.0,4.518718787559021e-14
RS,18857,0,6491bd3c4a6a56fbd68122097ea36f261074626fdb37b6042346f80b5b172363,8.432004034519196,8.142307221889496,8.791174687445164,4.540435750037432,4.250738937407732,-7.783136568963528,0.0,4.505815444107571e-14
RS,3236,0,a8ff72531e0caa7907d71bd8087c2b356080b84ac1e588f4e2c1a00ea0b4ea02,7.5161614418029785,7.684557914733887,14.335214983671904,7.083409255370498,7.251805728301406,-0.8655043728649616,0.0,5.246635897330657e-14
RS,5099,0,d731eccdc9de5b262533903484392e07ea99efb5f91f0a0a6673fbe8d4f55547,10.468802019953728,10.666920041665435,10.633270248770714,5.217576113529503,5.4156941352412105,-10.502451812848449,0.0,5.643306677141502e-14
RS,10315,0,6f14a1a78860f310e0073e735fd240339892db906082a6b45b79ae0a7f254007,6.204482078552246,12.154566258192062,12.594335102883633,3.3221254616219085,9.272209641261725,-5.764713233860675,0.0,5.4984254375561544e-14
RS,10098,0,11febb639d89888133903219f054e10faea4acec5e06d62d086d537f5c646f4d,10.435902953147888,5.482122898101807,11.24799482524395,8.100887440145016,3.147107385098934,-4.670031026005745,0.0,4.8256546627978105e-14
RS,5617,0,8ecb7d16229809eb5485cb0bbc4c0b892daf76efce342f81b2306352f0166c04,0.9920199662446976,0.8278532326221466,1.05942342011258,0.6117950768675655,0.44762834324501455,-0.7604497787542641,0.0,5.114658241786117e-15
RS,17308,0,e4fb69c32e27f838944a40c42722f18436ebcece196c6607456b8003229b3d93,7.060114681720734,5.691805124282837,7.880213171243668,4.624261364340782,3.2559518069028854,-4.871706634759903,0.0,3.6650030525548584e-14
RS,16643,0,2c73175e21771d57eed5fa5f0e6a2461c6370487757ca6adaaad7fc2939ba35c,6.312022864818573,-2.775567054748535,6.513879612088203,7.800734765827656,-1.2868551537394524,2.9774238020181656,0.0,2.7713777107250535e-14
RS,11354,0,2e55ef336c23b8515ddcf6246e2ba9b08436a660d6ae3abfaa010806306f34b3,10.88617304712534,4.300369739532471,10.910985931754112,8.74839461967349,2.1625913120806217,-4.275556854903698,0.0,4.635852363039547e-14
RS,14683,0,351ffea67556cefef231f3d9e9e94ea7606daf70a7166fe83492bbfd5fc1b748,5.203193724155426,5.318743407726288,5.929613381624222,2.90703184902668,3.022581532597542,-4.592323750257492,0.0,2.922382427340497e-14
RS,11156,0,a98099f644eb41ff58ac0f417c28045fa5a7e142d38bb9d586de7090e7d2b971,9.9359090924263,-7.741747856140137,10.468346327543259,14.073001638054848,-3.604655310511589,8.274185091257095,0.0,4.9997345421299314e-14
RS,6225,0,16dace884ea6ccb19818ae76e77fb3366b09d3f9ef5db38ac687126ab29a8cd0,3.7787394523620605,-2.9734201431274414,5.1121320724487305,5.932145833969116,-0.8200137615203857,4.306812763214111,0.0,2.1075215648981484e-14
RS,18311,0,9bb066fc2891ca60b743e36ac60477587d1a104e277e6ab947f3f4907c4ce9d3,6.295000314712524,6.932301640510559,7.9969757865183055,3.6798372303601354,4.31713855615817,-5.230326168704778,0.0,3.770189092787282e-14
RS,2827,0,62f349415d880b7ab758928443dab88e1dc12e3257f6cb10e78d542c2d975b10,-1.5116825103759766,6.065053701400757,7.117070460692048,-0.22983287554234266,7.346903336234391,2.563699269667268,0.0,2.6101443979464956e-14
RS,13137,0,cfe13a94eedc7b6a6627f1cfccd91da8298bc5636a32add78645c90161ab01a1,12.705946505069733,13.121047568507493,13.09404207020998,6.33947050338611,6.75457156682387,-12.732952003367245,0.0,6.913764875056075e-14
RS,17628,0,ad7097c2de666663be671cc0ebf409b5234d2796a9458babac495316b2364f58,7.664852142333984,1.6717586517333984,12.041432037949562,9.017262764275074,3.024169273674488,2.7048212438821793,0.0,3.79750325976448e-14
RS,6125,0,8836fadd0d7e50680ac9d2cd30cd60e7d618c29ce2cd84e9d7e0ca8835ab0925,5.858849756419659,-0.4988245964050293,5.8929499592632055,6.125312156043947,-0.23236219678074121,0.5329247992485762,0.0,2.1761480283700318e-14
RS,17930,0,97627f7d1d9b18cc2d536e52e78947dd77e651bbc8d25105bd75927e8df8aad1,4.651814639568329,-1.5845232009887695,5.3679858623072505,5.8021618514321744,-0.43417598912492394,2.300694423727691,0.0,2.0613419776197526e-14
RS,19191,0,e67e61652e778ef3a8cfe57df668f8d7c78df5dfb9dbf80fba12fe3d42f5510a,5.983061231672764,6.056571424938738,6.046289674937725,2.9863897408358753,3.05989993410185,-5.993342981673777,0.0,3.2127051830509194e-14
RS,8223,0,381ab9504af8eb24929a853a14de93362a6f0fe35ef786597442b642381d23cc,5.055438857525587,-4.937453269958496,4.751260161399841,7.372076144441962,-2.620815983042121,4.63327457383275,0.0,2.6190875759517817e-14
RS,9627,0,8bd997a3057881ddb4e998b2fa6ec5f5002e80019588574611c27a25c1e569ea,9.548653185367584,-0.932093620300293,10.248922153376043,10.36483447952196,-0.11591232614591718,1.6323625883087516,0.0,3.682328923390074e-14
RS,10783,0,e82b4d6e5ddec77c0d8fa1d3a977246d5db06d98fb3c5c22d207594b88f545dc,9.357269763946533,10.458912134170532,11.275744125247002,5.087050877511501,6.1886932477355,-8.540437772870064,0.0,5.523035544172939e-14
RS,21630,0,04a7aa1c54c1a3d05073d60752573933c0164fa2536045a0a9d4b845f1ef32fb,9.546604990959167,9.574968338012695,10.075254272669554,5.023445462808013,5.051808809861541,-9.046319056302309,0.0,5.186398439896574e-14
RS,3485,0,a2f3fe4dc7d41d3b18a7ce703eb3fc9a8f893fb695b5d3733861c82c88e14f32,9.215184152126312,6.204224109649658,9.557860344648361,6.284410193562508,3.2734501510858536,-5.861547917127609,0.0,4.4368541918559024e-14
RS,1684,0,d3afea0c92bcfbacbaa153da1f000a8a7d4aef72a17e3d2201e25cf1eafa4495,5.949118137359619,-4.545352458953857,6.405247807502747,8.449859201908112,-2.044611394405365,5.001482129096985,0.0,3.001993037055723e-14
RS,7580,0,694514c55ddb6e9736524cbe9dd0ae0348511b2dfdb23e67876a83a20b082d10,9.661235690116882,10.368220314383507,10.586772866547108,4.939894121140242,5.646878745406866,-9.442683137953281,0.0,5.438534755172863e-14
RS,12727,0,75815a4b13ace72563cf1f4f6f8cb9c4b2f763c3cdf45b6fdc4a3a16b7e2a847,9.75883474946022,2.187073230743408,10.06745881587267,8.81961016729474,1.2478486485779285,-1.8784491643309593,0.0,3.910359466643651e-14
RS,8776,0,5ab52d1b9947e946a117cddb4eaab1e8317778c2af90f99e4590b288a9e74ecb,2.1094046384096146,-5.4383087158203125,2.1996030509471893,4.873658202588558,-2.674055151641369,5.528507128357887,0.0,1.7314712162134634e-14
RS,8823,0,bc66a1a2b367e0803dd89f7358c33942224212a270512ee389583c9353530235,3.213930606842041,6.168285369873047,9.012000799179077,3.0288230180740356,5.9831777811050415,-0.37021517753601074,0.0,3.2674692775270424e-14
RS,5771,0,5282d17faca2c4fdaaa97d354aeebb532358a9f5aaa4cbc4fd6e315601727a99,6.857327461242676,10.202989310026169,10.590039737522602,3.6221889443695545,6.967850793153048,-6.4702770337462425,0.0,4.911689989624692e-14
RS,18565,0,1a68baad2ef59caf0966341315de2fb7f3fff3b88fc80402fa8c5e08800feae4,3.537728652358055,-1.1047966480255127,3.5965430117212236,4.119534156052396,-0.5229911443311721,1.1636110073886812,0.0,1.4635525346493224e-14
RS,7329,0,2dd45720f856830de182fe2ed4499628510a16a27efdc74668d0c3e887b9de80,5.130253791809082,0.6183338165283203,7.5759371761232615,6.043928575702012,1.5320086004212499,1.827349567785859,0.0,2.3669110732634848e-14
RS,8098,0,23f4d4414486130ee823816456660013e392e9967c62b47523d32e9ba2d071df,1.2976612020283937,1.1733492314815521,1.3217069655656815,0.7230094680562615,0.5986974975094199,-1.1493034679442644,0.0,6.73721949176032e-15
RS,14557,0,432930faf89eb0a9eda0c73009ba4b582773b62b7b8e301b4685be96ed7c8644,8.191572189331055,13.495649516582489,11.92012882232666,3.308025747537613,8.612103074789047,-9.767092883586884,0.0,5.969864696496111e-14
RS,16758,0,f7bc0b0c291286b9759e8e8ba21c9ce66dbee1c6d4f1f74966305c32e1648f24,6.385835736989975,-6.506158828735352,6.744676508009434,9.81833553686738,-3.0736590288579464,6.86499959975481,0.0,3.48817349648818e-14
RS,14438,0,d6c9e6404613727198b5c3accf8ca4b11656d2cc51447cc350569de81e819605,6.633303701877594,3.225520610809326,7.303818762302399,5.355800926685333,1.9480178356170654,-2.5550055503845215,0.0,3.048697840844262e-14
RS,3161,0,72a2f026568a0070050fcc76754bf2a3b914646792a9f2a9dc02bef959a86e2f,4.013943672180176,4.984426099341363,4.964157612994313,1.9968375929165632,2.96732002007775,-4.034212158527225,0.0,2.4802431014798024e-14
RS,4180,0,8380a0261bec51b46a6ea1a6adb40462bd7f7b0879e1b3e5b6379906996a04c0,9.090059041976929,2.6393532752990723,10.413299143314362,8.432002454996109,1.9812966883182526,-1.3161131739616394,0.0,3.9333356945886e-14
RS,7171,0,c5c645ce42850e51edc0e32cce3604f526416b62fdcf1429cff0f39d3f9bf93f,5.183963477611542,3.491976261138916,5.77528478205204,3.733635999262333,2.041648782789707,-2.9006549566984177,0.0,2.5670531515236124e-14
RS,17435,0,829944ce573f86348180221509c9096d1cbe61911d1cdf2c6d5fee56e5dc825f,7.407692968845367,5.487046003341675,7.966818273067474,4.9437326192855835,3.023085653781891,-4.927920699119568,0.0,3.705756989314771e-14
RS,6391,0,90e94c066e3ad7ed252e68a46253e492002d546913dd7a90c086483186d1e297,4.521178245544434,-3.3531975746154785,4.939474940299988,6.40692538022995,-1.4674504399299622,3.7714942693710327,0.0,2.2761971437397044e-14
RS,17787,0,89da0ef158be3d9a7f0c0dec79848293410dcb31d596b88104aaaab18093475d,5.750786185264587,-5.399385452270508,5.882310225628316,8.516240931581706,-2.6339307059533894,5.530909492634237,0.0,3.025576564959105e-14
RS,10515,0,edd8070b8c14f5c86e8db64efd1a4e2c270ce34e13de5a209dd544ffe3ccecfe,8.371928818523884,0.1829671859741211,8.46496965456754,8.326965643558651,0.13800401100888848,-0.08992634993046522,0.0,3.023335476915453e-14
RS,11748,0,b5952b271535227be62244e6629ba93d4b400656513e16563a1a58eb65cab5cc,12.074307918548584,11.52741527557373,14.721803992986679,7.634348317980766,7.087455675005913,-8.879919201135635,0.0,6.80762596287625e-14
RS,17389,0,b203feb542cfb1bb57a19093dd482852113cc671543936bd73ef161653e71db0,10.29503858089447,10.975727789103985,10.979208307311637,5.149259549551061,5.829948757760576,-10.291558062686818,0.0,5.728746308852467e-14
RS,10070,0,f7c6f6901d7d37a2d64410ce038199f5d1d9df0f511adf984b49f234cce99261,7.884141445159912,3.0046095848083496,8.494951121509075,6.687241490930319,1.8077096305787563,-2.3937999084591866,0.0,3.443237188967412e-14
RS,4792,0,586756bad46e6f7ac003aac49674cedc09ee4b9ff7559ef7d5cabbf77980e714,7.660369873046875,14.8579683303833,15.35836637020111,4.0803839564323425,11.277982413768768,-7.159971833229065,0.0,6.728254322331268e-14
RS,13386,0,2258088c181ebb68c3df79c58b7acfefdc2023bc35e1467fe6f46ca0095df084,6.087236404418945,2.5925416946411133,11.79534255177714,7.645018630777486,4.150323920999654,3.1155644527170807,0.0,3.6371120605659964e-14
RS,11178,0,3bf481686d2c47085e9be580688d5eee9a92c88569b12328ee0679e7963184ca,-4.685373306274414,7.628565609455109,7.513001322746277,-2.400468796491623,9.9134701192379,4.569809019565582,0.0,3.521972089699652e-14
RS,20771,0,44af2a10170c9ddf2e026ee1d01598ef0fdbd80e5e12f4f7145053999e2018da,0.294163316488266,0.3435318134725094,0.36675963923335075,0.15869557112455368,0.20806406810879707,-0.2709354907274246,0.0,1.784270099126186e-15
RS,21299,0,7ff424dd8f5fa62a0b053c6948785fbfb8cec132eae3623515ebc6bc4ce7d9a0,16.5137939453125,19.132436633110046,20.460776819381863,8.921067065792158,11.539709753589705,-15.185453759040684,0.0,9.966606632937031e-14
RS,2908,0,37c036e23e7a009c5c66848b47f2a2649d60a56db11f4f954fc2cb4f748814b4,9.070236209779978,9.07550111413002,9.119223902700469,4.556979499175213,4.562244403525256,-9.026513421209529,0.0,4.8432300350872145e-14
RS,17068,0,7b25fa6e368b59fe3e12c39e2d52fc6623997f44304eb21cb2038227b9d62c87,2.232737183570862,1.304417610168457,3.6855887481942773,2.306954160798341,1.3786345873959363,0.14843395445495844,0.0,1.2830169889947733e-14
RS,12230,0,b185e519d173d7277537cea70c863f2d2bb19d4838b4e499a5834e40a515b1d5,9.779349155724049,5.362054824829102,9.813324350863695,7.115309340879321,2.698015009984374,-5.328079629689455,0.0,4.4328502346887513e-14
RS,19068,0,d7844a1dd08927970643d08c40719537e547d2eadec3b2c467209ebdfc84ba7d,8.427648320794106,8.546801185235381,8.547865936532617,4.2143565360456705,4.333509400486946,-8.42658356949687,0.0,4.533673959372582e-14
RS,16823,0,e425d39664b71db0455151046b387b27f07e6067350d2aafeaea6af0346d551f,7.892452239990234,11.993998884077882,11.929063938558102,3.913758647235227,8.015305291322875,-7.957387185510015,0.0,5.651570778053777e-14
RS,2515,0,761a67364bac6ab8fb50e43c3146066209ba18cba98ba251aa7b920f12014701,6.57821371499449,0.8829288482666016,6.57972921198234,6.137507039355114,0.4422221726272255,-0.8814133512787521,0.0,2.4941598609095606e-14
RS,1057,0,2f09fbe16cccdbd67d4ae5daf6e7101f98f7de5d8307a88fefd76edd6a54e805,11.26250596344471,-6.741731643676758,11.285421334207058,14.644829470664263,-3.359408136457205,6.764647014439106,0.0,5.2028885984129626e-14
RS,13170,0,d61e57e76c2ba53d609e00aa26cfb5dfbff8c43f67130faa8310abe3016389a1,1.1504012942314148,0.4194445013999939,1.1931022498756647,0.9620295213535428,0.2310727285221219,-0.376743545755744,0.0,4.907981657544044e-15
RS,20011,0,cac38389cdf935f0301efc6c641bb111ec8eee9a0b4eadfce88211bd7b2c0117,7.29475933779031,-1.7696633338928223,7.301106100036122,8.182764385859628,-0.8816582858235051,1.7760100961386343,0.0,2.907101896404508e-14
RS,4087,0,216cfd6174792c2ffd5dec5d522198560ef3a005cbf5ad994d292e2387ef4163,4.541745662689209,12.235570835182443,12.22974502760917,2.2679599275579676,9.961785100051202,-4.547571470262483,0.0,5.152689213169172e-14
RS,6438,0,5f1fcfe14d3b3db74b55eb3e8c28e44a1a1402ce07c289437154238a1f46a832,10.275474278314505,10.27248672884889,10.275767745100893,5.139377647283254,5.136390097817639,-10.272193262062501,0.0,5.4753941384902815e-14
RS,8334,0,21c4e08acb5eef38a00887cb8a86230090022245bcff36958d66857260b1621f,14.530171191319823,14.546667413320392,14.540182224474847,7.261843001237139,7.278339223237708,-14.536656380165368,0.0,7.747939326406173e-14
RS,20902,0,9df3594898cdef2b2c0db7d69f3479528eac6b9086c9ecc25cce4b42fb1621b8,6.612408757209778,6.660869598388672,7.6063894629478455,3.7789643108844757,3.8274251520633698,-5.666888892650604,0.0,3.708974073388002e-14
RS,5429,0,3b997449af839024210c84c5b1a72d242a22d899ab56c047ba66c3934edf56a0,5.907584190368652,4.903598785400391,6.184147894382477,3.5940666496753693,2.5900812447071075,-4.627035081386566,0.0,3.018977222906386e-14
RS,18611,0,5e1f51cf5d8a91c9e52f28aaf0d11b18b90190f3cd0e343f00dd2335613e096e,5.563139319419861,-7.162402153015137,6.539652292616665,9.632596882525831,-3.092944589909166,8.138915126211941,0.0,3.4221858706920583e-14
RS,17754,0,7f7ad0dd3e4f6b8d38bc84e3004b19fd0ede5fdb08126edb2f8cc27b60b53154,11.357932090759277,13.88987494277535,13.884601359255612,5.67632925361977,8.208272105635842,-11.363205674279016,0.0,6.95131212907367e-14
RS,17680,0,49e0e8a5b08c8667319f4eecac9b898bd75e0fbd939188660982d20546c430de,2.2905819322913885,-0.738591194152832,2.295124651864171,2.662148889154196,-0.36702423729002476,0.7431339137256145,0.0,9.45785277350167e-15
RS,850,0,6695981a5187a8a15c174e0ca7f5a307445539945edba49669617a077c1b0b79,7.435259103775024,7.944122588261962,7.93026359193027,3.7107000537216663,4.219563538208604,-7.449118100106716,0.0,4.140624782416903e-14
RS,5147,0,f63670888b57106cabf542166499b0262d3c6ba659e1bb79b0e8ae2bf85e8812,5.879360914230347,0.4265117645263672,6.307886719703674,5.880367934703827,0.4275187849998474,0.0020140409469604492,0.0,2.24065377780043e-14
RS,15860,0,5e2edc2f91fb4b54a4d7c7c998444d1f17716d52c318a04a827415905bb66aca,9.356462761759758,2.929112434387207,9.447518695145845,7.937434511259198,1.5100841838866472,-2.8380565010011196,0.0,3.860572997512579e-14
RS,2475,0,5373f17c582b925126c6b3e1f582be64b1a4bcd731043d511b714ee6d9926b17,13.638261795043945,15.729940939694643,15.623292356729507,6.765806606039405,8.857485750690103,-13.74491037800908,0.0,7.992095002057215e-14
RS,1740,0,bc42eeadb2dd2b2c02196f5f2a2e20ebf4783baa0e17719c6a3e62c70f483ac2,8.93061637878418,-1.9102210998535156,9.61292627453804,10.226881876587868,-0.6139556020498276,2.592530995607376,0.0,3.6333183134430654e-14
RS,20050,0,f7cd1770b61fd0c685e258b99c811cc07061eda4436dc9145a3b7c74fa98e677,-8.074530601501465,-5.304831504821777,5.0445380210876465,1.1374194622039795,3.907118558883667,18.42390012741089,0.0,3.272742099975348e-14
RS,14406,0,dc05fae708fab8c084279e7bf19dae96d0516d1e3319f9f052e12e99744af8c2,9.331397920846939,0.38893699645996094,9.4554412253201,9.19895107485354,0.2564901504665613,-0.26489369198679924,0.0,3.4063021101763626e-14
RS,10173,0,027dd0746e333b294c0a5fe8fffad9b6a706717f021a271e62891c1ce54a2818,4.942370891571045,7.633611082099378,7.594594616442919,2.451677212957293,5.142917403485626,-4.981387357227504,0.0,3.583014168049442e-14
RS,4679,0,a69897733a5e55169baf0593b8ac6f555e55391c276fe74a15a5f1f689977183,10.228447146713734,-0.14606475830078125,10.245919138891622,10.310215521953069,-0.06429638306144625,0.16353675047867,0.0,3.6629243716223913e-14
RS,11368,0,0eac5209ddd83ed221d6de56fb9bbf8aa47599ef5f8021cbe4aaf0966db2dc32,8.026731967926025,14.541098594665527,15.232515695504844,4.359074534382671,10.873441161122173,-7.3353148670867085,0.0,6.71469036072672e-14
RS,13460,0,9645a97bacb2e0b99cd9044ac2c656ad8266798b29119d0e8ca9ec79d964dfb0,8.86857508122921,-2.657778739929199,8.981461212038994,10.253907516598701,-1.2724463045597076,2.770664870738983,0.0,3.642919749537548e-14
RS,13158,0,b1b5c74d31ff50552b171875c372a8fedfd79dd1dbdd502e26c6638e16a69a85,1.6937360391020775,-3.1404439210891724,1.7784367422573268,3.3063083512242883,-1.5278716089669615,3.2251446242444217,0.0,1.174636690572686e-14
RS,13856,0,3f952908dbd1f9ccfbff78804ef0cb92b2ab4c7039520e123f8fc3cdcb65ded8,7.069070279598236,7.2494820058345795,7.20451282709837,3.512050550431013,3.6924622766673565,-7.114039458334446,0.0,3.823264391750169e-14
PS,18246,0,db247e3434c48b6ad1d4b5ac49bc423dfeb7396f62377637fcf465baa0ceca22,7.698140621185303,-2.884528160095215,7.886905670166016,9.234787225723267,-1.347881555557251,3.0732932090759277,0.0,3.280855489763918e-14
PS,18246,1,60e105d4f2ee3957079155e28126d8355a8617df44c79f280b002bdc1f76d0eb,6.108998537063599,-3.706061363220215,6.316332459449768,8.06569617986679,-1.7493637204170227,3.9133952856063843,0.0,2.865510914726169e-14
PS,6208,0,5bbca10114f8f499e46beff57bbed395266495a0a9883a389820ca47b86d05f0,2.4749951362609863,1.5216279029846191,2.3424293994903564,1.6478983163833618,0.6945310831069946,-1.654193639755249,0.0,1.1260419154865463e-14
PS,6208,1,b00c4f43d6eeb41c439fd0ebb8c74b5f3b5b1ffabeb01393e9689a5bad148ec1,3.2412918619811535,3.2252424024045467,3.242524447850883,1.6292869537137449,1.6132374941371381,-3.224009816534817,0.0,1.7246752847620043e-14
PS,17272,0,d8d2dd2304524d2d097de7e2879305533abf2f325af38c34db2798a8c2092694,7.198019206523895,7.219059735536575,7.343132525682449,3.6610459983348846,3.6820865273475647,-7.073946416378021,0.0,3.86539004675209e-14
PS,17272,1,b663d022b9a1e4e36e7de3171a40325156720746f9b7c145ca709c85744e7299,8.52151346206665,8.585288047790527,10.939428329467773,5.437826871871948,5.501601457595825,-6.167373180389404,0.0,4.9820112194476265e-14
PS,5149,0,01848a5c7d4dd22f94fc4611951ee2c49754cd25390d217fadaa3711ae50dc7f,4.4788618087768555,0.8452854156494141,4.979415714740753,4.306496053934097,0.6729196608066559,-0.34473150968551636,0.0,1.8302804497180288e-14
PS,5149,1,34e909e5dd9b0813f9d837545695aeddfb70c3454433e43a89b8c5c64dbfebbb,-0.09648799896240234,0.539576530456543,0.1263713836669922,-0.25484657287597656,0.38121795654296875,-0.31671714782714844,0.0,1.7763568394002505e-15
PS,16709,0,552ab938570297e8b6efa50f1952aa1c2bf52bd42442fb572ef3529055dfb469,5.533244967460632,1.449091911315918,6.214320570230484,5.149236813187599,1.0650837570428848,-0.7680163085460663,0.0,2.3441972716765907e-14
PS,16709,1,27c2b99824d8351e6715f253f58d746cc508b22b710a0bb0b04f2ab4e41f76e4,3.1979187726974487,-0.22899961471557617,2.2237794399261475,2.825348913669586,-0.6015694737434387,-0.7451397180557251,0.0,1.0037655732978074e-14
PS,17483,0,977637234e00457620cbde80f9941d175066af8fb289993dc32f1e3fd34e898f,1.4666414260864258,-1.0895509719848633,1.9536018371582031,2.254897117614746,-0.30129528045654297,1.5765113830566406,0.0,8.01100383403773e-15
PS,17483,1,63a98ee066f32c226418cec3737ad55e4ad3337beba5132b8574302141475c33,5.2666677832603455,-1.719639778137207,5.732236444950104,6.359272003173828,-0.6270355582237244,2.1852084398269653,0.0,2.2592672632888722e-14
PS,9090,0,c2474657fa701bf95c1cb2010f6c355dab39175444dcaf945a6d9858111305c3,6.472439765930176,9.948395220155362,9.94836555654183,3.236205051158322,6.712160505383508,-6.4724694295437075,0.0,4.684110973341292e-14
PS,9090,1,b132a01bbd1ff6c4ad79d62e7e2e98db8fc3e2b14292b402c4496846f290a243,2.861640214920044,6.348615817725658,6.38804542273283,1.4505349099636078,4.937510512769222,-2.8222106099128723,0.0,2.7708149473288537e-14
PS,4395,0,d2b43ad46187bd82fb641d10b3b3e080e7eeaf188ee0f0b0ecdff7b16f567140,-1.9705028533935547,-6.650046348571777,-0.9895238876342773,1.8450098037719727,-2.83453369140625,7.631025314331055,0.0,1.7070919059846562e-14
PS,4395,1,0e665672c85625da15af4879bae84eca26e798d49366872f38812a388b8d960c,-1.6479473114013672,-2.148465156555176,-0.9179878234863281,-0.20873498916625977,-0.7092528343200684,2.878424644470215,0.0,8.374457201375078e-15
PS,14590,0,f967b3899a2cbea1dbee0cc23a376efcb4adcf34a29dcf12abcbd1367be04969,6.060085251927376,3.0026283264160156,6.12775728199631,4.592607103753835,1.5351501782424748,-2.9349562963470817,0.0,2.6983696806474635e-14
PS,14590,1,493e57430f2d647088184e9fa5e15345ce52b59e45d2433f1cc5f89eedcae419,5.851889044046402,4.69598650932312,5.997349314391613,3.5766259245574474,2.4207233898341656,-4.550526238977909,0.0,2.93902233532626e-14
