role,identity,raw_value,context_nll,context_weight
Base,bf4ffc582965213de5067d51a01acbe98690d5763b9a6c6fd864934502c9ceb2,0.1886608749628067,9.6384859085083,0.0078125
Base,83f213ac0f4f0ca759e3b078f95bf9810f15ac30a3c9995bf25f88106d459599,0.06083626300096512,1.7550249099731445,0.0078125
Base,5a545f3f90f13f48107bc67786b5a1aacaf637394fc4b7a8db28558829ed3813,0.020769823342561722,2.8553948402404785,0.0078125
Base,7b849c157bc4f310ea463f7549e165f4a00bc2291fb19fcc2c3f21d33e742f5a,0.11559572070837021,1.0504498481750488,0.0078125
Base,b0a471b3427968d7b07aeb0302ff31f903cc590ff91a2f85d4472668c8589b04,0.8832308053970337,6.881831645965576,0.0078125
Base,41e668bacbcc9400d645aa87032ffd4f22d1fa6332941e11f47d844effd88bba,1.139634132385254,1.3901309967041016,0.0078125
Base,ef14a4c3e8221fe9d0db619709dba89daa376086aa77edd62f574b167d723a30,0.05538997799158096,6.4855804443359375,0.0078125
Base,36d8a0efadb1701e4909a227d9b3d41eae9b3e71c6fcc4f40b8a2cf8ad57d98e,0.5341029167175293,3.9769413471221924,0.0078125
Base,4831ef38a3aabfe01dbf9654db04b2c783b0d7de73e6f03059bfcde47742af93,1.0383604764938354,9.434311866760254,0.0078125
Base,67baa3ce5306c7ed57e998b290dffbf9471116e413df3bb9d32b4c54be723baa,0.2216137945652008,0.9799797534942627,0.0078125
Base,2d2dd595f5eff1f55fa36b6f12dc160dc5e86ceaf4b858250c69bd746202bd79,1.0790300369262695,0.4248024523258209,0.0078125
Base,cd8600f8524dc66cec247d89e01c9ec61d47a72f85f6c5297a3f2e649b9f7577,0.18360276520252228,6.079285621643066,0.0078125
Base,b0b91def05855dbfbc84cfbfe8798a2001df52e814e4cc8ec403abfe81b126e1,0.06804638355970383,3.347960948944092,0.0078125
Base,e0a7a241697a89660d21ef47249f5a3c8aa6f3bfbf5ce5f6e497b8d0f69c5de9,0.5502279996871948,1.6082066297531128,0.0078125
Base,03919f4b4fcfdb523a34a47af9d692749bd67526784cc35f4759d8feaf0281cf,0.08248607814311981,7.434480667114258,0.0078125
Base,5ffa11c7ec9d7c099541ddbcab09d3c193065ff80e8fef00005ccb8a7e91ee02,0.0807647779583931,6.740198135375977,0.0078125
Base,73b8fbfcfe38d17341a5da2a1683c007b999cddc9e4fba26371d83d51b184110,1.258232593536377,2.8797340393066406,0.0078125
Base,70322448818b799c826f03592cc3e8d9d3a2b036c2fe89cc50074c0cdfcb3c0d,0.03591533750295639,9.573423385620117,0.0078125
Base,2da72c51dbd2c5cb3913f26f3d55d551e94f44d802a2750df14378185bb7f465,0.4067239761352539,5.997731685638428,0.0078125
Base,7564ed22304edd7249f97824c94f267fb3f45dcbd15644b9b1fbdc7bd7bd4a56,0.4994170367717743,9.24915599822998,0.0078125
Base,19b58392ed937fc202630f2a086f19eb87c4eabd788cab3d141745c64895cec4,0.030275821685791016,1.2227697372436523,0.0078125
Base,e2d1b581597b943d580ecf54c436997a421b8b61ba0f8afc7580f213a368d94a,0.08376675844192505,5.302774429321289,0.0078125
Base,22e1f205986e0280fec81dc7569a0910c4b792667911338a0a0764f52c0fb737,0.011914828792214394,12.806793212890625,0.0078125
Base,3d6044da8f4e44fdae7a0f66e7146b418f4dc82b1c8f50040c92b1a1b5b1df2c,0.011038145050406456,10.057574272155762,0.0078125
Base,ef183fe64f149c129f38b696bfa0d8cb9b85a3de345d420401e061befc3753cb,0.7304766178131104,2.779921531677246,0.0078125
Base,6b7fdac9da694e05f58ee6d0768cf0c0673abe49b3fc2e71d1777c65def2d974,0.5496532320976257,3.4705545902252197,0.0078125
Base,af53eeb335a3739239ebc31a09841e91072a8fbc358be97c7c83f4a304772b76,0.003411499783396721,4.204543590545654,0.0078125
Base,cd8b84ff6bae46f320e2b32e2a3c1bb64d82393478f4cdc7d3f2705e31831069,0.4844213128089905,3.8727943897247314,0.0078125
Base,f792939d5ccc26736b1ef35dbf9b071878396113f7c023ab656150401b1b630b,0.43890300393104553,6.737053394317627,0.0078125
Base,efd770b9837ca3dbc26312e97a14cf0a8bcc74418a04788ed214cd3b778f8a8e,0.04832214117050171,4.619814872741699,0.0078125
Base,040360dd3d10c38c68c1860d385b69e23b7569d9579c15e9a8fa1d60b7195ca4,0.10105673968791962,11.156291007995605,0.0078125
Base,aaa2bff7d9407e1e838602592daa104bd51139375f40626f78c29af5da66f57e,0.08835011720657349,6.058221817016602,0.0078125
Base,6dca3b68711a08c4a4bca978392678a6db675ba3a63955f3c905c357aeb38eda,1.8789825439453125,3.9835166931152344,0.0078125
Base,5ca3ca8d43caa50c41010574e18e8054306c401efe1a41d659e06c4cbf36f452,1.267162799835205,2.4148597717285156,0.0078125
Base,917ff62db21fca9a17f166a2d44534e486a071026105d313f243c7b8a0a4cbd7,0.3513532876968384,1.3218095302581787,0.0078125
Base,b77be94e3f309b5227dc3ed4b2ca4b5e721ed7da838ac9711e311048d4e103be,0.5585929155349731,4.358936309814453,0.0078125
Base,fe76a22a5d3d38641595b9c88e300bfdc2b91491f76191911e3b04eea87548e7,0.032838691025972366,7.205441951751709,0.0078125
Base,a641091975b13466d34d5e7ee0a6ccc318e2904bb27b6a1dddfe1d3b1047588c,0.22037488222122192,7.358711242675781,0.0078125
Base,e6bef6ad6c9a7fe5838a39aeb7b56f3dc0c4d9b651f20556aec7a00526284334,0.052132874727249146,2.2902748584747314,0.0078125
Base,db896a9d6437eb3de60ef247221962b542e6e73b445f1b9dba4f6013ab86a973,0.22903838753700256,13.765106201171875,0.0078125
Base,77ed98f6fadf69b76223d938a0533e41307a3ebd322c4e9d7410c97dc9f95256,0.6393932700157166,4.921322822570801,0.0078125
Base,81bb47109897ffd53c6dc5883719366e43fae0ba2f9a86126d15d39d7e37fa18,2.040409564971924,6.288025379180908,0.0078125
Base,5cf3bbec6d5fe9022fd80a66ec0fd6cff7934ebb68fa0b280b92162743445de2,0.10679683089256287,4.8408002853393555,0.0078125
Base,696f14a10382bf87c06181b6659d2ea3accd4498c92ae0e2c5db7a351df56584,0.4031636118888855,2.5781874656677246,0.0078125
Base,24d165de87eae4bbdcc8ba355d0b2dc2e452dac1c52601596bfef88c5abe2d97,0.2922941744327545,2.284839391708374,0.0078125
Base,e42ff84d15b9da111010d172f7c09c964fbfa6f2206cffe9bbc7b2b70eb94437,0.625266969203949,8.949828147888184,0.0078125
Base,dfb73355623ab4d37a1a4b24e4fccb91e53721204d266e05ab1b5ab9619f28bb,0.010631904937326908,10.859004974365234,0.0078125
Base,f4b3741c2118ed6105c97fd540acd765ccb9c1e5264b89bdb3728063aa89c34e,0.1676081120967865,5.851823806762695,0.0078125
Base,d1460cdf6aba4e960492262fdcfdd22fa624c32abce82f0669591f6350ca4b28,0.3727155923843384,4.940905570983887,0.0078125
Base,ecdb9456346409f3934717a77ea1b58369c63e70e9e54af09dd9415f88be9b44,0.7767888307571411,8.531052589416504,0.0078125
Base,bcc384021dcac9dbe1be1c4bb088a94e0d54511726981bf40ad5c799c6d791c9,0.10824236273765564,4.491994857788086,0.0078125
Base,eb1ed29901d923beed7fb27e8697f69a739237e39ab4e1f6437a09aba4dd3cee,0.15540443360805511,6.229733943939209,0.0078125
Base,1aa4655420c7b5ef8ef91a88fa91ae9fd4b2f1bad111d9fadb0c9ff76deca88b,0.3313131332397461,3.326740264892578,0.0078125
Base,977d8d9fada82c858b9d82b6295649da16a5d93b278fe3103ed88f7fc6748200,0.13647392392158508,5.9449310302734375,0.0078125
Base,2874a88e34a81f57e9b16c60120c856099ef4611504589ab5efdc03655f74a6a,0.36991453170776367,11.909918785095215,0.0078125
Base,c2412d3b35a8e5d1997022217ad42e43c9c003ddd9782179e00c33bfecda9ca2,0.20964676141738892,5.717934608459473,0.0078125
Base,18835c8ec6555f2eb0da29d89c88a146fe9e9d64d32323d10d6db12c9950a9f9,0.8164963126182556,11.377610206604004,0.0078125
Base,26a5e61dd7748091dd8b5719dc87634fd391d69238105a19cf27fab4a9440769,0.940945029258728,17.536081314086914,0.0078125
Base,79400602d0ad0991b0b34add928d9a0bb2ef39794ea9cc6070947f7d958288bc,0.06976957619190216,4.410313129425049,0.0078125
Base,bead7eaed9a3cc7dfb972d8b9def825c42c983daaf9d782ff810daacad946bae,2.2312841415405273,3.556332588195801,0.0078125
Base,9c7e71c5c82fa6ba1d1bf8ba26e9fdd92e6957e7b9ef48caf551b4063e73f568,0.013900330290198326,4.091078758239746,0.0078125
Base,faac541bb1c60812b03d51afcdb60a03bfa0ca131df53250d7f41424e836a811,0.19949942827224731,14.851067543029785,0.0078125
Base,e3b367bcac6eefc6b7124c268769032b51277508a8d3537326d0e8da613ab48a,0.1966126412153244,3.1699252128601074,0.0078125
Base,5e120eb68b073476806077f9bd0fdcb7344c2eb449bd722de27ce0c84454cef3,0.17759206891059875,3.4033102989196777,0.0078125
Base,ca6913ad1f57b93ab2445ed4ff5bea89b99fbc679b9ab62192cd8f5d64713e93,1.7903926372528076,13.84980583190918,0.0078125
Base,397f00af72302a91349c6df572b65c5f4f009eb1b492f034a0877178dc63aa22,0.04507395625114441,6.9250335693359375,0.0078125
Base,ebc4cfb944757fb9b9a514177e541a83ab04feebf4d52a54af040b38a7f742de,0.024387285113334656,7.830130100250244,0.0078125
Base,f0c7c72dd11647d1ef1b9067ca6fe63f2a9d4ab9de7767db54b48ef4b38415c2,0.24513204395771027,11.695770263671875,0.0078125
Base,6e23bd4fcd790da8ed8c71e0f6bfac49263060cfd675df5a9c0fc200bffd323e,0.17488551139831543,2.963531017303467,0.0078125
Base,cfbc80e5197b0502568c926322f6b5baaeeb39f37901f2c3d9e4902d42f3f639,0.08497502654790878,7.947000980377197,0.0078125
Base,1cc8d9bae84939d3e8d807a8a30f4b58d6497451545b3339e065afa866fa84cf,0.30794408917427063,4.011994361877441,0.0078125
Base,86894993efa0eb592601ce851d0a5d77872888c1f980cc88b2711e9bc068e699,0.06720031797885895,10.156699180603027,0.0078125
Base,69e2b513c240d214dfb15107e7240465532f98116929b91b9838bee07745f3cc,0.41582924127578735,6.220439910888672,0.0078125
Base,62adb0c64b808125cfde92608b16e916b2aea78a539f1275653e6a4a253a3b22,0.7090038061141968,2.7448878288269043,0.0078125
Base,5cb16fa0e0ec979edc0a5df937b375af7a828d05b4745777085a3e4ae1e1bd18,0.03477480262517929,9.995587348937988,0.0078125
Base,244badf25957a30ccb1151722ded1d2d7d1cbdaf6d628defaaf478983c3042a1,2.0517525672912598,3.338348388671875,0.0078125
Base,b41f1f36b3c5caecd9045a0cabd87e12c1ce39855b7f56bbf3442d19f6f18de9,0.07387251406908035,3.960890769958496,0.0078125
Base,18f974d80327cb30f40f34807d7eba5efeb3a3cc81973b982af5b34bb331b9fc,0.09650357067584991,3.6407103538513184,0.0078125
Base,386b63773d3e0ff5bde93e00a60f1a600401ce64e7b306fe81e139203a87c0db,0.8242630958557129,5.031310081481934,0.0078125
Base,ba52008ef0cfa921ce033fa67e8f9872b5add71d90f92a9763335822cbc43113,1.170700192451477,5.827978610992432,0.0078125
Base,74262e52a35af6060a2076d6f9b1ac8d4fa8d3435be8cfd8e758cdd10e715f9e,0.1935090869665146,3.5337202548980713,0.0078125
Base,5228eb6a513fe15c43cef248f1e50298912ecd21a0f6a481b8d242c2bf1515e0,0.08085685223340988,3.473447322845459,0.0078125
Base,378e1f7c58da1b6f66d96546c296387a5706fb2b2fa68d2195f2b65dc0afb3e6,0.07022001594305038,4.565455913543701,0.0078125
Base,c7fbdd1a511df2120cd13b4093b496d77aa2319e76754b448051f29309b4ae9f,0.203500434756279,12.343443870544434,0.0078125
Base,033d7827fff93f6d3c1dfc99f8bc2a6fe8a4398ebc5e263fa310cbf6c6c4bf4b,0.10845829546451569,3.394608974456787,0.0078125
Base,34b163a318e8f290fd953f6520a0280cabf0d3af6ff0a126144a41f2dc58338f,0.10985158383846283,0.9197335839271545,0.0078125
Base,b6d57bd5c198d83d2829ccc7ff9067c67fd1c303765fa6e8309f32a0d6dc7108,0.16217979788780212,8.9014310836792,0.0078125
Base,a42e2644a61a9438727f28b1592df7364aae92ba50444d61057b6434ff21bd68,0.40847739577293396,7.458147048950195,0.0078125
Base,223beb8b0af12b6687c16cccd9fb29e999eedd22c2c553fa84d4b646fd74f0de,0.04651957005262375,4.907275199890137,0.0078125
Base,a3e6f53aa36da9c1d0e3c792d696905fd9f6f1974106f70a36f554adad3056c6,0.03577680140733719,7.662924289703369,0.0078125
Base,dd40a41e8620f228f56348a9fe462ebff8e646bce80765f61112d2e7f659b383,0.12979260087013245,6.002115726470947,0.0078125
Base,e4513c4fd1f241fff7bb18e5cfc2bb312595699ebd8f7ac2ecad50e0863845fb,0.03598129749298096,5.28259801864624,0.0078125
Base,e3ffa00242f02096f03fc72684981a7fa97b1c4c6197ab6831ec2702cf028a55,0.45114442706108093,11.16203498840332,0.0078125
Base,c4bdffe2ce72b08d56539b405de6e9d17b4c273c3b92d6357b3a6943452a4e5e,0.07646790146827698,7.146551609039307,0.0078125
Base,541865d03a36b79e08dac114646d671a2496eb225ef03ef6fa87fbc1bdca8fdc,0.777590811252594,2.1138477325439453,0.0078125
Base,5fc33dd091f50ba8f0ae28e84e99bc693f4f19ee0bb8f139c97c5abc71702540,0.03474634140729904,10.539626121520996,0.0078125
Base,911eeab8c37722ed5129893d743d2547ece30d1debc2c370064f9f0cc405e3e8,0.04008501023054123,6.103053569793701,0.0078125
Base,a82e9c1e0ef8737edfb3a7a4cd08c1e22742a7dafe43f4c8c552cb503d7e52f0,0.9332573413848877,0.395958811044693,0.0078125
Base,64fa67db8df69947f12ddb41564c13895434f88e4b1cfb94616fb400bd481390,0.005829759407788515,7.1727519035339355,0.0078125
Base,55254c3e200dbca6d7cf19250bfb9b7005f5db4c4a3d5226cc17063337d54eeb,0.1568121761083603,2.075289487838745,0.0078125
Base,96de26972a8865531b68e5c8230e0336da90aa4d7ff01ab85233bf7f858fa838,0.19397927820682526,0.4476306438446045,0.0078125
Base,ac9482e820badaf1da2924eec4fa6345f34d0eb3bfb444d1ea47dcf2c9d3f627,0.029525142163038254,7.66294527053833,0.0078125
Base,6cb293f96b11c801567513a191416dde9ba677417ff6d25306042a3670e111e0,0.0968528762459755,0.9119017720222473,0.0078125
Base,bccdc2af55332770d7f5e0dfba1e9bff0c5409e1af08214438933452172bac12,0.06832005828619003,6.126906394958496,0.0078125
BaseAudit,fac4ba6ff9f5e35b56b58dfdf9db0c4f0b073d779955b438ce6c4d43414173ec,0.11809644103050232,6.22256326675415,0.0078125
BaseAudit,1e26fb4a280f09d33eccf7b65eb2c5226cdb968ef1c051168a4437e189775529,0.41574543714523315,1.4306352138519287,0.0078125
BaseAudit,9d6afd3b16ec261b7030119c3773c0eefd5d0927bc8880646e461dd99eb07515,0.18346098065376282,3.9599621295928955,0.0078125
BaseAudit,199a2f3f24727e6439d93edb7135662064a4edc5105fd72e62859124a31e92c3,0.3003295063972473,5.265465259552002,0.0078125
BaseAudit,42dd09c93f911c4b26eaac57e503ce64bfa567052c1a4dd95a37bb85a7ee1da6,0.03723500296473503,10.201103210449219,0.0078125
BaseAudit,946958443a895c2304176f1c6155f0f4890c9ce58dda98351ba979f9984c48a3,0.4725345969200134,4.548824310302734,0.0078125
BaseAudit,9888bb0783a3b02d8386c8651c43a1281104d9b18e6a85c3f114b35312919d64,0.06451626867055893,0.4053616225719452,0.0078125
BaseAudit,69d3707a72af806ab72ea7eaa5d57dafa449fe358ded24dce97387aa5a859006,0.13358601927757263,8.205940246582031,0.0078125
BaseAudit,87a323e28096da0f919aab1c6b020151a02263e97b667e26feb835834d5e2d85,0.8088273406028748,8.779613494873047,0.0078125
BaseAudit,33190d391d281d1f1e8a80e5da6dc835900e1adab08b9e59abd1fda0b1a3da96,0.07654594630002975,2.58323335647583,0.0078125
BaseAudit,bf3ab19abbe296ce477bbf894d2c80811bedae9e0b6e50f4f85a499a55e28a63,0.11138421297073364,3.5692474842071533,0.0078125
BaseAudit,63bd04b4f8379b7f513e93695db43163b17edc9420c86d7413a13637ef6a3d1a,2.308335781097412,0.4470961093902588,0.0078125
BaseAudit,02a86f3b221a4fe30936bf8ffaf456c55b3ea62a3b7352ddf0d96c108c1958ac,0.1875888854265213,0.8167794346809387,0.0078125
BaseAudit,51d085572b39ad3ade426d25b79d42ca71da6ab2e2f6e4f8f1b6f89467352454,0.38126277923583984,1.5440433025360107,0.0078125
BaseAudit,6380e2ee5ea7c4e354047be54d6240d17a4e791ce39da51cfab2c0d3160ace84,0.5266521573066711,6.95813512802124,0.0078125
BaseAudit,4dd80268d35cffc94dd52340f5f718b9e637ded453dc717e6eced3f5b5a3f86b,0.1295921802520752,4.451501369476318,0.0078125
BaseAudit,e7ecc59adc580ab60a47457d021c25a8f1cf7ce51f818a967f40c0ba0e37859b,0.4693171977996826,6.250633239746094,0.0078125
BaseAudit,67340190ac41fbb60a6fc73f8c534a1e4c2c0386593dcec556c184bc29d110ab,0.35663968324661255,6.988492012023926,0.0078125
BaseAudit,99f22e120c8305a3349d3537132cffcaf4dacf8f7342d4741b1434563998511d,0.008127954788506031,8.571667671203613,0.0078125
BaseAudit,820b25283b53a68054bf177e87feebf57aef1c5a18f7ef1319377046ff2e7998,0.4939310848712921,5.687858581542969,0.0078125
BaseAudit,0f19c382c6c9927f9ec7a98f6cacf44d84c80adbb2ea4e96aa137a4a41402a4b,0.8336207866668701,5.315867900848389,0.0078125
BaseAudit,8fd71ce5fad0151628eb664fe30bd5effb366725a268734fc48b87bd86e3048d,0.06582872569561005,5.586043834686279,0.0078125
BaseAudit,898283e300adef51b8c42aa110caaedf21b16f2e9b35bad6004d6bebc7b1cb46,0.4340091943740845,6.652213096618652,0.0078125
BaseAudit,f7b56ff02fde7bebc03a345cc33b0e950a764da3598157df0944dbad88db036d,0.12118352204561234,5.548056602478027,0.0078125
BaseAudit,e8c135101a214de52e8aeb66a8f11a85985c0cc593eefa58cf63ee6ac91be984,0.4045085310935974,6.125967502593994,0.0078125
BaseAudit,1d411ff52da04834e3f485e851ed74887bf8847ebe7097e33fac2823733bda59,0.02478954941034317,0.20967046916484833,0.0078125
BaseAudit,517cd383f3642fb71f2f38fdcc04354327efd1f16cc714c97028f19b4e904652,0.09428729116916656,0.7917954325675964,0.0078125
BaseAudit,3686d63d734e500b938d9c51d187b60dbc6460abce04636cf89fd75e8ff3d548,0.15754003822803497,10.03116512298584,0.0078125
BaseAudit,67010554da31c6e19bbd37545bd5a1deda3deedb604c28fd2b4506217f25c73f,0.17925439774990082,0.16727390885353088,0.0078125
BaseAudit,ed22d688d03c631f16a0f87e96697d1fdab29dd253cf373d082b56f2b36ffd0d,0.906913697719574,12.78817081451416,0.0078125
BaseAudit,b7da22e904bbb05df68cee123574ef0f4bfe22fdcbd930a2512c8a12a5d763c0,0.13515819609165192,13.93422794342041,0.0078125
BaseAudit,17cd07166e3f66d4633891d2e774ccb2bdc08b124213a3bafcfdeff3d925fcc7,0.14197616279125214,13.77283000946045,0.0078125
BaseAudit,c1fb7a3b64d64f752f57768c31b2f3626b03cef0294fc9b2a7d44fad4af837b7,0.7429323792457581,4.5914411544799805,0.0078125
BaseAudit,d95d2862b9c1599c2495abe5d962311cf2642bcc51cefc28c3a5b057424e2977,1.0419551134109497,9.31826400756836,0.0078125
BaseAudit,93907efa98433ffe3b62d25ed923953275b653fbbaaceb163fc0b2799209f17a,0.07774791866540909,0.26784974336624146,0.0078125
BaseAudit,0efeaeb48529bb0bbe4fd2f050594c64bf593354783b064a661bee27dc89a341,0.09108859300613403,0.18153659999370575,0.0078125
BaseAudit,ff2a199933a62bdcd007e8762e77086b6745d1166735ba287bf43607275ec412,0.31227195262908936,7.153992652893066,0.0078125
BaseAudit,67c84a4af31c599ff91d1c05eb9fd1129c4d08e96b70a029845c9c2f53b81dd1,0.24747046828269958,4.767703533172607,0.0078125
BaseAudit,12dd41777020d6b1fe499241d3b00c1bbf34495d65ea1a5a6d15566f854f4eb9,0.5782691240310669,2.218069076538086,0.0078125
BaseAudit,4286ac35bbb363df1fc5fb55c30a05d61a92d06c37ea868a9370f15c5fe54d02,0.29716765880584717,11.182836532592773,0.0078125
BaseAudit,457c7ddd573dcbcfdef60c40f4cc7940bb915cf198a9ee6686ee102ed7a26cee,0.032299190759658813,6.0449700355529785,0.0078125
BaseAudit,8c605a74eaeb1026a2f313ed64f2d478e8eff5ea0c4e409afa875a167c95ff0c,0.1470506340265274,7.701422691345215,0.0078125
BaseAudit,63aaa91af91de246afe4dc1decfa8f3cd04b9c5ba5a3005150909ad389ab0885,1.4014989137649536,0.09365496784448624,0.0078125
BaseAudit,a88b09ac467f4bf50cdd6bb2093c2db63a72baf73cc6eae0ba9d0a3b0871f930,0.15148939192295074,6.208580017089844,0.0078125
BaseAudit,c5057fbe2b0c1a1b3f38c04c0fc708c9abcac1f387a2df869cbc707ea617e685,0.23902194201946259,3.1665759086608887,0.0078125
BaseAudit,fe6effac10b1a68f30921fb9f885471da986eadabf42d4b2b25be39d3e5de228,1.0218753814697266,1.6783525943756104,0.0078125
BaseAudit,38dab31b3ebe009a0dacf6b45ef61b5c5971d8a4af1b6e4247952f315d98e8a7,0.1421196162700653,8.414363861083984,0.0078125
BaseAudit,f9546e05148fa030d40ec182d92f6e237b8df945a95b34636351b621ae5810fb,1.6073668003082275,5.840309143066406,0.0078125
BaseAudit,98fcd469cf52c44c1698abed48cbd485059063594095cf86c425ae7c7f57e0a9,0.14553633332252502,2.074066162109375,0.0078125
BaseAudit,7ab932659a3e54c69804a6c6f2e382fc18e66efe15ced6dd3af7fc10017b82d5,0.3465763330459595,6.871232986450195,0.0078125
BaseAudit,564e55c47cd27840df3ae01c995a8da1485fdb83db1da17fe71738c65da08e3e,0.12920193374156952,1.3643816709518433,0.0078125
BaseAudit,1677e0d4d6809f92a53adc52f27c0442b3f763fb62a9bd3a8c3980dce7954c58,0.046358391642570496,4.226177215576172,0.0078125
BaseAudit,a356506c1ee5f798a75bce5586329f595dabb989bb9d7a0fef2aa7cb3fe06201,0.013368645682930946,9.188735008239746,0.0078125
BaseAudit,099c13d21b83405fd2057f1ca68864b63fd7edb713ab84c520776cb1fc942034,0.21103224158287048,6.804280757904053,0.0078125
BaseAudit,0e80f4f7577565e163d2f7be3cf8577b89a6e7b78e7f151c1983de197d5b3544,0.03671852871775627,3.842334508895874,0.0078125
BaseAudit,c3fcc32101d4daf1be4d82d15fd6e7ab17159bc5da55e25d9ff313ddcea55713,2.6067044734954834,5.425650596618652,0.0078125
BaseAudit,83994b0dec2011dd1822721d28877a46fb1da322025a151f99a0e1771b9ba38c,0.054763346910476685,3.300408124923706,0.0078125
BaseAudit,27ac3e89082aae32737304f94e57ff50489c1847237e0909c9c9fc0311528ecf,0.0014616234693676233,4.8719482421875,0.0078125
BaseAudit,5d07465b227469d591bfa07f1ddb453ec869f12f9ec2868e55d8e1ec73cba57d,0.0645618736743927,2.459390878677368,0.0078125
BaseAudit,05bd057318244b0168de4d6271665f046fd1efd430b62809ea04414580d70ed5,0.002358906902372837,8.072857856750488,0.0078125
BaseAudit,74e0deb62554fa336f4b13118ea06e33bc30549d611662a1935502c10ef1cbd5,0.13270069658756256,11.11859130859375,0.0078125
BaseAudit,18c9fc9671cfe5ddba2310db66bd7c13dceb2b1910d49976f5eabb0cffe17c8b,0.18763679265975952,6.415167331695557,0.0078125
BaseAudit,c0fbb023cde8d57d152e4e2374c496f260a8d31ab6f2ced0fbe84cef7651a7c4,0.34803298115730286,13.70830249786377,0.0078125
BaseAudit,06eed9741381de41d02ff55b70f0efb4c00177226f089e54fdad3cf5af589c1b,0.400422066450119,8.698911666870117,0.0078125
BaseAudit,720631ba7a1aa6219c1b33db5d9a28816d2060c6c97535e29f23985f7feaf46f,0.5888111591339111,4.528079509735107,0.0078125
BaseAudit,496fd9b737b61a28ee89eea1f5f1761ca2ae904e0b2c23fe2cc3b59b0a1b434b,0.7091773748397827,6.7106733322143555,0.0078125
BaseAudit,57aad8f305391b379769acf66a65be3d0f00c03dffd95eb591e79f77c3985488,0.704143226146698,12.3345308303833,0.0078125
BaseAudit,66a571e0844317eec57fe45ae6c1875375e5803e39c9c8f63cb3c2832d853042,0.4432232677936554,10.542694091796875,0.0078125
BaseAudit,8433bf16522709d886718a4e520455cef0c6148ea0247405c3d508d38e711a6a,0.038072310388088226,6.0253448486328125,0.0078125
