branch,path,status,owner,reason,direct_merge_conflict,required_decision
codex/odeeditsh2-ode-bf-v1,project/run_scripts/session04_ode_bf_p1_coldstart_r1_dry_plan.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-ode-bf-v1,project/run_scripts/session04_ode_bf_p1_solver_obs.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-ode-bf-v1,project/run_scripts/session04_ode_bf_p1_solver_obs.sbatch,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-ode-bf-v1,project/run_scripts/session04_ode_bf_p1_solver_obs_dry_plan.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-ode-bf-v1,project/run_scripts/session04_ode_bf_submit_p1_coldstart.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-ode-bf-v1,project/run_scripts/session04_ode_bf_submit_p1_coldstart_r1.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-ode-bf-v1,project/run_scripts/session04_ode_bf_submit_p1_solver_obs.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/ode_bf/locks/numerical_lock_s05_p1r25_writer_state_pacing.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/ode_bf/locks/source_manifest_s05_p1r25_writer_state_pacing.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/ode_bf/p1_backend.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/ode_bf/p1_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/ode_bf/p1_scalable_batched_experiment.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/ode_bf/p1r25_writer_state_pacing.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/ode_bf/p1r25_writer_state_pacing_panel.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/ode_bf/scalable_batched_model.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/ode_bf/tests/test_p1r25_writer_state_pacing.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/session05_ode_bf_p1r25_writer_state_pacing.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/session05_ode_bf_p1r25_writer_state_pacing.sbatch,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/session05_ode_bf_p1r25_writer_state_pacing_dry_plan.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r25-writer-state-pacing-v1,project/run_scripts/session05_ode_bf_submit_p1r25_writer_state_pacing.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/ode_bf/locks/numerical_lock_s05_p1r29_debt_writer.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/ode_bf/locks/source_manifest_s05_p1r29_debt_writer.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/ode_bf/p1_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/ode_bf/p1r29_debt_writer.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/ode_bf/p1r29_debt_writer_experiment.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/ode_bf/p1r29_debt_writer_panel.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/ode_bf/tests/test_p1r29_debt_writer.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/session05_ode_bf_p1r29_debt_writer.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/session05_ode_bf_p1r29_debt_writer.sbatch,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/session05_ode_bf_p1r29_debt_writer_dry_plan.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-debt-writer-v1,project/run_scripts/session05_ode_bf_submit_p1r29_debt_writer.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/ode_bf/locks/numerical_lock_s05_p1r29_debt_writer.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/ode_bf/locks/source_manifest_s05_p1r29_debt_writer.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/ode_bf/p1_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/ode_bf/p1_scalable_batched_experiment.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/ode_bf/p1r29_debt_writer.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/ode_bf/p1r29_debt_writer_experiment.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/ode_bf/p1r29_debt_writer_panel.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/ode_bf/tests/test_p1r29_debt_writer.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/session05_ode_bf_p1r29_debt_writer.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/session05_ode_bf_p1r29_debt_writer.sbatch,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/session05_ode_bf_p1r29_debt_writer_dry_plan.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p1r29-full-strength-debt-followup-v1,project/run_scripts/session05_ode_bf_submit_p1r29_debt_writer.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/ode_bf/locks/numerical_lock_s05_p2r4_p2r1_clamp_off_target_only.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/ode_bf/locks/source_manifest_s05_p2r4_p2r1_clamp_off_target_only.json,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/ode_bf/p1_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/ode_bf/p2r1_target_only_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,True,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/ode_bf/p2r4_clamp_off_panel.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/ode_bf/p2r4_clamp_off_runtime.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/ode_bf/tests/test_p2r4_execution_contract.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/session05_ode_bf_p2r4_clamp_off_target_only.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/session05_ode_bf_p2r4_clamp_off_target_only.sbatch,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/session05_ode_bf_p2r4_clamp_off_target_only_dry_plan.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-p2r4-p2r1-clamp-off-v1,project/run_scripts/session05_ode_bf_submit_p2r4_clamp_off_target_only.py,CONFLICT_REQUIRES_DECISION,SH2/legacy-shared-runtime,read-only three-way merge detects evolved shared runtime conflicts; preserve current main and sealed report values; select legacy port/archival scope before semantic resolution,False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-r13-sameseal-baselines-p1r18-v1,project/run_scripts/ode_bf/locks/numerical_lock_s05_r13_sameseal_baselines_p1r18.json,NOT_READY,SH2/legacy-shared-runtime,"historical launcher/test require 65000M, above current60416M; source manifest seals launcher+test bytes. Needs versioned lock/resource reconciliation, not blind old-manifest publication",False,versioned legacy port/archive vs leave historical branch; no science rerun
codex/odeeditsh2-s05-r13-sameseal-baselines-p1r18-v1,project/run_scripts/ode_bf/locks/source_manifest_s05_r13_sameseal_baselines_p1r18.json,NOT_READY,SH2/legacy-shared-runtime,"historical launcher/test require 65000M, above current60416M; source manifest seals launcher+test bytes. Needs versioned lock/resource reconciliation, not blind old-manifest publication",False,versioned legacy port/archive vs leave historical branch; no science rerun
