cell_id,model,writer_family,arm,sweep,layer,visit_ordinal,action_geometry_status,native_creg_action_status,built_state_version,command_reference_state_version,resulting_state_version,semantic_all_strict,semantic_request_strict_count,semantic_request_count,semantic_strict_event_count,semantic_event_count,semantic_tie_count,build_identity,keys_sha256,residual_sha256,solver_identity,virtual_state_identity_sha256,actual_reduction,actual_transition_norm_mean,applied_update_frobenius,applied_update_frobenius_squared,coefficient_u,command_norm_mean,direction_frobenius,direction_frobenius_squared,discretization_defect,entry_sublevel_violation,euler_alpha,factor_rank,g,model_error_norm_mean,potential_after,potential_before,predicted_reduction,predicted_transition_norm_mean,r,realization_error_norm_mean,residual_denominator,residual_norm_mean_after,residual_norm_mean_before,resolution_stable_path_increment_frobenius_squared,response_norm_mean,writer_command_norm_mean,per_request_D_R0_recorded_count,per_request_D_R0_mean,per_request_D_R0_median,per_request_D_R0_p90,per_request_D_R0_max,per_request_D_model_R0_recorded_count,per_request_D_model_R0_mean,per_request_D_model_R0_median,per_request_D_model_R0_p90,per_request_D_model_R0_max,per_request_actual_potential_change_recorded_count,per_request_actual_potential_change_mean,per_request_actual_potential_change_median,per_request_actual_potential_change_p90,per_request_actual_potential_change_max,per_request_g_recorded_count,per_request_g_mean,per_request_g_median,per_request_g_p90,per_request_g_max,per_request_q_res_recorded_count,per_request_q_res_mean,per_request_q_res_median,per_request_q_res_p90,per_request_q_res_max,per_request_r_recorded_count,per_request_r_mean,per_request_r_median,per_request_r_p90,per_request_r_max,per_request_response_orthogonal_R0_squared_recorded_count,per_request_response_orthogonal_R0_squared_mean,per_request_response_orthogonal_R0_squared_median,per_request_response_orthogonal_R0_squared_p90,per_request_response_orthogonal_R0_squared_max,per_request_writer_command_R0_squared_recorded_count,per_request_writer_command_R0_squared_mean,per_request_writer_command_R0_squared_median,per_request_writer_command_R0_squared_p90,per_request_writer_command_R0_squared_max,per_request_zero_command_cross_response_R0_squared_recorded_count,per_request_zero_command_cross_response_R0_squared_mean,per_request_zero_command_cross_response_R0_squared_median,per_request_zero_command_cross_response_R0_squared_p90,per_request_zero_command_cross_response_R0_squared_max,actual_potential_worsened_count,metric_defined_count,metric_skipped_zero_command_count
0,llama3-8b-inst,MEMIT,JAC,1,7,8,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,5,5,9,False,54,100,420,606,0,62de58d7dc31fddf66a1765c029e702ed53f712de0838f6ab0f116867ab58820,ef5742c809e480d4fc02de18013ae5455dc013db627aded33222f8bf0ffadab8,1aabb823277bac345c91bf81cc83818bc52cc8cc92079ab6a48fbde4bc7fc700,668035769a1b696ed085d945c86e93f24bb39b028f4b76c032e2ed4284737135,98b676bcf0d6e7625bc28b357efdb55f9d468bed6d7a1dcbd9350f0f4f9a8904,0.033346213027794752,0.45232137444096138,1.6268212842386878,2.6465474908520132,1,0.74636437697876712,6.5072851369547511,42.344759853632212,0,0,0.25,100,0.16387801159357893,0.070618335666920842,0.18850766404041594,0.22185387706821069,0.035894452161982025,0.4480262298513476,0.16240162356520657,0.60378029871200811,1,2.7461837157573807,2.9854575079150685,10.586189963408053,1.7921049194053904,0.76673077118841804,100,0.018792434669381731,0.01715659007857611,0.027187737243017936,0.043245560218921029,100,0.00030853386276066873,0.00017106462311547308,0.0006174118632155367,0.0039444046163449719,100,-0.033346213027794738,-0.033992779449996617,-0.025824717111949419,-0.0071526968155367866,100,0.16387801159357895,0.16273317754930755,0.19135337771502586,0.24189545967856163,100,0.611192633873201,0.6017962820948618,0.69003962954667253,0.7303847666973794,100,0.16240162356520657,0.1421955148909258,0.24256160788925715,0.58370680049085721,100,0.10917398618934973,0.09134632588529526,0.18938795309667125,0.5768511131849442,100,0.029189464848148137,0.028500616343032997,0.034403980504065609,0.039436272700595132,0,,,,,0,100,0
0,llama3-8b-inst,MEMIT,JAC,1,8,9,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,5,5,10,False,71,100,471,606,0,90637f81f9fb327e03b03484de034401e5634135d379901136857aec79c8c186,f49c8c4a9276796642cfb6b8bacb9fb65d7defc5e99273d861504d7d4bd68146,1aabb823277bac345c91bf81cc83818bc52cc8cc92079ab6a48fbde4bc7fc700,00f57256f5e861a1a657ad5c3d7186765ed9e43ce67581a57596413ac273bd5f,a33e69839ff711143ad127d563dac27d464f67ed14ed2215bf3c8bc868ee5ec6,0.050699540637074186,0.41877717998732422,1.563383816192873,2.4441689567337912,1,0.68654592893934518,6.2535352647714921,39.106703307740659,0,0,0.25,100,0.25217792097777103,0.015146884746610112,0.13780812340334175,0.18850766404041594,0.058670012632448185,0.4216832185537332,0.13998296358382642,0.29894444827028865,1,2.3422799653622239,2.7461837157573807,9.7766758269351648,1.6867328742149328,0.76673077118841804,100,0.004681760484528028,0.004251435140994346,0.0074900614404866525,0.0099986420739814775,100,1.3067300621823225e-05,9.1964993060512063e-06,2.1401520415190922e-05,0.00014988132837522383,100,-0.050699540637074172,-0.050095548642825755,-0.04225232808483919,-0.037919499148981503,100,0.25217792097777103,0.24782476815815246,0.29160755612210026,0.3182182646631827,100,0.52180779619115192,0.51143703322707457,0.59800826308145472,0.64240525632040457,100,0.13998296358382642,0.13752106753749477,0.1668121753731282,0.19839604159890731,100,0.008288139393459109,0.0073284520490590876,0.012736356479395652,0.018152225008569254,100,0.029189464848148137,0.028500616343032997,0.034403980504065609,0.039436272700595132,0,,,,,0,100,0
0,llama3-8b-inst,MEMIT,JAC,2,4,10,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,10,10,10,False,71,100,471,606,0,d988939f6f9fde19d335f4aba8bfdb723344755a874c6016d5f61f21a5e04761,778255a01a9eba5d10ff02a1f8409b2907dab42b1102e9e64ebd86fc0c0baccc,3ea8decbcb2b6e731b9c77d054c65f4a1b713b649e70b44bc590e42e2e93f13f,1b141e011ac50a8678eab09551e4f1974b0d4041cb4a44600bdd88afffaeb104,a33e69839ff711143ad127d563dac27d464f67ed14ed2215bf3c8bc868ee5ec6,0,0,0,0,0,0,6.8265070023009891,46.601197852464438,0,0,0,100,-0.0043707622966430099,0,0.13780812340334175,0.13780812340334175,-0,0,0.26037069814405922,0,1,2.3422799653622239,2.3422799653622239,0,2.183097253641809,0,0,,,,,0,,,,,100,0,0,0,0,100,-0.0043707622966430099,0.0038032766343391064,0.021071100123275843,0.036448059140182239,100,0.52180779619115192,0.51143703322707457,0.59800826308145472,0.64240525632040457,100,0.26037069814405917,0.21779587966692926,0.423856222216134,1.2101366612087623,100,0.25759306139284438,0.2175481103908139,0.41346270699511023,1.0934249416014687,100,0,0,0,0,0,,,,,0,0,100
0,llama3-8b-inst,MEMIT,JAC,2,5,11,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,10,10,11,False,72,100,472,606,0,7485afa42329d598e8a0f844d5e29ab5f808de9a4ac3f1129fd5fdfc1ceeb9ed,b36fca9a0383e699cadf15066da7b6fa93348feaa0707f2452e076fbd9e23a5c,3ea8decbcb2b6e731b9c77d054c65f4a1b713b649e70b44bc590e42e2e93f13f,dbfa9171c47c92b40c793089328a72185b6d30c0dc96f56952c4a8dab4cf3323,0aee95f819facf86ca240defadeaf3a1e0103fc2fcec29b820f0346825413cee,0.00012577949575665048,0.026433013524119874,0.097285168413324019,0.009464403993208817,0.068261306831365692,0.039971774975282315,5.700750420946938,32.498555361926691,0,0,0.017065326707841423,100,0.0085900968209433586,0.00026404567595837393,0.1376823439075851,0.13780812340334175,0.00012826870761371487,0.026449075778324421,0.12584137661127015,0.046651897258552975,1,2.3408979269398111,2.3422799653622239,0.037857615972835268,1.5498721366801198,0.039971774975282315,100,0.00011195214770333139,0.00010739077564131256,0.00015721851407527062,0.00029483842010079699,100,4.2479088882969926e-09,2.9212456738899615e-09,8.8028450742065495e-09,2.3051435250119623e-08,100,-0.00012577949575664826,-0.00021624967626525312,0.00023992980999280823,0.0019217153414070748,100,0.0085900968209433604,0.013497949527133506,0.026396489119149647,0.044422331511554843,100,0.52152894918715165,0.51148900175206191,0.59750896931250719,0.64302822966743822,100,0.12584137661127015,0.10944775378097132,0.19888026772175901,0.39140669280144397,100,0.12396574623959687,0.10934781779693756,0.19876742178207313,0.36175957102994544,100,8.0266453545871263e-05,7.6175665548630688e-05,0.00010414624874169517,0.00012018421510880009,0,,,,,27,100,0
0,llama3-8b-inst,MEMIT,JAC,2,6,12,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,10,10,12,False,72,100,483,606,0,777262ba5653e8af83d1eb208155321812011abd02d07fc1ec1380996a820df9,6d4450d735ac474623fef2c36fee78df79b698706aef602f7bd8c468ff566a49,3ea8decbcb2b6e731b9c77d054c65f4a1b713b649e70b44bc590e42e2e93f13f,5fda86d5a6555bdd00293e290ae7b3fd4e964e6af62bf4c1f003f07a32d216f8,42e93dbfdf5164d551d7186efc03401b4364cb61f0b7355ba0613f594e05d70d,0.0021939669471763845,0.11147999669379534,0.45729082482612865,0.20911489847016107,0.35182087861091627,0.20589419576500467,5.1991323156446674,27.030976835580681,0,0,0.087955219652729066,100,0.029259942173356247,0.005246658633349892,0.13548837696040872,0.1376823439075851,0.0022518690607732368,0.1115267901106648,0.083167156789791419,0.21217673373565205,1,2.320121599687162,2.3408979269398111,0.83645959388064417,1.267995101965564,0.20601575326332036,100,0.0023312157375990059,0.0022045454021037704,0.0035514968239083295,0.0052932981974699441,100,1.6759764335440798e-06,1.0130181120872803e-06,3.630788619939365e-06,1.1291745905823229e-05,100,-0.0021939669471763863,-0.0027270647403930294,9.0431298090844626e-05,0.004708549014458093,100,0.029259942173356247,0.034696370917125546,0.045577532748213911,0.07114732719313363,100,0.51704329427090445,0.50706344282756322,0.59655281996881959,0.64155534975520034,100,0.083167156789791433,0.075831160866435682,0.12340657431910168,0.27519720707711776,100,0.078444494037392037,0.072451143485638664,0.12247950475955686,0.27491380294115692,100,0.0021322006338450501,0.0020235328101734455,0.0027665442750784181,0.0031925773238869362,0,,,,,11,100,0
0,llama3-8b-inst,MEMIT,JAC,2,7,13,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,10,10,13,False,76,100,518,606,0,e4da96999decfb2aad8da8bcca9734275359fc2478a85e18c0689834185a6857,f5750c21ea191149c5d5ae5883ed2b7c0181b41c9831a92e288d8f4544c00200,3ea8decbcb2b6e731b9c77d054c65f4a1b713b649e70b44bc590e42e2e93f13f,10fa784bc77d1664a6b44a9af366fa4963edb192358133414c2c7622ece790a9,f6c7ef5611221fb642883492f8fa7862d814ee098cce2811519086fa0bcf1894,0.015366741594949718,0.29595674313721321,1.1764425914721051,1.3840171710296023,0.94224572120382,0.54653116286429981,4.9942072009372396,24.942105565893378,0,0,0.235561430300955,100,0.074785597436679896,0.031747519620001906,0.120121635365459,0.13548837696040872,0.015414527010833783,0.29372563264672324,0.079369527240870111,0.46242046437243828,1,2.179253436086753,2.320121599687162,5.5360686841184101,1.2469173416963237,0.55175081913467405,100,0.011223318076900732,0.010302892220877194,0.017390270086272992,0.029755511575094769,100,8.4436439509784215e-05,2.9308725533950564e-05,0.00014540506721668194,0.0016350146398214701,100,-0.015366741594949707,-0.015818720758581345,-0.0088210919420852549,0.0051901087416696516,100,0.074785597436679896,0.077206338111874218,0.093083387861008934,0.11558526173235255,100,0.48587934328595334,0.47428190348132115,0.56991899340565766,0.63545921452037857,100,0.079369527240870097,0.071496158026482376,0.13353276764288008,0.20303268360249063,100,0.057974523511278783,0.046607068117507901,0.11710838235609566,0.20191605481243002,100,0.015293721601010744,0.014514275510492742,0.019843703889341494,0.022899528383040872,0,,,,,2,100,0
0,llama3-8b-inst,MEMIT,JAC,2,8,14,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,10,10,14,False,81,100,542,606,0,e6c180967f367d39eca3e5088c6aed3f06d5f8831545b560fafc707f279ba451,c9bfcf6d098461ecea5e55dcf1208844f2b02d606979975dc19e4795787f9d8c,3ea8decbcb2b6e731b9c77d054c65f4a1b713b649e70b44bc590e42e2e93f13f,5f6d3d5c9436daab282af382e538ab7858b5aa91c8d63e9ca740adb26bc28805,47107a4cb140affa308ea1b5f264e1b772485242f6eaa4f653aa1fde42f008a1,0.032142629996483568,0.32554110572565298,1.2018587100966827,1.4444643590352619,1,0.54481335902168826,4.8074348403867306,23.111429744564191,0,0,0.25,100,0.14943959385288103,0.0075329696095318274,0.087979005368975433,0.120121635365459,0.034762261301960258,0.32360850082388687,0.083124389160319959,0.2334252634083317,1,1.8605338861201974,2.179253436086753,5.7778574361410477,1.2944340032955475,0.58556999134055598,100,0.0028914428166963175,0.0025894875682604072,0.005002414794854102,0.0066909415899586086,100,3.3213819517465883e-06,2.3058310299042964e-06,6.0822760653460071e-06,2.4300415893290399e-05,100,-0.032142629996483568,-0.030834049538598106,-0.02388828209175909,-0.019092285688933158,100,0.149439593852881,0.14560225819155451,0.18704338568674944,0.21980395969617658,100,0.41517393342680819,0.40538842253406226,0.49222407444634991,0.5479348161522497,100,0.083124389160319959,0.081459339331620917,0.10120259580493414,0.13169123002945779,100,0.0029605670466928903,0.0026065654145632578,0.0048205964793754854,0.009105299152514866,100,0.017226015425417716,0.016348089788614413,0.022350867742507639,0.025792782084255398,0,,,,,0,100,0
0,llama3-8b-inst,MEMIT,JAC,3,4,15,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,14,14,14,False,81,100,542,606,0,c0d6befc3e346db48d7ffa55bf56bd2063250f200768ca85dfaf0507f1961ca5,778255a01a9eba5d10ff02a1f8409b2907dab42b1102e9e64ebd86fc0c0baccc,edecfeaa2f80e9277c9ed89328a866a96c6381eb04749f0a96585e58dc4ae3aa,302c012f9bf4e82ea90acd524d62ca5d5a7f52c8e816c849d8e5a89e0f39aa29,47107a4cb140affa308ea1b5f264e1b772485242f6eaa4f653aa1fde42f008a1,0,0,0,0,0,0,5.4409652184741635,29.604102508645603,0,0,0,100,-0.0010204584720207314,0,0.087979005368975433,0.087979005368975433,-0,0,0.16110244487987521,0,1,1.8605338861201974,1.8605338861201974,0,1.7066562066638502,0,0,,,,,0,,,,,100,0,0,0,0,100,-0.0010204584720207312,0.002510482671102543,0.015245090680671829,0.026665044029168829,100,0.41517393342680819,0.40538842253406226,0.49222407444634991,0.5479348161522497,100,0.16110244487987521,0.1345397308203681,0.26845421083781629,0.78061797143590939,100,0.15942937846105346,0.13446756291078638,0.26758508821393745,0.69556604464443739,100,0,0,0,0,0,,,,,0,0,100
0,llama3-8b-inst,MEMIT,JAC,3,5,16,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,14,14,15,False,82,100,543,606,0,c3f1616006dfe32e5315999d236ae6c27ea4f66da06f24183c8eec4bfd74445d,b36fca9a0383e699cadf15066da7b6fa93348feaa0707f2452e076fbd9e23a5c,edecfeaa2f80e9277c9ed89328a866a96c6381eb04749f0a96585e58dc4ae3aa,73500e48b213b5160da43874266b7a814d48fbe74c7dd972b1d27259dc501d2d,0072b677fc55069e89f10e1749f6cbbbcd2bbfe50b404adda878558224cbe716,5.7854476151836254e-05,0.017803957566871375,0.067738448283445954,0.0045884973758490823,0.059650462013081197,0.027745426524882776,4.5423586673036045,20.633022262428177,0,0,0.014912615503270299,100,0.0045249557477915793,0.00012628151311489102,0.087921150892823596,0.087979005368975433,5.904405958161266e-05,0.017815155335091579,0.075857849127794988,0.0322294225933707,1,1.8597014260133367,1.8605338861201974,0.018353989503396322,1.1946365341730658,0.027745426524882776,100,5.4000520562622628e-05,5.0330393223210504e-05,7.9134948700719076e-05,0.00015624720097946558,100,1.0022132408359146e-09,6.4417110463919366e-10,2.1451996288911249e-09,6.8570594332985341e-09,100,-5.7854476151836166e-05,-8.6146051546330516e-05,0.00015377118161555409,0.0013092299782902226,100,0.0045249557477915784,0.0064426787246978975,0.016314881380481198,0.043201276236648253,100,0.41500949521490715,0.40526799287367887,0.4918625208165372,0.54864622843975341,100,0.075857849127794988,0.06492095320656964,0.13006154556754185,0.25008691883121359,100,0.074758337829832128,0.064737563495605471,0.12367583150762193,0.24613786465347562,100,3.9130616113080462e-05,3.654740670641868e-05,5.3881578090716892e-05,6.6767549414977577e-05,0,,,,,26,100,0
0,llama3-8b-inst,MEMIT,JAC,3,6,17,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,14,14,16,False,82,100,545,606,0,661fa1dfe94ebe787c6bddd054a4d9060fd07c236f9da4c51e583d865502580f,5db013ad45555af94d9b30a6c3bb4ae6f9e9e5672a6f4a3f65f0cb36216ffd6c,edecfeaa2f80e9277c9ed89328a866a96c6381eb04749f0a96585e58dc4ae3aa,ce1c0dbd718c3cc2b1b67965b167cc36502eab5592f30f009e2b05fad96bbe51,3c9114b73bec8fa90c70c0fd6e2d0c59a92905fc31d2244eff90bb0a90a77f3f,0.00068372332919615364,0.061845906078469459,0.27301187357882856,0.074535483115022269,0.26356433980502053,0.12253774855377372,4.1433810625640346,17.167606629614269,0,0,0.065891084951255133,100,0.012299876615635317,0.0018810403277684151,0.087237427563627443,0.087921150892823596,0.00070914568809943529,0.061843055790511456,0.046667453665144958,0.12820635846973841,1,1.8510957209150163,1.8597014260133367,0.29814193246008908,0.93856481272700565,0.12259260026307447,100,0.00086288092141152076,0.0007796014726178576,0.0013434660313751661,0.0023644352092367709,100,2.3005350125530838e-07,1.1828516610964309e-07,5.1757061019551674e-07,1.7266282910707039e-06,100,-0.00068372332919615266,-0.00097942657766828022,0.00034480398111100318,0.0036809973778809137,100,0.012299876615635317,0.016199030254686081,0.023917264478946276,0.039657915567832165,100,0.41317564140592661,0.40282896799493012,0.49081681714333192,0.55531493653325059,100,0.046667453665144958,0.039242742261591967,0.075382005208666919,0.1778182038118287,100,0.044775833041941049,0.037393906379540126,0.075340838707636526,0.1770165642168684,100,0.00076394552015085233,0.00071351361955450659,0.001051927984870273,0.0013035003065147528,0,,,,,18,100,0
0,llama3-8b-inst,MEMIT,JAC,3,7,18,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,14,14,17,False,84,100,558,606,0,1a17b52c917b7c9d7bc6ade70374aa7bddef11629092c59e677ce20ab7819699,9f053c5d6662d4f589e3ca9d4b4fd1a88b6840351ce818f7a06290851b9b1a6a,edecfeaa2f80e9277c9ed89328a866a96c6381eb04749f0a96585e58dc4ae3aa,628d7821ecd6f7c9191c7e0d22906495108bce8543f63cf6cf6344f7c73d2682,5ea9615d9534ecc91144b2e53c23549c25cb3f061dc24ec5be42be55198d84d3,0.0076977896878530905,0.20545728728984142,0.87674880337571159,0.76868846422074222,0.88101226634356045,0.40770950656130334,3.9806428894092774,15.845517813004641,0,0,0.22025306658589011,100,0.039327123628396424,0.016205391936038042,0.079539637875774352,0.087237427563627443,0.0075791796317621393,0.20340438645173178,0.044638565353482124,0.35625412409217133,1,1.7624230150703546,1.8510957209150163,3.0747538568829684,0.92350309061449465,0.40978829134980038,100,0.0068093375687470238,0.0060880806229281267,0.011260105002672995,0.021547834880500584,100,2.217677940138248e-05,6.5629311620629147e-06,5.1308947593329965e-05,0.00034607444952629052,100,-0.0076977896878530974,-0.0082003890835026134,-0.0042432145825838105,0.0096856590460739442,100,0.039327123628396431,0.041535063964168034,0.054177981536794276,0.086375179888244044,100,0.39353292110539967,0.38399854852481363,0.47564881722519708,0.56025616064584538,100,0.044638565353482117,0.037074503140556138,0.084701337779754915,0.13319469507698611,100,0.034282563908759861,0.025103119816553176,0.08184255451723399,0.13318590149970208,100,0.0085359716833816931,0.007972469111528567,0.011753753719975888,0.014564705758289756,0,,,,,5,100,0
0,llama3-8b-inst,MEMIT,JAC,3,8,19,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,14,14,18,False,88,100,577,606,0,6831b3d587fbe3919dc5445fab80338458cc75b03357459fda94b84f7d27d67b,fd174d6c84544fc7c62d724e9784204fd9a700cedcc3d5c2aad11e988fcaa149,edecfeaa2f80e9277c9ed89328a866a96c6381eb04749f0a96585e58dc4ae3aa,d15908e0ff474bfaa6a03058fe359c0ccad12748f62da4d41c8372e0400d0f3b,e66516b9e684b9226b141708dc1912da0139705b64993487a592ab8ba58935ce,0.021216917056254267,0.26101859284936291,0.95736597850886329,0.91654961680623326,1,0.44060575376758865,3.8294639140354532,14.664793868899732,0,0,0.25,100,0.096147784818041801,0.0046029702412984045,0.058322720819520085,0.079539637875774352,0.022354063438213154,0.2589889661908174,0.053852248521513504,0.18828716767303744,1,1.50562308003961,1.7624230150703546,3.666198467224933,1.0359558647632696,0.46513347153004936,100,0.0019029310796540952,0.0016943060140612734,0.0033905986999986509,0.0046835796835129392,100,1.4347012703302935e-06,7.886104465347779e-07,2.8512109280183007e-06,1.7630262752279904e-05,100,-0.021216917056254267,-0.020189580897053173,-0.014142211359116107,-0.010379302639372022,100,0.096147784818041815,0.091819113134253172,0.12823854929242651,0.17135075871587421,100,0.33645703094052437,0.32750285672727131,0.40907215038022093,0.48086445831779612,100,0.053852248521513497,0.052871078419677683,0.070776522981561327,0.10118268929586079,100,0.0014858535447358134,0.0012588308100499575,0.0026510781066702944,0.0054151958683482894,100,0.010997375671121929,0.010271383388534505,0.015143026478826305,0.018764535171987572,0,,,,,0,100,0
1,llama3-8b-inst,AlphaEdit,QCL,0,4,0,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,0,0,1,False,0,100,9,606,0,db5a576f68cf161405f77f0ec2c00c09e13361dac52785b0d17a5f44b9ae04a2,778255a01a9eba5d10ff02a1f8409b2907dab42b1102e9e64ebd86fc0c0baccc,5867cf73816e066f4d7881e01d07f69834e386d98a7b46afda2c831eaf8b9362,043ccaae0fcda6e9d8107de57725f4948d2f1188b9932076968659f353bf2495,471be7fafee0f9b04944bd5586850ab3a0c474b6737d5372cc7c4e3fe6071a93,0.023347295040700156,0.40055094516272027,0.72464434282641654,0.52510942359032908,1,1.1299449090432274,2.8985773713056662,8.4017507774452653,0,0,0.25,100,,,0.47665284231965871,0.50000013736035887,,,,1.0789933305077488,5,4.4110804562305681,4.5197796361729097,2.1004376943613163,,0.22598898180778634,100,0.057309545828158115,0.056668714626234351,0.063436268560393624,0.070397579977541008,0,,,,,100,-0.023347295040700232,-0.022707762072663444,-0.013880857351859077,-0.011058335028433676,0,,,,,100,0.97634547004284622,0.97702789839093218,0.98602180475263279,0.98888029309121761,0,,,,,0,,,,,100,0.002500000686748279,0.0025000005666840916,0.0025000041588963402,0.0025000069176747829,0,,,,,0,100,0
1,llama3-8b-inst,AlphaEdit,QCL,0,5,1,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,1,1,2,False,1,100,23,606,0,61481f57fc9a2cf3a144fda72d290a715d21250d10627091e1c081088b100b44,0eed3eb12c68d5bb7117b21a672546a5dd787f70cc96763b75535bfda6deb8d7,81c1fb01ac2a4b9d9746a79fbb0d6dcee0f6d1fa549ea58a096c2aefc188277a,49fa47fad5a2744384f4db60b1eec66aeb79d38b55e475f36cfc138bbda9e0c7,ea5e1e7270780e2f8cfa5e677c374c8df375cf9b05599324fbeab83e98e39e88,0.029474229408625763,0.38710603985048808,0.7702304296786322,0.59325491480293036,1,1.102770114057642,3.0809217187145288,9.4920786368468857,0,0,0.25,100,,,0.44717861291103295,0.47665284231965871,,,,1.0125760150451046,4,4.2702042292807461,4.4110804562305681,2.3730196592117214,,0.27569252851441051,100,0.05054928483946261,0.050730744623653068,0.05584465139465003,0.059565052456738626,0,,,,,100,-0.029474229408625714,-0.029647571399244017,-0.020268981809533831,-0.016349556410607865,0,,,,,100,0.94561031357546421,0.94648207110613813,0.96412747449579395,0.97220631619165954,0,,,,,0,,,,,100,0.0037238503306223332,0.0037288419053217708,0.0037978090263504822,0.0038198602893131906,0,,,,,0,100,0
1,llama3-8b-inst,AlphaEdit,QCL,0,6,2,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,2,2,3,False,2,100,35,606,0,b16b01aa75482b8e7935d357c8dfc768c6fcf9f0a14aa89bab210e8510ccff78,08d674d5e4abe3665c914516423f03cce849ca8442ce5b3db83f0ea70ba717cb,45ad6afb9b26b7c6e15335f021a4eab24995f790a2f729aca39214a8ffbba448,c7076348d1ab0b644e8d77640df5038ae692fcd9c85809e027aae87d3e9d30e2,c0f614fe2254e98c362c4b39ed55efdf48eec29283db72e7ffebb09fdb4fc601,0.042385444528877714,0.4243997898456236,0.93446469034878721,0.87322425750865473,1,1.0675510573201865,3.7378587613951488,13.971588120138476,0,0,0.25,100,,,0.40479316838215523,0.44717861291103295,,,,0.91507893554730013,3,4.0601306508790271,4.2702042292807461,3.4928970300346189,,0.355850352455018,100,0.041430623354399426,0.041005813023287804,0.048478486901358593,0.052649153561548229,0,,,,,100,-0.042385444528877735,-0.043762342341277738,-0.033857013168476509,-0.029326900458496535,0,,,,,100,0.89956206038296416,0.89868838571133025,0.9283116656323035,0.94046103037104645,0,,,,,0,,,,,100,0.0062108140687035154,0.006221033127926239,0.0064551531131527475,0.006563785572069057,0,,,,,0,100,0
1,llama3-8b-inst,AlphaEdit,QCL,0,7,3,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,3,3,4,False,6,100,69,606,0,4653c75d1489651b1893fc0f834ffa9ea508978100059f761ce69f96943bf4cf,5018c131f29cb060b7f25f833139669992ea5b98c4dd2a056a65fe197060a25c,cd45fac032280f91ad2de3e0d6e0320f159768f611321a209b3d7ce66510b10c,c569089490bcd5f41a1d89b572b63c6eb602060ba722df1539d65194d14bc75f,dc5939c0b98838ce625ff856ab2be5376c67c4f5fbdb8e8f32ededf6d244907c,0.066986540741605927,0.5244946039038072,1.375517530092861,1.8920484755927649,1,1.0150326627197568,5.5020701203714442,30.272775609484238,0,0,0.25,100,,,0.33780662764054931,0.40479316838215523,,,,0.74106045569557244,2,3.7064034554371075,4.0601306508790271,7.5681939023710596,,0.50751633135987839,100,0.02735194472518674,0.02595198819424132,0.034057925151707018,0.040410752807738863,0,,,,,100,-0.066986540741605968,-0.067762066743507487,-0.06079386920788666,-0.055562190576836042,0,,,,,100,0.82160458033916117,0.81781692179981869,0.85668855399676724,0.87316754137722685,0,,,,,0,,,,,100,0.012649786511942351,0.01261938778406238,0.013465043211530704,0.013819796088227721,0,,,,,0,100,0
1,llama3-8b-inst,AlphaEdit,QCL,0,8,4,FROBENIUS_ONLY_CREG_NOT_BOUND,TELEMETRY_WITHHELD,4,4,5,False,31,100,268,606,0,f74769753f2e57ee292402d0791e3ff73e2d15e3ac5fe107e35454a00f04317c,dbd96c7c7523c931f738c9a22c8a0e99be687541b3bf73459f8034b1d1f64c6f,558fa891152cd4a52307584cb55a5834d9447282ce3afb26598a7c6c90f5d9f2,ad359363963a13090a9f2b16331244d5e0cc8b94cdc3c321012766e9ddfd0762,e722729e39679341e63a5762d3852d4f83c306e53e99dd2321c3ae5d7eef538c,0.14132893734086302,0.88095937678013825,2.5298548945257338,6.4001657873558111,1,0.92660086385927687,10.119419578102935,102.40265259769298,0,0,0.25,100,,,0.19647769029968629,0.33780662764054931,,,,0.066976506793680141,1,2.8269849885255591,3.7064034554371075,25.600663149423244,,0.92660086385927687,100,0.0002323598603735148,0.00021622665041269335,0.00038161987502921725,0.00067843780332195415,0,,,,,100,-0.14132893734086294,-0.13944333900914424,-0.13061830658233911,-0.12439101086841528,0,,,,,100,0.62659212812472664,0.62441600426587285,0.65499182345533313,0.67330191677272633,0,,,,,0,,,,,100,0.042225828455068656,0.041801532465946617,0.045869707287458698,0.047651347207172144,0,,,,,0,100,0
