case_id,metric,prompt_index,target_new_nll,target_true_nll,nll_advantage,success,strict_teacher_forced,model,candidate,request_sha256
2418,RS,0,9.816635131835938,3.3611319065093994,-6.455503225326538,0,False,llama3-8b-inst,PRE_EDIT,cdda3067d049421eb3c225c77c307ad3183454b979e65fcfbb0c07974968058f
5160,RS,0,7.980123519897461,4.566634178161621,-3.41348934173584,0,False,llama3-8b-inst,PRE_EDIT,18d5201817fbd68a8a7d74f747565affd76e1d9eb7f52e6aa2e614d3bd2d494d
20551,RS,0,20.651830673217773,5.942361354827881,-14.709469318389893,0,False,llama3-8b-inst,PRE_EDIT,ad147f5cb0d8580ac6a1e5ef4a63c2dd0ac417d5d2290d6e7cf0e5b7ef070dc8
11216,RS,0,14.128053665161133,6.503785133361816,-7.624268531799316,0,False,llama3-8b-inst,PRE_EDIT,c3b8cbb7a6e6b2e678958cd682e28350b2d72aa988160dea942cc86aa0ccad1b
9185,RS,0,11.079763412475586,7.307415008544922,-3.772348403930664,0,False,llama3-8b-inst,PRE_EDIT,382bcc843d8fc7d38d7858fa801113444dc0ff69b643a8ba15a13a290b208f64
19647,RS,0,12.372984886169434,0.0020650746300816536,-12.370919811539352,0,False,llama3-8b-inst,PRE_EDIT,f8499f294fa0fd7880dc389b86e19238744b4d185ea930b588414968287f8a98
20750,RS,0,16.32239532470703,3.018083095550537,-13.304312229156494,0,False,llama3-8b-inst,PRE_EDIT,d507b42705b4823965c65d7d1bd6d0eefecc1f83df35ab32f98f1767e94ff695
11599,RS,0,11.33327579498291,4.305390357971191,-7.027885437011719,0,False,llama3-8b-inst,PRE_EDIT,a8ff0abadce780f302b02e6a1719e6e7df99f9fd4721a6f8dc8f94b84169b242
21721,RS,0,12.030436515808105,3.851687431335449,-8.178749084472656,0,False,llama3-8b-inst,PRE_EDIT,6f3e95c347d198345649855e15894600d0ebd484432d943ed736a9397ae8d897
15811,RS,0,11.573335647583008,4.405567646026611,-7.1677680015563965,0,False,llama3-8b-inst,PRE_EDIT,76f1e9732afd98c5089953b3cb80eff3069bce8b6e03db4ac3f15bd552a4cc16
3592,RS,0,7.8222503662109375,2.129552125930786,-5.692698240280151,0,False,llama3-8b-inst,PRE_EDIT,6513919a4878eed21297d2e315c6d3daaecda68eceab2a7cdbbdcf2d9559a719
3154,RS,0,6.418352127075195,5.357026100158691,-1.061326026916504,0,False,llama3-8b-inst,PRE_EDIT,b14c1100dcb663be742327aaf58566fd5d95dd2ad252ff46a5ec015f6ed597bd
2728,RS,0,7.8328857421875,5.395437717437744,-2.437448024749756,0,False,llama3-8b-inst,PRE_EDIT,df625d87714d29a475b0a9673a4ba1b9220a42d56346c7e73e9775e8ab35f290
8900,RS,0,12.489792823791504,5.536197662353516,-6.953595161437988,0,False,llama3-8b-inst,PRE_EDIT,4accc3880965b76b6ccd52fac3f36163d33c4d2e0abcfced0c6974a59a3b2b34
21835,RS,0,13.549782752990723,0.011979658156633377,-13.53780309483409,0,False,llama3-8b-inst,PRE_EDIT,2a4d049c43b85cef82bb2e0e00b30b054d8654e93dfc3d88568a963fda2028f2
5618,RS,0,9.030674934387207,1.4015272855758667,-7.62914764881134,0,False,llama3-8b-inst,PRE_EDIT,8b593385e371bc7e94c75fab4434a10e0ffa9aba296344c171e77c63f9203b52
6154,RS,0,8.320362091064453,2.3624215126037598,-5.957940578460693,0,False,llama3-8b-inst,PRE_EDIT,d4028449bdfe56e055da9afa5c7157cb8df5ee9d828ea421ece05f6a20accacb
9592,RS,0,10.022568702697754,4.052414417266846,-5.970154285430908,0,False,llama3-8b-inst,PRE_EDIT,ed3ed2a5e1ee02368ff979364213db79de8116169304fc116edc59e0acd4054d
20502,RS,0,7.6145477294921875,5.380823135375977,-2.233724594116211,0,False,llama3-8b-inst,PRE_EDIT,0a236d10a80a4edc1304d8b4aea68ea233692a1f80f0e0a606f6dac936842f0f
14475,RS,0,14.555694580078125,3.629507064819336,-10.926187515258789,0,False,llama3-8b-inst,PRE_EDIT,c2f7b5ea74bed01a760da1b94fb129d994588ea96d4f89c183c379803f0dc47c
9475,RS,0,5.846790790557861,2.753659963607788,-3.0931308269500732,0,False,llama3-8b-inst,PRE_EDIT,d6f0fdd84c80975821ea90d0d2ccac48798c6fb143257a351b77a2752de5931b
2617,RS,0,7.325284481048584,3.5346693992614746,-3.7906150817871094,0,False,llama3-8b-inst,PRE_EDIT,578237172a40576eea42b6b569d04cefbf63f59629ad30d9f62fd3ab2c58b179
14787,RS,0,19.56546401977539,6.905395030975342,-12.660068988800049,0,False,llama3-8b-inst,PRE_EDIT,55c8128d1c4808d58dfc072421b0c4ad8d823ea5cda52f2bba34fb66ac43e912
12466,RS,0,3.4020116329193115,4.718311309814453,1.3162996768951416,1,False,llama3-8b-inst,PRE_EDIT,9d7382f7cc9557743c9556b09ba96a4fc00a0f2aafcbd41ec61c9521622c308e
16072,RS,0,7.089986324310303,2.155240535736084,-4.934745788574219,0,False,llama3-8b-inst,PRE_EDIT,ebe2362801b3a16ed4d087ca44db6113f984c3658916c6cd448444cb5f19e529
13455,RS,0,1.5871635675430298,1.673658013343811,0.08649444580078125,1,False,llama3-8b-inst,PRE_EDIT,cf84ba3c6d45d80c6b1b55dadae6eca9076000c4ab30c69726e631ab0a6b98d3
6810,RS,0,8.870802879333496,8.156707763671875,-0.7140951156616211,0,False,llama3-8b-inst,PRE_EDIT,7bbde3e7af855836bdf7ee82ea286755885883f57e0f15f8228d15803270c1ac
10173,RS,0,15.33971881866455,5.338670253753662,-10.001048564910889,0,False,llama3-8b-inst,PRE_EDIT,aa0dd394207e77de9364ceababd2c520a0bdc7974ba733a3288c3809f86a7cff
19281,RS,0,8.436767578125,3.328933000564575,-5.107834577560425,0,False,llama3-8b-inst,PRE_EDIT,cae1a53a41736f1b88f95f55b0acdf8593768f99f6691aaa6f65910a3795d5e0
2138,RS,0,10.721681594848633,3.9253814220428467,-6.796300172805786,0,False,llama3-8b-inst,PRE_EDIT,ae121a6e521a53e036b3d7d63bb50827cbb03ac5c3e6472163da9a73daf452dc
20900,RS,0,8.785809516906738,3.924699306488037,-4.861110210418701,0,False,llama3-8b-inst,PRE_EDIT,e0b03343fb825e39e77b418a6b9a3d280645b2dd6b8924fe7d09a73febd95e02
11250,RS,0,5.542444229125977,8.48516845703125,2.9427242279052734,1,False,llama3-8b-inst,PRE_EDIT,c2ac190ea1b3d3454956141f6face9828e6271cc619a7f642f64937cc9f928d0
16090,RS,0,10.81267261505127,3.303293466567993,-7.509379148483276,0,False,llama3-8b-inst,PRE_EDIT,f6c831476cadeaa0038e6bb551ae076812efc83498a850a668a7495d61d60c7b
20530,RS,0,9.709373474121094,9.572526931762695,-0.13684654235839844,0,False,llama3-8b-inst,PRE_EDIT,4dfc916bb178a81f3d78f01fa92e9c9b3c2688e5c216c19dcc0baea9fd224bd0
5862,RS,0,11.960208892822266,13.014354705810547,1.0541458129882812,1,False,llama3-8b-inst,PRE_EDIT,aec857a610dad0e126e9d08bcbb39760d34d6fb9e95c0ecb6ae6dbce7272001f
5993,RS,0,8.438461303710938,0.07230529189109802,-8.36615601181984,0,False,llama3-8b-inst,PRE_EDIT,5158a282a14de70e66c35d6a663ad57357d56f592912ba7a5b73f4664fc5bc0e
19775,RS,0,5.055088043212891,1.4762760400772095,-3.578812003135681,0,False,llama3-8b-inst,PRE_EDIT,4a9e29cde6f4e0518ff71c4b32d9b5073e05c56fa700beed4b2c2ef7f2e26c59
4254,RS,0,19.494619369506836,4.143683910369873,-15.350935459136963,0,False,llama3-8b-inst,PRE_EDIT,22ae75f2262a3012a55809e3d0181ddca3353ca38572f94ae86f5030b9b38b36
6295,RS,0,10.059267044067383,4.092444896697998,-5.966822147369385,0,False,llama3-8b-inst,PRE_EDIT,64a9bc2e8ea12ddf146ef0c66adf963f28e1563f2b55709e2367abcc0801eab8
9765,RS,0,13.310778617858887,4.319143772125244,-8.991634845733643,0,False,llama3-8b-inst,PRE_EDIT,001152e4ff5995964cf56fefb30b1c6bc1bf5a07a116056ccd8fb2793dd36ee8
5599,RS,0,8.215188980102539,0.22602473199367523,-7.989164248108864,0,False,llama3-8b-inst,PRE_EDIT,73e5311dd634f1c19548e49718ad04b9ab28bab0d087e03645b07b3b0b604cd1
16635,RS,0,3.236539840698242,0.3577452600002289,-2.8787945806980133,0,False,llama3-8b-inst,PRE_EDIT,1fd32bec4b5ad3151157a8a6598a79463efd8730cfef77fba0fd5c9248fdb174
2603,RS,0,12.629273414611816,4.662296772003174,-7.966976642608643,0,False,llama3-8b-inst,PRE_EDIT,2e1ddd44d1b0450365b794f0c04383d5b42cc3c44abac81d7a0049fef2715840
9210,RS,0,12.290254592895508,3.26241397857666,-9.027840614318848,0,False,llama3-8b-inst,PRE_EDIT,3566844443b27f96a87a6220b479d05b63d5c847258f06b02623050e796605d5
11318,RS,0,16.90391731262207,9.622769355773926,-7.2811479568481445,0,False,llama3-8b-inst,PRE_EDIT,11a44c8198b7d361e09ada9c9ef94aeb0fad216080fafe2887ea15d8134fadcc
7684,RS,0,10.327004432678223,8.194589614868164,-2.1324148178100586,0,False,llama3-8b-inst,PRE_EDIT,8d288e04759fd3c63f71c6d0cc3b9cc904f9cc66fb60e6a64b0212d17485d9d1
1649,RS,0,7.818216800689697,4.999950885772705,-2.818265914916992,0,False,llama3-8b-inst,PRE_EDIT,b67fa681f4fd7ba6855f291206715edbb86d72e2efd0cd325a7a99b5a14a3b98
7677,RS,0,10.792248725891113,5.145873069763184,-5.64637565612793,0,False,llama3-8b-inst,PRE_EDIT,8f26ac32cc148b8edfe6c6fade39622d110142f5de5fdc95e4b4428a2135184a
2680,RS,0,12.763712882995605,6.485219955444336,-6.2784929275512695,0,False,llama3-8b-inst,PRE_EDIT,dfdda88adf60864dac8831f522cd84c935b571c564227ea3a099d4c3e490a06a
1012,RS,0,17.607284545898438,0.7498191595077515,-16.857465386390686,0,False,llama3-8b-inst,PRE_EDIT,3066030234cd80ef5eb5601a6fc41e0a19302920706ef660bd4f78b821b8da26
3838,RS,0,8.678375244140625,3.7670328617095947,-4.91134238243103,0,False,llama3-8b-inst,PRE_EDIT,2165f5a66544b3b37297d2dd19dc72c82155a34763f469e4673be669ccdca5a7
4649,RS,0,14.11945915222168,4.809175968170166,-9.310283184051514,0,False,llama3-8b-inst,PRE_EDIT,7d4b50473f9c03ff800c74455cfda9103112c0b54fcf9a7326981b2d60578ed3
3158,RS,0,13.760549545288086,0.8525776863098145,-12.907971858978271,0,False,llama3-8b-inst,PRE_EDIT,d90850c9442327660e5b7ecdf01b497624f0949c2937f0b3ed7d56452d675f6a
2540,RS,0,12.037527084350586,4.22863245010376,-7.808894634246826,0,False,llama3-8b-inst,PRE_EDIT,51a51835035485215360f15d005a4bad842e7bfbe16d7a229add522603b42bfc
1477,RS,0,14.086894989013672,3.860294818878174,-10.226600170135498,0,False,llama3-8b-inst,PRE_EDIT,ee3452c6c4fee471fa14e795b7406d771b8ad05c50129775dfff425ac12e62c8
19387,RS,0,16.877201080322266,2.667152166366577,-14.210048913955688,0,False,llama3-8b-inst,PRE_EDIT,5a25ac69ae0e48637096f1375004a0fe089d694f5e2dd1cd3d9f8ed82eb5deb9
17785,RS,0,8.835567474365234,5.25050687789917,-3.5850605964660645,0,False,llama3-8b-inst,PRE_EDIT,38a2663e541fe2e94905984252e70eb0f8f195fc8edd29c42f6088d73dc5cfbe
17870,RS,0,11.658799171447754,1.8925400972366333,-9.76625907421112,0,False,llama3-8b-inst,PRE_EDIT,82588d070c5312c851ebab0f3390bc37842152bf306c87f6bba82d2d8ffff609
11818,RS,0,8.310579299926758,5.4835968017578125,-2.8269824981689453,0,False,llama3-8b-inst,PRE_EDIT,0d9227a163cd1dceaff07385dc89c034ee73a48f78259547207072a01b0e4dda
12444,RS,0,15.215187072753906,0.1924038827419281,-15.022783190011978,0,False,llama3-8b-inst,PRE_EDIT,67426c85175fc541eddf0b238b5e15d2bfb4bb73d59703d756ea893861c366d0
13177,RS,0,6.694735527038574,6.20925235748291,-0.48548316955566406,0,False,llama3-8b-inst,PRE_EDIT,eb338759b38d191c9820068978ca3d1a5cdc96c28d6ad79faeae87314ed9e948
2366,RS,0,16.184913635253906,2.1910974979400635,-13.993816137313843,0,False,llama3-8b-inst,PRE_EDIT,b1a953facde29eb46395cfd0fc270e23ff870e43b7aadbd51a9ee15667ff5c8c
3351,RS,0,15.250978469848633,0.021671045571565628,-15.229307424277067,0,False,llama3-8b-inst,PRE_EDIT,521fe611bf49ed13a21286b8815b08b286d29a6f9cccaea81a0a1958bc1d8fc5
21910,RS,0,3.456423759460449,2.162191390991211,-1.2942323684692383,0,False,llama3-8b-inst,PRE_EDIT,a8f78b21dd34faac535b2322d504b6212b8c47e395c7817d80003c0b78e9b733
12850,RS,0,12.453824996948242,7.8887410163879395,-4.565083980560303,0,False,llama3-8b-inst,PRE_EDIT,1e67a08c1834567f5f610aadf7efd0ab3f0cddda2e8d18b55944dffe998d76af
8935,RS,0,12.479305267333984,5.641873836517334,-6.83743143081665,0,False,llama3-8b-inst,PRE_EDIT,95432ce74635807e7fb64dd1f1eac31f9cc0fd8000f0e9e6444d65ba7ea02346
18568,RS,0,12.799189567565918,0.21272552013397217,-12.586464047431946,0,False,llama3-8b-inst,PRE_EDIT,a865e04062ff67faad8dbafc59acdbfbe9fe3fbde5ac3ec7c6f05682c07f1414
21775,RS,0,9.982970237731934,1.1077648401260376,-8.875205397605896,0,False,llama3-8b-inst,PRE_EDIT,9111fdbd440456de5844078fd258291cec4266e94fb05ee32d3f0e98d4eee41a
17626,RS,0,14.142061233520508,13.927968978881836,-0.21409225463867188,0,False,llama3-8b-inst,PRE_EDIT,cf6c4c981c8caf2ce36f1f704bad1f5e7706012052890365d7bdc5e8b1ca46dd
18788,RS,0,10.900907516479492,0.5810239911079407,-10.319883525371552,0,False,llama3-8b-inst,PRE_EDIT,68aa6384545eb925241d3ba9daa6b89ee832c645d9a5a5dc9301544e2534608a
10337,RS,0,7.901301860809326,1.3408408164978027,-6.560461044311523,0,False,llama3-8b-inst,PRE_EDIT,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d
12391,RS,0,7.4525604248046875,5.504949569702148,-1.947610855102539,0,False,llama3-8b-inst,PRE_EDIT,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda
3231,RS,0,2.3186416625976562,6.680963516235352,4.362321853637695,1,False,llama3-8b-inst,PRE_EDIT,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69
11590,RS,0,18.918025970458984,0.044525377452373505,-18.87350059300661,0,False,llama3-8b-inst,PRE_EDIT,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958
5190,RS,0,10.813475608825684,6.603297233581543,-4.210178375244141,0,False,llama3-8b-inst,PRE_EDIT,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c
17317,RS,0,5.597840309143066,0.7160443067550659,-4.8817960023880005,0,False,llama3-8b-inst,PRE_EDIT,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b
20240,RS,0,12.238086700439453,2.636453151702881,-9.601633548736572,0,False,llama3-8b-inst,PRE_EDIT,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c
9407,RS,0,6.949584007263184,2.4325380325317383,-4.517045974731445,0,False,llama3-8b-inst,PRE_EDIT,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e
8215,PS,0,15.422030448913574,10.011302947998047,-5.410727500915527,0,False,llama3-8b-inst,PRE_EDIT,0403b26a9d7bbdcd333cf775d9f92c79dff5cc10a8e74c8215b6c27d41bc1c2f
8215,PS,1,15.327475547790527,6.285266876220703,-9.042208671569824,0,False,llama3-8b-inst,PRE_EDIT,0403b26a9d7bbdcd333cf775d9f92c79dff5cc10a8e74c8215b6c27d41bc1c2f
21618,PS,0,5.72060489654541,0.34657180309295654,-5.374033093452454,0,False,llama3-8b-inst,PRE_EDIT,6604774017b5c6eb380457103d52f5e7efd563005bb69f3aef4c02cbc7e446b6
21618,PS,1,7.318985939025879,3.295017957687378,-4.023967981338501,0,False,llama3-8b-inst,PRE_EDIT,6604774017b5c6eb380457103d52f5e7efd563005bb69f3aef4c02cbc7e446b6
18193,PS,0,12.185912132263184,2.8226330280303955,-9.363279104232788,0,False,llama3-8b-inst,PRE_EDIT,c25fccd16947f9896b9362f2fc3645c30a991b4c1298446ca35f3c15872dff7f
18193,PS,1,12.785240173339844,9.111125946044922,-3.674114227294922,0,False,llama3-8b-inst,PRE_EDIT,c25fccd16947f9896b9362f2fc3645c30a991b4c1298446ca35f3c15872dff7f
1905,PS,0,4.929587364196777,5.680120468139648,0.7505331039428711,1,False,llama3-8b-inst,PRE_EDIT,e2f1cf625b2585402c593f90cc775d62c2e4a7bce663c796e74f7fe26e355b29
1905,PS,1,2.7890002727508545,2.943890333175659,0.1548900604248047,1,False,llama3-8b-inst,PRE_EDIT,e2f1cf625b2585402c593f90cc775d62c2e4a7bce663c796e74f7fe26e355b29
18032,PS,0,9.668237686157227,7.273412227630615,-2.3948254585266113,0,False,llama3-8b-inst,PRE_EDIT,263e0a837d0fc67cd0549e4b89f1de6d301f3d7de450243f0b59c848dc28f77e
18032,PS,1,11.312594413757324,4.4173383712768555,-6.895256042480469,0,False,llama3-8b-inst,PRE_EDIT,263e0a837d0fc67cd0549e4b89f1de6d301f3d7de450243f0b59c848dc28f77e
8597,PS,0,11.42287540435791,6.109885215759277,-5.312990188598633,0,False,llama3-8b-inst,PRE_EDIT,57a57fb08af33302fbd083d836b2893ce0e7d03d27dc3247b5aa91d9acde086b
8597,PS,1,16.710662841796875,10.751553535461426,-5.959109306335449,0,False,llama3-8b-inst,PRE_EDIT,57a57fb08af33302fbd083d836b2893ce0e7d03d27dc3247b5aa91d9acde086b
5379,PS,0,11.745685577392578,0.4021434485912323,-11.343542128801346,0,False,llama3-8b-inst,PRE_EDIT,39224f0d5c48b9fed23284c9407179934beea5c96c1add706be581eadb20fd7b
5379,PS,1,7.4344916343688965,2.2348761558532715,-5.199615478515625,0,False,llama3-8b-inst,PRE_EDIT,39224f0d5c48b9fed23284c9407179934beea5c96c1add706be581eadb20fd7b
371,PS,0,5.84935998916626,0.7238353490829468,-5.125524640083313,0,False,llama3-8b-inst,PRE_EDIT,2d11372e873f5cebb31294c2ffd99d260948fe5eaa3651aaf3a2f538bba4c006
371,PS,1,9.837121963500977,3.6275634765625,-6.209558486938477,0,False,llama3-8b-inst,PRE_EDIT,2d11372e873f5cebb31294c2ffd99d260948fe5eaa3651aaf3a2f538bba4c006
14488,PS,0,14.439596176147461,3.6599349975585938,-10.779661178588867,0,False,llama3-8b-inst,PRE_EDIT,aa99fa19546af974313677835121470b7147f178d89dca23a7d178f861781745
14488,PS,1,14.132766723632812,5.36256742477417,-8.770199298858643,0,False,llama3-8b-inst,PRE_EDIT,aa99fa19546af974313677835121470b7147f178d89dca23a7d178f861781745
12143,PS,0,12.263282775878906,9.302665710449219,-2.9606170654296875,0,False,llama3-8b-inst,PRE_EDIT,0a23ff52a1afe49174bc0fbcd4fcd5e93f3e3d318d37a318865205acbde5ab36
12143,PS,1,8.045011520385742,4.668722629547119,-3.376288890838623,0,False,llama3-8b-inst,PRE_EDIT,0a23ff52a1afe49174bc0fbcd4fcd5e93f3e3d318d37a318865205acbde5ab36
12706,PS,0,7.838913440704346,0.3936420977115631,-7.445271342992783,0,False,llama3-8b-inst,PRE_EDIT,a42445b909f63039d8593c51556c0fbf79ac00c321d802437337480b9e632139
12706,PS,1,6.543177127838135,0.1605858951807022,-6.382591232657433,0,False,llama3-8b-inst,PRE_EDIT,a42445b909f63039d8593c51556c0fbf79ac00c321d802437337480b9e632139
20568,PS,0,12.73583984375,10.168035507202148,-2.5678043365478516,0,False,llama3-8b-inst,PRE_EDIT,d5b44ff7b92a709492e8787e2f197530401f4156e2bae02b2d21246c2edf1ec3
20568,PS,1,7.632771015167236,3.6691575050354004,-3.963613510131836,0,False,llama3-8b-inst,PRE_EDIT,d5b44ff7b92a709492e8787e2f197530401f4156e2bae02b2d21246c2edf1ec3
13448,PS,0,11.358917236328125,5.615846633911133,-5.743070602416992,0,False,llama3-8b-inst,PRE_EDIT,03488e90ee9c38df4496c340cce674d0a71d5a03cf0f657eff20ec971237eda7
13448,PS,1,10.361320495605469,6.9904351234436035,-3.3708853721618652,0,False,llama3-8b-inst,PRE_EDIT,03488e90ee9c38df4496c340cce674d0a71d5a03cf0f657eff20ec971237eda7
18674,PS,0,5.438844203948975,10.36482048034668,4.925976276397705,1,False,llama3-8b-inst,PRE_EDIT,47e3699f62610b1b73a26f17c33fcf57a86346b044a9f48bcdd0463fedf85426
18674,PS,1,4.993467330932617,7.524309158325195,2.530841827392578,1,False,llama3-8b-inst,PRE_EDIT,47e3699f62610b1b73a26f17c33fcf57a86346b044a9f48bcdd0463fedf85426
14479,PS,0,9.348197937011719,7.271114349365234,-2.0770835876464844,0,False,llama3-8b-inst,PRE_EDIT,f8078a7cedab211a6809d9e7808d9e680d419b96561688549aa955e965f53313
14479,PS,1,5.828288555145264,4.699239253997803,-1.129049301147461,0,False,llama3-8b-inst,PRE_EDIT,f8078a7cedab211a6809d9e7808d9e680d419b96561688549aa955e965f53313
4745,PS,0,7.32289981842041,4.172075271606445,-3.150824546813965,0,False,llama3-8b-inst,PRE_EDIT,5af25d47a023c0e1d51f37eeedb94fbfd299c3a0cd288e33170d3f34a6df9109
4745,PS,1,9.999471664428711,7.9125657081604,-2.0869059562683105,0,False,llama3-8b-inst,PRE_EDIT,5af25d47a023c0e1d51f37eeedb94fbfd299c3a0cd288e33170d3f34a6df9109
16968,PS,0,5.083561897277832,3.812089681625366,-1.2714722156524658,0,False,llama3-8b-inst,PRE_EDIT,00c19deb7192aa90cacfa5359f708025920094cc12b9c24b33071a400418a43c
16968,PS,1,7.107158660888672,5.241487503051758,-1.865671157836914,0,False,llama3-8b-inst,PRE_EDIT,00c19deb7192aa90cacfa5359f708025920094cc12b9c24b33071a400418a43c
8251,PS,0,5.607421398162842,10.365287780761719,4.757866382598877,1,False,llama3-8b-inst,PRE_EDIT,d8a6df34c78ccde5b0e3d21f0f09f7ebfc4e2830202ff578433b078936d92c61
8251,PS,1,4.878652572631836,5.700551509857178,0.8218989372253418,1,False,llama3-8b-inst,PRE_EDIT,d8a6df34c78ccde5b0e3d21f0f09f7ebfc4e2830202ff578433b078936d92c61
17856,PS,0,10.712014198303223,3.8498446941375732,-6.862169504165649,0,False,llama3-8b-inst,PRE_EDIT,aff9b19707e9eeadc80bbd937db8ba00689fd3f97f30814ce9b092e89bdecc97
17856,PS,1,10.532630920410156,3.3672120571136475,-7.165418863296509,0,False,llama3-8b-inst,PRE_EDIT,aff9b19707e9eeadc80bbd937db8ba00689fd3f97f30814ce9b092e89bdecc97
6029,PS,0,12.018036842346191,3.8582382202148438,-8.159798622131348,0,False,llama3-8b-inst,PRE_EDIT,5d6620e7a15d0df773ac7ce109c1adaf6f7af5f567d5c4c9359d3c60437702a9
