path,bytes,sha256,title,evidence
experiment-reports/servers/server4/blue-l4-l8-lifelong-b100x100-review-2026-09-09-v3/factual-report-ko.md,157960,839a903839743ad6de7c8cb08d255e7ad2e2c43099f6b81b27a3c91483fb991f,Llama3 BLUE lifelong B100×100 상세 리뷰 v3 — 실측 PRE_EDIT W0 통합,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/blue-l4-l8-lifelong-b100x100-review-2026-09-09-v3/inherited-v2/factual-report-ko.md,140524,65645e52fb19f6aa4ac30ee00ce36334c5c3a9e22ed1ce92c142ed9c251239b8,Llama3 BLUE / L4-only / L8-only lifelong 상세 리뷰 v2 — B100×100,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/blue-native-lifelong-comprehensive-review-2026-09-11-v1/diagnostic-report-ko.md,115651,60a4bcf69f5a63cf581b1b9ee55f299694a786d070b5a0ddb738d544f254e6ce,Server4 Llama fixed10k lifelong 상세 통합 리뷰 — native · BLUE · L4–L8,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/blue-native-lifelong-comprehensive-review-2026-09-11-v1/first-family-final-ko.md,2610,7d6d11fced21c93fe73e4f6cd69e493401b2240d884df6c4ee69d8a4a2c36011,첫 family별 최종 W100 전체10k 표,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/bpcw512-20260918-v2/b1/diagnostic-report-ko.md,19911,a70b0e51dc0f12b3cef730299bcc4e9fb22fddfda6a21501206d78a363df96e4,BPCW512 v2 — cold B1 상세 사실 보고,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/bpcw512-20260918-v2/b1/report-ko.md,120,1bb379fd3b6bcc279570b03dcad46f29174960c08f78d6148978267b582234d8,BPCW512 B1 canonical report,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/cache-aware-qkl-projected-alphaedit-b100-2026-08-29-v2/report-ko.md,10894,c5ae7633d731ceb70d92d5a06608cf6d2a919ed4f0ec42a7984bf5898075b7fe,Cache-aware one-sided q-KL projected AlphaEdit — atomic B100 factual report,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/cake-native-lifelong-b100x100-2026-09-15-v1/completed-review-v1/REPRODUCE.md,707,7917ba4c8f24a20a3be9c2b33b28c6deb069230fcdfae3de4d47101e34d8d5e8,CPU 재현,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/cake-native-lifelong-b100x100-2026-09-15-v1/completed-review-v1/diagnostic-report-ko.md,13758,7b14e523cbbe3bf814eaad9ca75b8703847385ec75af18b124125a40784ba7b3,CAKE_NATIVE — fixed10k B100×100 완료 사실 리뷰,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/cake-native-lifelong-b100x100-2026-09-15-v1/completed-review-v2/README.md,885,6b644f1142eb937d7782c1c362222eeda21a2afd1136e5d1983c6576ed6bf8f0,CAKE + baseline 독립 정본 v2,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/cake-native-lifelong-b100x100-2026-09-15-v1/completed-review-v2/diagnostic-report-ko.md,16502,e108438abd51b8d536925ce4ad863e6e8e815df10a105aa1503899c4de65953a,CAKE + AlphaEdit/MEMIT baseline — fixed10k 독립 정본 v2,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/cake-native-lifelong-b100x100-2026-09-15-v1/reproduce.md,847,dbe2456bd60ccb7c27c669964612b9509588688f1e0e45ecd9d5d4dcd34b926e,CPU 재현만 (새 GPU/submit 지시 아님),HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/cake-native-lifelong-b100x100-2026-09-15-v1/submission-factual-report-ko.md,6883,a3fa5323a00926f7c25f8e51b145c827626081dd15962418eb72862df4f242d7,CAKE native lifelong 제출 사실 보고,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/checkpoint-migration-server2-2026-09-11-v1/factual-migration-ko.md,5835,de091629c53deab0d50b475e511948a5d547e70da2ae60135c668547239bdd05,Server4 checkpoint의 Server2 보존 이관 및 source copy 제거,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/completed-experiments-review-2026-09-16-v1/diagnostic-report-ko.md,4176,61121821a8c4d9bce89fdc449d14eaf3a94d93dfca424e563d461df21a3903e7,Server4 종료 실험 종합 사실 리뷰,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/completed-experiments-review-2026-09-16-v2/README.md,737,75c4a66ca19346fc6861bdfd86f4fc4f954626893b2f31db623c306ef60d2910,Server4 독립 완료 보고 목록,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/en-adaptive-nullspace-2026-09-20-v1/failure-handoff-r1/report-ko.md,9504,e8973f57a7b442f11258f24f2cff5002873d6c771fdcaee1cade41d25a8a4ee8,EN adaptive-nullspace 51260 실패 RCA · SH3 인계,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/en-execution-reuse-r512-g256-20260919-v1/b1-dependent-submission-ko.md,2453,9992c3d7080eb66442d69b123dd0831a7fba6582c3e3cfd965694dd612e1a37c,B1 의존성 대기 등록 / 모니터링 중단,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/en-execution-reuse-r512-g256-20260919-v1/completed-review-v1/diagnostic-report-ko.md,26583,4ac7db3bf3a2f70ed6426459ae702f8c0f3b1539d0566136ffa535c9413d85ab,EN execution reuse R512/G256 — matched cold B100 상세 완료 리뷰,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/ep-tw1-alpha-cap-sweep-2026-09-15-v1/completed-review-v1/design-conformance-ko.md,9861,aa0e5a6f0e7ee7b836c9a8971e6c671166fd28f69f397d10ebc139aedf9fc0c9,9. 이번 recall의 설계-실행 상세 보충,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/ep-tw1-alpha-cap-sweep-2026-09-15-v1/completed-review-v1/diagnostic-report-ko.md,29902,ee48fa359d8e006ffaec50a214998139481cc4474306e93995627c9a94191d55,EP-TW-1 alpha cap sweep — SH4 완료 사실 보고,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/ep-tw1-alpha-cap-sweep-2026-09-15-v1/completed-review-v2/README.md,882,ac0e13d109d6bb43dbb883f007d7c29f9b817cc4b825de9a55ebf86a55318790,EP alpha-cap 독립 정본 v2,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/ep-tw1-alpha-cap-sweep-2026-09-15-v1/completed-review-v2/diagnostic-report-ko.md,31304,fa966bc035b866600a72503c9715fa632ee27c1c71b2cffee160db978ea0ef47,EP-TW-1 alpha-cap sweep — W0→first1000 독립 정본 v2,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/ep-tw1-c4-2026-09-15-v1/fd-repair-r1/diagnostic-report-ko.md,5913,9bbb9d7f1ac0fab4fdc0aa0162a43f9f2603a0a05ced41c4675c396f5944d54d,EP-TW-1 저장 episode FD repair — 준비·제출 인계,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/ep-tw1-c4-2026-09-15-v1/g0-factual-report-ko.md,5541,42a8e30e7c2f1b3348bef90a4cb091e5a694ca2351bd1836dec7b379dbc81094,EP-TW-1 v3 — 초기 준비·제출 인계,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/ep-tw1-c4-2026-09-15-v1/gate-skip-r1/completed-review-v1/diagnostic-report-ko.md,43025,7b29c87b7b23b3ce4503f1980c67fb232deadc6bd216cbd9040eff925d366188,EP-TW-1 job47962 완료 리뷰와 설계 대비 실제 동작,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/ep-tw1-c4-2026-09-15-v1/gate-skip-r1/submission-factual-report-ko.md,5066,7aca507c75e7d69cb39fa0c8567b01a4682c6cd5e8e5dd2fecf4befcbe1398ae,EP-TW-1 — 사용자 지시 진단 생략·본실험 제출,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/fixed-z-nonuniqueness-screen-2026-08-31-v1/fixed-z-nonuniqueness-screen-factual-ko.md,9093,29f63c5c68a13e2f1aab3d3c15c2068ef5addc5a0844239f421730d578d86bec,Fixed-z non-uniqueness engineering screen — Llama/Qwen × AlphaEdit/MEMIT,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/fzcb-completion-value-fast-kill-v1/fzcb-completion-value-fast-kill-k0-factual-ko.md,2579,0777ae718827fadc37b405e35c41d84627ab036af093b9f8af8f41f62c061e0c,FzCB completion-value fast-kill K0 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/fzcb-edit-main-method-initial-v1-hold/fzcb-edit-main-method-initial-factual-ko.md,4653,5eac7136c60757ddce876788e1a70b071d653d5b0ed4d92b2d437e0dd772d7d7,FzCB-Edit main method initial factual report — B1 scientific hold,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/fzcb-tech-r1-joint-b1-controller-validity-audit-2026-09-01-v2/fzcb-tech-r1-joint-b1-controller-validity-factual-ko.md,5479,fb9918f54b90f2e11e654f47570bfc47ed3d213d2b7945bec8127df2ff8bd342,FzCB TECH-R1 Llama/Qwen 공동 B1 controller-validity 감사 — 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/l4-preserving-repair-seq1000-2026-09-17-v1/preparation-submission-ko.md,6160,72976d52e430b8f6a1f9dfd743a8bb9cf25ea117e1f1c8df4ad38c1b41542d34,L4-preserving repair 두 arm — 준비·제출 사실 보고,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/local-z-adaptive-allocation-seq1000-2026-09-16-v1/completed-review-20260917-v1/REPRODUCE.md,1711,7c91dba3b4b3972eea4bba66d18e3445527b3d2eea1b7ff2c9f290fe395512fa,CPU 재현과 evidence 범위,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/local-z-adaptive-allocation-seq1000-2026-09-16-v1/completed-review-20260917-v1/diagnostic-report-ko.md,42787,f28df155b881df44124cbe13984408274a2c6562316ccc9fffd4e9b5bbdb3641,Local-z adaptive allocation: 신규 cold 7-arm 상세 사실 리뷰,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/local-z-adaptive-allocation-seq1000-2026-09-16-v1/preparation-submission-ko.md,5681,0b4e5d4e9e478c46ef43a4a4a78377d969cef927d2f28a9e3544353080225517,Local-z adaptive allocation — 준비·등록·PENDING 인계,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/low-cost-write-donor-pilot-2026-09-13-v1/core-completed-review-v1/diagnostic-report-ko.md,76344,8ce7a2b0bbf6ae634f7f58b1035dcb79abbefc1700cb21c22fc5bf5f08c5988b,Low-cost write/donor core — Server4 상세 사실 보고,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/low-cost-write-donor-seq10-2026-09-13-v1/completed-review-v1/diagnostic-report-ko.md,100743,97d0fe587ac864ecd8db21debbfee246dddb8819d2b066d2bf79a0742c3fb492,Low-cost six-arm B100×10 순차 편집 완료 사실 보고,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/low-cost-write-donor-seq10-2026-09-13-v1/completed-review-v1/reproduction.md,2271,51ad49d4dbb2293758e19fb96e2150ec5261d359323d65ec114c4dec834e9051,CPU reproduction,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/official-layer-realization-debt-b10x10-2026-09-01-v1/official-layer-realization-debt-b10x10-factual-ko.md,6576,9834ac16bcfb3c5e8d4b9411e6987d534890d7a8f255d7e87eb4372b8861a4d9,Official layer-write realization debt — Llama/Qwen B10×10 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v2/official-layer-realization-debt-lifelong-fourarm-exhaustive-factual-ko.md,53786,d3968281c0386df491349a74b1d77bf5ef1c6265ab13d35efa6aa94b6c89127f,Official layer-write realization debt — lifelong B100×100 네 arm exhaustive 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v3/official-layer-realization-debt-lifelong-fourarm-exhaustive-factual-ko.md,69433,c9daf397b8c9fa679fa89e4f6407d7e03761a11f9ead177e998a97e726e24a8f,Official layer-write realization debt — lifelong B100×100 네 arm exhaustive 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v4-r2/official-layer-debt-lifelong-finalw-full10k-factual-ko.md,79795,225fbe8cc7fea44a2e9e00b01a1e3648686e439cd6618a150165b3f33cc95c68,Official lifelong layer-debt — final W full-10k 및 cumulative seen-prefix v4 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v5/official-layer-realization-debt-lifelong-v5-exhaustive-cumulative-factual-ko.md,264804,7efe0fb9df78cd00c9abc3abce81db411ce099a493cd1812582ff4cb89084de3,Official layer-write realization debt — v5 exhaustive cumulative 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/official-layer-debt-lifelong-counterfact-metrics-v6-factual-ko.md,312488,60b70b81747068f84ae7904376995882695a12b4dd90214b8902ec601ca5eb23,Official layer-write realization debt — CounterFact primary metrics v6 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/official-layer-realization-debt-sequential-b10x10-2026-09-01-v1/official-layer-realization-debt-sequential-b10x10-factual-ko.md,5757,4ffb2eb98f9d53d28d1c73ce59b7014f5f4360b1a8a0c149a1c690a860c3605a,Official layer-write realization debt — B1→B10 cumulative sequential 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/orbode-cumulative-b100x10-exhaustive-2026-09-07-v1/orbode-cumulative-exhaustive-factual-ko.md,151586,c42db799dcb1245014f4af0500f33878c866ae431b0b641d9f9a07a2c4916ea0,ORBODE B100×10 cumulative rerun — 20-arm exhaustive factual report,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/orbode-sequential-b100x10-2026-09-06-v1/README.md,856,07764e6970e7616b43d8bc9a1b687ccf49b651363f69ffa1ff2be8f0fd595945,ORBODE sequential canonical report,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/orbode-sequential-b100x10-2026-09-06-v1/orbode-sequential-b100x10-fourcell-factual-ko.md,82948,43732eff439e66a8cbae09d099ad998f57bca5ada3b302445c1862d4f02ddfe7,ORBODE B100×10 sequential — 4-cell factual report (Server4),HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r52-target-timescale-longer-time-b100-2026-08-23-native-v1/report-ko.md,6336,d015e44a04ec231c434098561eb088b59d3ffedca7c9ec6d470bc562585f287f,P1R52 target-timescale B100 — longer target time 상세 결과,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r52-target-timescale-longer-time-b100-2026-08-23-native-v2/report-ko.md,8325,67ed9c459e8230a8f54740f384f82778c567fc8805de422c4102f9273d40ab29,P1R52 target-timescale B100 — longer target time 상세 결과,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r52-target-timescale-longer-time-b100-2026-08-23-native-v3/report-ko.md,13293,9ca1c2797bc3b71c7e1bfb1080f9f2d5555c34a0a375068cf6da2ea66562805b,P1R52 target-timescale B100 — longer target time 상세 결과,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r52-target-timescale-same-horizon-b100-2026-08-23-native-v1/report-ko.md,6203,a20f240dee91c41a5efd9b71298f3d0874ca2c6c5a68e0b8f89a561a5d722696,P1R52 target-timescale B100 — same-horizon Z0/Z1 상세 결과,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r52-target-timescale-same-horizon-b100-2026-08-23-native-v2/report-ko.md,8522,1d68675c279089c96524b6ab882a22d058c6bc14ce97f74d21b5bcbde8a9c515,P1R52 target-timescale B100 — same-horizon Z0/Z1 상세 결과,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r52-target-timescale-same-horizon-b100-2026-08-23-native-v3/report-ko.md,9694,9cbab02b75b4dabab67d3f71b9609447e250c7e18380c2309ab6d96fbf331502,P1R52 target-timescale B100 — same-horizon Z0/Z1 상세 결과,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r53-request-local-speed-llama-b100-2026-08-24-v2/p1r53-request-local-speed-llama-b100-factual-ko.md,10613,f25e397a89f8a0f94c1adafedd5256e3385f40dd7f9830347c6634850b7377bb,P1R53 request-local target-speed Llama B100 — factual report,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r54-energyfree-localz-llama-b100-2026-08-24-v3/p1r54-energyfree-localz-llama-b100-factual-ko.md,13298,5132ae8f6b37df8899f24fa283e0663c56f020b82fa77930df8ac7f4b6dea510,P1R54 Energy-Free Local-Z Llama B100 — factual report,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r54-fz-c3-independent-10xb100-2026-08-24-v4/report-ko.md,10925,f5537dedc659c9bc0827c5f626ac4d982cd9c0c4fdde246614301636e1da2921,P1R54 FZ-C3 Independent 10×B100 — Llama FULL-FP32 native baseline 포함 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r54-fz-c3-sequential-10xb100-2026-08-24-v3/report-ko.md,11121,a0de79d673a145778cab49891fd604c47ea601dce3149e7092f76897ba546ce9,P1R54 FZ-C3 Sequential 10×B100 — Llama FULL-FP32 native baseline 포함 사실 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r54-fz-finalz-oneshot-sequential-10xb100-2026-08-25-v1/report-ko.md,9740,deb54608e99eea4fa80a7180e8973b95cd81e8365176e1a9aef854cc8e9549ed,P1R54 FZ Final-Z One-shot Sequential 10×B100 factual review,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r54-realization-reset-independent-b1b10-2026-08-24-v1/report-ko.md,3100,dd20712a7311cf008b2eb20ce0f703488bedc7aa0eebec2716bef259c8c99408,P1R54 Post-write Realization Reset — Independent B1–B10,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r54-realization-reset-integrated-2026-08-24-v1/report-ko.md,3176,e26144bcba2b70f8e6acac89a30c0d383225a912fa6490bc3bfe4587257e4ad7,P1R54 Realization Reset — Integrated factual report,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r54-realization-reset-integrated-2026-08-25-v2/report-ko.md,4904,1102846f1d91fa1b69ff4264801cbe5c1d22b8e05d666dc3be03d76398e4a485,P1R54 Realization Reset — Integrated factual report,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r54-realization-reset-sequential-10xb100-2026-08-24-v1/report-ko.md,3022,520034e40168427750242ce60ea833adb8cba0f6f49114b7aaf029d5f1931b95,P1R54 Post-write Realization Reset — Sequential B1→B10,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p1r54-realization-reset-sequential-10xb100-2026-08-25-v2/report-ko.md,4905,ab98ae395b60c228f0ac0f79e46636f0f8092caa801f711233aec8faa31d4574,P1R54 Post-write Realization Reset — Sequential B1→B10,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p4-euler-stage1-llama-nll-metric-gate-2026-08-23/report-ko.md,7896,57d7344b66b018a5a63b50161c250357d6cf01ae2f6b6e3d762049806120be6f,P4-Euler Stage 1 Llama NLL 및 metric 안정성 상세 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p4-euler-stage2-llama-only-2026-08-22/report-ko.md,3827,f2a11bf2f6ba3d26b03fd8557d046b6d73edf05dced75aed17eb8c9feaac38f1,P4-Euler Stage2 Llama 전용 최종 보고서,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/p4-euler-za-llama-h1-b2b10-2026-08-23/report-ko.md,11322,c955536b899e0cea39c210f9bc8cfb83e5c955fa7f71cead37598bd319417505,P4-Euler ZA h=1 Llama B2–B10 최종 factual report,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/refit4-write-refresh-seq1000-2026-09-14-v1/completed-review-v1/diagnostic-report-ko.md,36290,6466ddfb6390c0cdf2a2125e3a1d45dd18b3c692562a1f9086c8d473f8653b5b,REFIT4 write-refresh Middle SEQ1000 사실 보고,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
experiment-reports/servers/server4/sequential-local-z-allocation-seq1000-2026-09-17-v2/completed-review-20260918-v1/diagnostic-report-ko.md,30567,c68ad8e4d7dce3801a3a933e8d8f5e59e350315c1673b289b6154cbc73b2d09b,Sequential Local-z Allocation v2 — 여섯 cold arm 완료 상세 사실 리뷰,HISTORICAL_PUBLISHED_REPORT_INDEX_NOT_RAW_REREDUCED
