path,relative_path,bytes,sha256,verification
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-003-rephrase_target_true.json,compute/part-003-rephrase_target_true.json,248,13a3f605040e3ec372d70925f3fe0dae6ca90d671850aa5375124ad10c388e98,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-003-rewrite_target_new.json,compute/part-003-rewrite_target_new.json,245,15c2c08587b765d2685d7f05cdef0f7a618144551494349720c9813caaa4041c,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-003-rewrite_target_true.json,compute/part-003-rewrite_target_true.json,246,3cd673e744afe9b0be1c72b0a590b642263d0c1ebfaf5a64033ca7c6f5cc19f3,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-004-cumulative.json,compute/part-004-cumulative.json,833,d953d0b051da57327910240fbaf2b4373bd87d9101110682aa4584f5c708bf2a,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-004-locality_target_new.json,compute/part-004-locality_target_new.json,250,d11a231c1058d83a4d6d27f94bb865448bc1c2463ace09d705a9be76d9a9916c,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-004-locality_target_true.json,compute/part-004-locality_target_true.json,250,4a31a4867deeecfc51a0a421b7a9fd2f833c023d10ffd1c93fc937a81574a598,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-004-rephrase_target_new.json,compute/part-004-rephrase_target_new.json,248,273de62d57d3d646278da008b3373dd0b9a6d83a80f5d0c99a85826d319d4425,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-004-rephrase_target_true.json,compute/part-004-rephrase_target_true.json,247,4476cc22c2af34a0906d4b7fa0326fc2a31a96da5ba21e96032d486de902168c,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-004-rewrite_target_new.json,compute/part-004-rewrite_target_new.json,245,fc71e1173ac42c45a17c73cb67c1282898fc9e4c29124c9f69d7ea32ea2fcd37,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-004-rewrite_target_true.json,compute/part-004-rewrite_target_true.json,246,1301fc85a6c4a3c98af5cb9ba0910274159c2f5ccd05efc99ec2341565c27e8f,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-005-cumulative.json,compute/part-005-cumulative.json,833,146bc415c00831458860557421c82fd0398b436bd243dd0e97603b085849e3f5,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-005-locality_target_new.json,compute/part-005-locality_target_new.json,250,d5a81fcfca2dae4c0367c54900757aa5650b0d4b72ae46ffa1ed528119331778,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-005-locality_target_true.json,compute/part-005-locality_target_true.json,250,b1a7e3738f9ac472dae5113cdab351187814f93f0e469209467ed4362bd664ac,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-005-rephrase_target_new.json,compute/part-005-rephrase_target_new.json,247,618478e732e9a15284d0dbd39fa778422df2ec794fd874e079a3020969193596,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-005-rephrase_target_true.json,compute/part-005-rephrase_target_true.json,249,1fee8f433130abc79467109a96a95e287fa673b72d98a25bad811c63bbdf7572,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-005-rewrite_target_new.json,compute/part-005-rewrite_target_new.json,245,268cab55dbaf8fbe87acf8795ab5d5afe54f6490faccc3fcc3390c2949c39c58,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-005-rewrite_target_true.json,compute/part-005-rewrite_target_true.json,246,c84b176f717ee70fc9c072f990742d8bf41cebea72dd0c98b6bab199b5a218a7,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-006-cumulative.json,compute/part-006-cumulative.json,833,9478a809c010e1d9416cc774ac424c44a5cdd0cf6205502fe827e9623dfdbae6,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-006-locality_target_new.json,compute/part-006-locality_target_new.json,249,3a9d32743daffe9df297200bd3ee72a520070a941a7df730a425c10cb0003e79,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-006-locality_target_true.json,compute/part-006-locality_target_true.json,251,b1fa2a0c0f251deb5ac37fbb50d912fee63dc1c93dba90643df80065ac8d74d5,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-006-rephrase_target_new.json,compute/part-006-rephrase_target_new.json,247,40549513e8536fe083413434304f61a30d898b59bc0f9677387d49a3cb0887c6,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-006-rephrase_target_true.json,compute/part-006-rephrase_target_true.json,248,630bf0185c029e0eed505910775782096d807a41de0aa48450aec53e66b7b1c3,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-006-rewrite_target_new.json,compute/part-006-rewrite_target_new.json,245,9324ac74c710e704baf4a841a25d43d250f2fe6b53a13cb2bd9d19abd86a40d4,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-006-rewrite_target_true.json,compute/part-006-rewrite_target_true.json,245,5d4361f485745ca19cf110f2256b22e4d2cf5ef621a254dae2789c5cf27073e7,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-007-cumulative.json,compute/part-007-cumulative.json,834,59985cc00168a91c03d8abb7fbcd5c267d4cba53b785d73b272dd02e25da129b,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-007-locality_target_new.json,compute/part-007-locality_target_new.json,250,76d05d516fdc11a96c15df31ee718ec7752cc8a64c7886a3b8a877c2b31db290,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-007-locality_target_true.json,compute/part-007-locality_target_true.json,251,68a298468b36dd30ab14cc964d5926a6b24e3122e80a23a495669a4e075c0bed,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-007-rephrase_target_new.json,compute/part-007-rephrase_target_new.json,247,cf4db569ebb98c052ef33a242c293f52e9c100f29566167ece7e956aae72d4b5,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-007-rephrase_target_true.json,compute/part-007-rephrase_target_true.json,249,3d545150c54f061c3f4e05a0f8b885a2fb8f364538d7c4ca1a8bcdbde03c4c37,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-007-rewrite_target_new.json,compute/part-007-rewrite_target_new.json,245,2d9d1b1502d69453240f134eac4391188e1e4490ed010f33b12148366ff8d9b4,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-007-rewrite_target_true.json,compute/part-007-rewrite_target_true.json,246,c5858ee7399c1a71a7e004ad9012f2fc33f8d975f015bbb0d1b2ec9cabbd4c59,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-008-cumulative.json,compute/part-008-cumulative.json,834,4577f8d9dbfc232556e6c33a0c93d6b591625c865ba57b2391ba01f2d8717c0f,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-008-locality_target_new.json,compute/part-008-locality_target_new.json,250,da5e8b69dee47346d828d072ddd5e0225f2571591455ef5e8bfc818d6b184868,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-008-locality_target_true.json,compute/part-008-locality_target_true.json,251,c39de0381646c5fd4d51d935a33984878bf23eb4933663b25f5164e9047cf957,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-008-rephrase_target_new.json,compute/part-008-rephrase_target_new.json,247,326b2ec5cbca99b0fec8d1b8b18e1d9f7e236baf53a669484c8b54f308affa70,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-008-rephrase_target_true.json,compute/part-008-rephrase_target_true.json,248,e13106c10109f52bca328459d7ce85c7c0ca09579ba5c3abf2482a4cb18142f0,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-008-rewrite_target_new.json,compute/part-008-rewrite_target_new.json,245,5e15e148b09cc802a50607bc124fd7f27c25edc4611fb1acb51d017777b71f20,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-008-rewrite_target_true.json,compute/part-008-rewrite_target_true.json,244,e35fae26e79a47b602b91e688767a209a69ba570dc8016f8272d3c0a24b4b880,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-009-cumulative.json,compute/part-009-cumulative.json,834,0be8d6d0916d403cf890ceb24f10b1d8e91ec0406149b2862a0aa71daae29698,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-009-locality_target_new.json,compute/part-009-locality_target_new.json,250,50b9f9822319ba991e382fc674a3a5d5572ef30ebadee7196c0204d5492213a8,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-009-locality_target_true.json,compute/part-009-locality_target_true.json,251,02aa9e4fb7551b273e605d5f5cc7c6f0570d93d6a38acd807f6e6dd0130d9b04,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-009-rephrase_target_new.json,compute/part-009-rephrase_target_new.json,247,3fcb28293278fe25f385bde6bc3ec6b1a0a088d062cb4d67420b8772fb786071,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-009-rephrase_target_true.json,compute/part-009-rephrase_target_true.json,248,71865817af21ee00b6b95d7da34eac3affb041c0895bd5ad603f20a580794c64,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-009-rewrite_target_new.json,compute/part-009-rewrite_target_new.json,245,c9ed5b1573d87298c78ac4ce9a8dee303b28d5375acb3b91203eae80c1ae19bd,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-009-rewrite_target_true.json,compute/part-009-rewrite_target_true.json,246,a16ed085316cfe9922643c6ac79ce662626d2f4fe76c74c260e8802a071203e4,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-010-cumulative.json,compute/part-010-cumulative.json,835,71d4fb93ecf076a423b5b15233fcf5d082604c3ae8e443fcd9fdc4ca20a45ec8,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-010-locality_target_new.json,compute/part-010-locality_target_new.json,249,accca8bd1232804714b013ea493efa118719700551c9f0981ae5bef8136dac76,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-010-locality_target_true.json,compute/part-010-locality_target_true.json,250,ab133262f1bc5e49b9eb181ae1a342bf56729276a0b972ff41388fe520b34631,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-010-rephrase_target_new.json,compute/part-010-rephrase_target_new.json,247,f798fc8cb15c74c1c43e2a7e9b0c031e76d1280d2bf9c27b6de526f8f55b2b02,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-010-rephrase_target_true.json,compute/part-010-rephrase_target_true.json,248,f6099dc9853a7d7580aab2188b181132b5e972748705aa43763780c5ddc8fe2a,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-010-rewrite_target_new.json,compute/part-010-rewrite_target_new.json,245,bae25a635d15210c70af48afb936828bc1e089aafa1bcaa813876349335ef6b0,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-010-rewrite_target_true.json,compute/part-010-rewrite_target_true.json,245,0e590cd064f2b93af2d71d4c182f83acc72b089cf18ec491393d8c03caa89cb4,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-011-cumulative.json,compute/part-011-cumulative.json,835,0e512ac20e843c864b377744f915a55a683d0068623d23cbefd92738ad65b07e,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-011-locality_target_new.json,compute/part-011-locality_target_new.json,250,c13ea3d91944c3ed5e1d8affa9ed63af39d9ac0af17607197ab4b896589925db,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-011-locality_target_true.json,compute/part-011-locality_target_true.json,251,37d59d37a2ed46d39869a1c69b9a77dac20f4caba4748d0628ad1285d4e7a693,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-011-rephrase_target_new.json,compute/part-011-rephrase_target_new.json,247,81b256bebd5d878c77f2628f31435e84039242a78f941feeabd87c4336171348,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-011-rephrase_target_true.json,compute/part-011-rephrase_target_true.json,248,7846c889667d15b6b166be0de6c4b14964f745ff84a696150448ac4bfdc1e5c4,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-011-rewrite_target_new.json,compute/part-011-rewrite_target_new.json,245,afc078ee347a04d9f7b53c876a8e7711e21743c303b9dc41168149393b8c6c95,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-011-rewrite_target_true.json,compute/part-011-rewrite_target_true.json,245,203ad22dde8d5dec31c0b47b1b4f538d970d8ef6813ad25bda3904e3b13d22ba,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-012-cumulative.json,compute/part-012-cumulative.json,835,bb3a981d2fda715170c486a4cd352be00ba9e98cbea6b906376a649f198fd673,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-012-locality_target_new.json,compute/part-012-locality_target_new.json,249,d535733fe8e10d0c81ed8bdb599491fe81cc222e123d6363eb8f1aaf5a9d7bff,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-012-locality_target_true.json,compute/part-012-locality_target_true.json,251,36e6077df2025bea1e16e8b5c35efd9debfb323a0afd6d1c9021c741310a020e,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-012-rephrase_target_new.json,compute/part-012-rephrase_target_new.json,247,d01058447255a73b7a0eea72503f3afc507aa8470e1ed0aa592dff1b892704bc,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-012-rephrase_target_true.json,compute/part-012-rephrase_target_true.json,248,a02971d68bca214f2bbcd66e5d48c70a87b709775f1795c2471c62cd3027567f,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-012-rewrite_target_new.json,compute/part-012-rewrite_target_new.json,245,96d6f8f7123f5d0f3b2afda0f044ce0f592dd649a81c67bd4707dbd84541820d,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-012-rewrite_target_true.json,compute/part-012-rewrite_target_true.json,245,ccddefc80ea2e5cd727004c26450f25c5e969a16a3c8cc01adf8b0eade0072ef,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-013-cumulative.json,compute/part-013-cumulative.json,835,9326d320eade4310f5bc5b991c183680824cac9b77580c528ed5029d530048c1,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-013-locality_target_new.json,compute/part-013-locality_target_new.json,250,9f6101ef8dbbd044b2a8eec485c8102f59302149b953943697322ac0fb36d101,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-013-locality_target_true.json,compute/part-013-locality_target_true.json,251,9f80e49090d77f0d396b44a69d984c93c602f11ae7fc7275705d6d9a01258147,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-013-rephrase_target_new.json,compute/part-013-rephrase_target_new.json,247,4405b3bbe915f083e81b20be731c65737fe528bf53a5b3848b629457c07e0b97,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-013-rephrase_target_true.json,compute/part-013-rephrase_target_true.json,248,1c98d7f5313c3484abf218e36f85b2a36167029bbb74c29f1c4b4b2ed20681a3,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-013-rewrite_target_new.json,compute/part-013-rewrite_target_new.json,245,ce8ca8d50a66d523df85296137dc18b82ca793e9cbc30ded6c51b772da37b0ca,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-013-rewrite_target_true.json,compute/part-013-rewrite_target_true.json,246,9618b5ce72be6d9833f69b99420152952951d9f50ee7299f63f0d01775de9133,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-014-cumulative.json,compute/part-014-cumulative.json,835,26eb441879397b9fa3036194c289e7d6188ec34ca646fd2aa21100b2808a8316,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-014-locality_target_new.json,compute/part-014-locality_target_new.json,250,929a5e59e716b8bb745f315c07187fc3c752dc9c22b24f990f0fab84eff9e721,RECALL_INDEPENDENT_FULL_SHA_PASS
/mnt/raid5/janghj/ODE-edit/local/fixed10k-preedit-eval/attempt-v1/output/compute/part-014-locality_target_true.json,compute/part-014-locality_target_true.json,251,713c5feeae6eac6eac14396949ad767edd08b2e26d38f1e06a046d054839fe29,RECALL_INDEPENDENT_FULL_SHA_PASS
