arm,batch,stratum,ordinal_start,ordinal_end_exclusive,definition,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,arm_display_label
MEMIT_ORIGINAL,40,middle,800,3200,relative seen-prefix first20/middle60/last20 percent,NS,16751,24000,0.6979583333333333,2400,516,0,a320df6064b3396e992c545f190becc7c3de6b7dc80b9f67487f811c99975808,24000,9.918386340735577,9.917610168457031,6.5796990394592285,13.208454132080078,16.13170204162598,29.004188537597656,2400,9.918386340735577,9.890936899185181,7.273045654036105,12.408099913597107,14.532687158584594,22.150154876708985,993,24000,1249,24280,24000,6.938124442649359,6.534319877624512,2.983984649181366,10.247661590576172,13.483129501342773,33.735267639160156,2400,6.938124442649359,6.499591387063265,4.607161785662174,8.88520714044571,11.223057625293729,20.836459159851074,3332,24000,3605,24290,24000,-2.9802618980862183,-2.939707338809967,-6.887010985054076,0.8832838535308838,4.594585704803472,22.40182554954663,2400,-2.9802618980862188,-3.0623440861701967,-5.629547244310379,-0.4026206314563751,2.326414297819137,11.215391251788242,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,40,recent,3200,4000,relative seen-prefix first20/middle60/last20 percent,NS,5436,8000,0.6795,800,176,0,ba210b8ba285fccf0f3c430f008f081133787a0d424851c69ea5ef523392c843,8000,9.718807934909224,9.769752979278564,6.265718460083008,13.134742021560669,15.980395030975343,31.205707550048828,800,9.718807934909224,9.592409002780915,7.044277433026583,12.245825612545014,14.434193739891052,22.64493598937988,413,8000,505,8110,8000,7.018193376581701,6.638375997543335,3.122052252292633,10.31410551071167,13.470300006866458,26.786785125732422,800,7.018193376581701,6.551333937048912,4.8878909725695845,8.909741443395616,11.19496081352234,16.550599193573,1077,8000,1156,8080,8000,-2.700614558327523,-2.681144595146179,-6.696250706911087,1.2708113193511963,5.138978338241578,24.965330123908643,800,-2.7006145583275236,-2.783942860364914,-5.565561136603355,0.1741907738149166,2.7023851510882384,9.010020183771848,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,early,0,1000,relative seen-prefix first20/middle60/last20 percent,RS,872,1000,0.872,1000,872,0,992695a869d3d60171f89c78260ddade476325c04fd8e7852bfd82c17579bf47,1000,3.064007427064111,0.9616872668266296,0.03687352314591408,4.879795432090759,9.568771266937256,23.626949310302734,1000,3.064007427064111,0.9616872668266296,0.03687352314591408,4.879795432090759,9.568771266937256,23.626949310302734,514,1000,528,1015,1000,10.69207499283785,10.693873882293701,7.260526895523071,13.887193441390991,16.955045890808105,24.761552810668945,1000,10.69207499283785,10.693873882293701,7.260526895523071,13.887193441390991,16.955045890808105,24.761552810668945,22,1000,31,1011,1000,7.62806756577374,7.9616978533158544,2.9781954251229763,12.225742421214818,16.036434623159586,24.760205937898718,1000,7.62806756577374,7.9616978533158544,2.9781954251229763,12.225742421214818,16.036434623159586,24.760205937898718,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,middle,1000,4000,relative seen-prefix first20/middle60/last20 percent,RS,2812,3000,0.9373333333333334,3000,2812,0,1cb8801716dd7f35ca16ae4226d163266bdfc01f1b18a9eba5eab088362aac37,3000,1.5881169261313561,0.06912094354629517,0.006564777344465256,1.4335396885871887,5.9212715148925765,21.952545166015625,3000,1.5881169261313561,0.06912094354629517,0.006564777344465256,1.4335396885871887,5.9212715148925765,21.952545166015625,2184,3000,2222,3038,3000,11.698342411456009,11.617228984832764,8.306885480880737,14.938742876052856,17.87849864959717,31.58107566833496,3000,11.698342411456009,11.617228984832764,8.306885480880737,14.938742876052856,17.87849864959717,31.58107566833496,37,3000,67,3036,3000,10.110225485324653,10.476537635549903,6.291994808241725,14.451200909912586,17.5856632823401,31.578449838794768,3000,10.110225485324653,10.476537635549903,6.291994808241725,14.451200909912586,17.5856632823401,31.578449838794768,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,recent,4000,5000,relative seen-prefix first20/middle60/last20 percent,RS,995,1000,0.995,1000,995,0,acca293cc466109cc578369021076c5796147d021e87254151efbab417d8347d,1000,0.1710213596727858,0.0024318902287632227,0.0008182157471310347,0.008794473018497229,0.036445978656411186,17.218015670776367,1000,0.1710213596727858,0.0024318902287632227,0.0008182157471310347,0.008794473018497229,0.036445978656411186,17.218015670776367,965,1000,980,1016,1000,14.60081255865097,14.463207721710205,11.131510972976685,17.428597450256348,21.31641845703125,31.845870971679688,1000,14.60081255865097,14.463207721710205,11.131510972976685,17.428597450256348,21.31641845703125,31.845870971679688,1,1000,8,1009,1000,14.429791198978185,14.386750764329918,10.980850940657547,17.363331110493164,21.142866789572874,31.845715534844203,1000,14.429791198978185,14.386750764329918,10.980850940657547,17.363331110493164,21.142866789572874,31.845715534844203,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,early,0,1000,relative seen-prefix first20/middle60/last20 percent,PS,1668,2000,0.834,1000,763,0,3d9e286729c48bc428f52671be8ebdb35baad4222d8a11ee2db347205c1649d7,2000,3.913692908103598,2.153712511062622,0.19740140438079834,6.453462600708008,10.530920219421398,24.24962043762207,1000,3.913692908103598,2.637333266393398,0.7269696277799085,5.83834570646286,9.58924176041037,22.365894317626953,809,2000,837,2030,2000,10.402023795155662,10.442755222320557,7.072805285453796,13.779039859771729,16.28796100616455,28.490936279296875,1000,10.402023795155662,10.55068588256836,7.251019477844238,13.460950136184692,15.76234073638916,25.054997444152832,59,2000,79,2022,2000,6.488330887052065,6.692469835281372,1.8949339389801025,11.361678417539224,14.922478175163269,28.490459436638048,1000,6.488330887052065,6.8596962307346985,2.6628029569983482,10.843696089985315,13.942979241441936,24.4267484164302,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,middle,1000,4000,relative seen-prefix first20/middle60/last20 percent,PS,5386,6000,0.8976666666666666,3000,2519,0,495d354e379a6af7c9e4b95d89e5302356181281b23aff4a4b5e6e9044b310b3,6000,2.6263411124919265,0.6546973288059235,0.03058830462396145,4.164575457572937,8.112256622314455,23.79072380065918,3000,2.6263411124919265,1.3741443997714669,0.14632128248922527,3.9419784450437874,7.24096119403839,22.804984092712402,3335,6000,3402,6076,6000,11.0819581367691,10.975237369537354,7.756127834320068,14.26533818244934,17.314674377441406,28.212249755859375,3000,11.0819581367691,10.963537216186523,7.968849062919617,13.970508694648743,16.71647710800171,27.47955322265625,114,6000,174,6072,6000,8.455617024277172,8.628061056137085,4.296252258121967,12.94217675179243,16.496353322651704,28.204657007940114,3000,8.455617024277172,8.581246654037386,4.705488733947277,12.41676858975552,15.620443008653817,27.468035215046257,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,recent,4000,5000,relative seen-prefix first20/middle60/last20 percent,PS,1951,2000,0.9755,1000,957,0,09351ef14c3e83dacf5cd930bda4b809c98206ded9250ee8bfc18d8935c78bbf,2000,1.0911204830877064,0.030524294823408127,0.003771930991206318,0.7335515916347504,3.9123667955398576,19.72089195251465,1000,1.0911204830877064,0.12654022610513493,0.009807406881009229,1.314580273698084,3.603481212258339,17.025091648101807,1562,2000,1593,2032,2000,12.796159230826422,12.717756271362305,9.205732345581055,16.051307678222656,19.50570755004883,32.06843185424805,1000,12.796159230826422,12.705336570739746,9.571465969085693,15.70964229106903,18.823988389968875,29.84830379486084,11,2000,26,2018,2000,11.705038747738715,11.856270512857009,7.709046623669565,15.614360706880689,19.11308424070012,32.068421363885136,1000,11.705038747738715,11.693933681890485,8.143270798958838,15.067960917949677,18.45917338927975,29.8482073606192,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,early,0,1000,relative seen-prefix first20/middle60/last20 percent,NS,6380,10000,0.638,1000,184,0,4dff31520eff5ac04b5d534bd863b2a8d56e92c96ea9eb5e88c65cbf039f2323,10000,9.683424381483256,9.6696457862854,6.245292663574219,13.01170015335083,16.065168571472167,31.647241592407227,1000,9.683424381483256,9.553067827224732,7.122539681196213,12.250991189479828,14.579388127326965,23.71843147277832,507,10000,635,10150,10000,7.706892750785031,7.49065899848938,3.97833114862442,11.07642126083374,14.035857486724854,27.46593475341797,1000,7.706892750785031,7.30980055630207,5.487414103094488,9.651977491378785,11.759706611633302,18.3374041557312,1022,10000,1118,10110,10000,-1.9765316306982255,-1.96429443359375,-5.913949608802795,1.8002381324768066,5.606412839889527,20.831656709313393,1000,-1.9765316306982255,-2.186024912074208,-4.713624835014343,0.6411360144615174,3.4193202632293116,10.938410049960293,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,middle,1000,4000,relative seen-prefix first20/middle60/last20 percent,NS,19460,30000,0.6486666666666666,3000,552,0,da98ccea4418af299b87648bb0573d5bf8381345e4fceec408c4e8ed721e4bdf,30000,9.691865647778718,9.648321628570557,6.240517258644104,13.020308494567871,16.058348464965825,30.289609909057617,3000,9.691865647778718,9.651548385620117,6.979656153917313,12.264197456836701,14.50206077337265,23.452836990356445,1453,30000,1741,30380,30000,7.565586633800713,7.33146071434021,3.759948253631592,10.85145092010498,13.928510475158697,30.409889221191406,3000,7.565586633800712,7.250216495990753,5.331489715789212,9.355567362904548,11.811183745861053,20.649548721313476,3148,30000,3428,30360,30000,-2.126279013978005,-2.0595860481262207,-5.882514834403992,1.6152520179748535,5.414610052108771,25.494949825282674,3000,-2.1262790139780043,-2.1418270990252495,-4.914832552627194,0.5783439613878727,3.194811676442623,10.659404504299165,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,recent,4000,5000,relative seen-prefix first20/middle60/last20 percent,NS,6576,10000,0.6576,1000,177,0,bcb96c1e5bb8b8241ea67aad78d89236fd17c92f984a8daabfc3e96a6e78988f,10000,9.391954911729144,9.365159511566162,6.032603621482849,12.620962858200073,15.661820888519289,26.186756134033203,1000,9.391954911729144,9.429928803443909,6.875283464789391,11.625155663490295,13.987303638458252,22.02894334793091,558,10000,694,10160,10000,7.289714598530269,7.016542196273804,3.6006214022636414,10.520815134048462,13.685090065002441,30.72435188293457,1000,7.28971459853027,6.923697942495346,5.059689477086067,9.048979537189007,11.45644724369049,20.003115940093995,1118,10000,1181,10090,10000,-2.102240313198874,-2.0774498283863068,-5.940497875213623,1.5074694156646729,5.342290115356446,30.724345564862233,1000,-2.102240313198874,-2.20173465013504,-4.825960230827331,0.4297488570213318,2.991867481900845,13.635248319804669,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,early,0,1200,relative seen-prefix first20/middle60/last20 percent,RS,768,1200,0.64,1200,768,0,cfad37f495c3c144f551c39f50e87e8632231a4ecf0955d851fa818559780823,1200,6.331833950982739,5.991272211074829,1.933515578508377,9.304028272628784,13.121897888183597,24.357336044311523,1200,6.331833950982739,5.991272211074829,1.933515578508377,9.304028272628784,13.121897888183597,24.357336044311523,219,1200,230,1220,1200,8.724204227600131,8.654521942138672,5.43731963634491,11.904286861419678,14.859181594848637,29.299989700317383,1200,8.724204227600131,8.654521942138672,5.43731963634491,11.904286861419678,14.859181594848637,29.299989700317383,69,1200,77,1218,1200,2.392370276617391,2.3426401615142822,-2.070444107055664,6.906324744224548,10.794119751919068,20.47228923626244,1200,2.392370276617391,2.3426401615142822,-2.070444107055664,6.906324744224548,10.794119751919068,20.47228923626244,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,middle,1200,4800,relative seen-prefix first20/middle60/last20 percent,RS,2640,3600,0.7333333333333333,3600,2640,0,7172fec9e5d7d2fe0dfe8be0806c9e1c7eed2005190cf8e47cff3a77281910f5,3600,5.183501450372027,4.129859924316406,0.7939695864915848,8.344111204147339,11.974661922454834,27.002349853515625,3600,5.183501450372027,4.129859924316406,0.7939695864915848,8.344111204147339,11.974661922454834,27.002349853515625,1029,3600,1059,3645,3600,9.072130378741285,8.90154218673706,5.550355672836304,12.321797132492065,15.218542766571044,29.698070526123047,3600,9.072130378741285,8.90154218673706,5.550355672836304,12.321797132492065,15.218542766571044,29.698070526123047,177,3600,201,3637,3600,3.888628928369257,3.9153976440429688,-0.3818984627723694,8.2558124223724,12.105995130049996,27.738095843815245,3600,3.888628928369257,3.9153976440429688,-0.3818984627723694,8.2558124223724,12.105995130049996,27.738095843815245,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,recent,4800,6000,relative seen-prefix first20/middle60/last20 percent,RS,1103,1200,0.9191666666666667,1200,1103,0,fde5d0222184d7b085971622385dc7963e97906d4f411a6c8b0d1041cdcd1e8f,1200,1.4511335149025615,0.029891692101955414,0.0030935786198824644,1.0445999503135681,5.670073127746584,17.47594451904297,1200,1.4511335149025615,0.029891692101955414,0.0030935786198824644,1.0445999503135681,5.670073127746584,17.47594451904297,909,1200,929,1220,1200,11.871538362391439,11.724198341369629,8.311429738998413,15.330342054367065,18.714017105102542,39.04135513305664,1200,11.871538362391439,11.724198341369629,8.311429738998413,15.330342054367065,18.714017105102542,39.04135513305664,31,1200,42,1218,1200,10.420404847488877,10.810631315223873,6.457204796373844,14.843447679653764,18.57216728838321,39.04134905340152,1200,10.420404847488877,10.810631315223873,6.457204796373844,14.843447679653764,18.57216728838321,39.04134905340152,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,early,0,1200,relative seen-prefix first20/middle60/last20 percent,PS,1539,2400,0.64125,1200,619,0,fe678d71b394d2c30825a22c61f04cc9154b1c8d273aa582afa8f6b2a8f8cb8a,2400,6.632556867388315,6.3041510581970215,2.8913556933403015,9.801437139511108,12.864012145996094,25.687023162841797,1200,6.632556867388315,6.369994044303894,3.5071897208690643,9.30421131849289,12.13307476043702,21.12051486968994,353,2400,377,2440,2400,8.697465831249719,8.580763816833496,5.54767906665802,11.710618734359741,14.228364849090575,23.70218849182129,1200,8.697465831249719,8.691680550575256,5.833500802516937,11.201689839363098,13.612846612930298,22.166634559631348,99,2400,120,2436,2400,2.064908963861405,1.8939635753631592,-1.6901323795318604,5.684328466653824,9.38473720550537,21.516985518857837,1200,2.064908963861405,1.9142324924468994,-1.373570317402482,5.352182999253273,8.390365532040601,21.055633591517108,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,middle,1200,4800,relative seen-prefix first20/middle60/last20 percent,PS,4991,7200,0.6931944444444444,3600,2053,0,03a7d389b80e43dee519594d27eedbb266e6a5f1813f0fe3e0d5280602b8b290,7200,5.860351382277982,5.391002893447876,1.752392292022705,8.994044065475464,12.238552379608157,29.86212921142578,3600,5.860351382277982,5.413025617599487,2.628796860575676,8.514234066009521,11.50067892074585,27.449705123901367,1533,7200,1591,7290,7200,8.745581112567484,8.631246089935303,5.695400357246399,11.6091890335083,14.36268310546875,25.620515823364258,3600,8.745581112567484,8.528312802314758,6.083297967910767,11.310112357139587,13.769566202163691,23.70607566833496,307,7200,343,7274,7200,2.885229730289502,2.631768226623535,-0.9235424995422363,6.793747773393989,10.29090858716518,25.59213293530047,3600,2.885229730289502,2.7027807235717773,-0.46626147627830505,6.34993452578783,9.348580434918404,23.701081725768745,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,recent,4800,6000,relative seen-prefix first20/middle60/last20 percent,PS,2126,2400,0.8858333333333334,1200,1001,0,6a891449b8a839d64c5366bf67f936966d38b23642c759b22b4e0f78067b8377,2400,2.5528542931109093,0.7186522483825684,0.05027192551642656,4.278937578201294,7.870665550231933,17.76654624938965,1200,2.5528542931109093,1.4394825249910355,0.14932012989447685,3.9700391664518975,6.835290396213536,15.133798599243164,1356,2400,1393,2440,2400,10.163576712450013,9.896722316741943,7.076012969017029,13.106018781661987,15.917720794677733,28.64727210998535,1200,10.163576712450013,9.893580198287964,7.47968989610672,12.880673050880432,15.557925510406495,24.261205673217773,56,2400,74,2436,2400,7.610722419339102,7.998793473700061,3.65939215477556,11.527715405449271,15.170447177067398,28.644674815936014,1200,7.610722419339102,7.827806403191062,4.065523877739906,11.11551575444173,14.573192872384972,24.260702108065743,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,early,0,1200,relative seen-prefix first20/middle60/last20 percent,NS,7450,12000,0.6208333333333333,1200,269,0,84c9801dc1233e98dc3b30e5e02dc0bc65565732126de64b99786cfce72b05e1,12000,9.599107751430433,9.53263807296753,6.321632742881775,12.824400186538696,15.990292358398438,31.613386154174805,1200,9.599107751430433,9.539965271949768,6.899417489767075,12.087424170970916,14.642085733413698,20.42203311920166,614,12000,696,12200,12000,7.930195759150559,7.77372407913208,4.317475080490112,11.186115503311157,14.393858432769775,26.75514030456543,1200,7.930195759150559,7.782813131809235,5.2753879666328425,10.156695345044136,12.356851234436041,18.53621006011963,1076,12000,1166,12180,12000,-1.6689119922798745,-1.6131677627563477,-5.4011019468307495,1.9363956451416016,5.590022373199464,19.88775944709778,1200,-1.6689119922798745,-1.755453774333,-4.750328210368753,1.2470996618270873,4.179390232861052,11.901496516913175,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,middle,1200,4800,relative seen-prefix first20/middle60/last20 percent,NS,22943,36000,0.6373055555555556,3600,824,0,e541f1299770b9019b8a87bb7051c9cf621d2ddc51828f697b881637e8457d1c,36000,9.768048555115492,9.627512454986572,6.3059645891189575,13.076702117919922,16.204443359375,34.0172119140625,3600,9.768048555115492,9.536467957496644,7.132619321066886,12.389306843280792,14.978444910049438,23.828623867034914,1663,36000,1888,36450,36000,8.001231801064035,7.802068471908569,4.334619164466858,11.308817386627197,14.403340148925784,30.977699279785156,3600,8.001231801064035,7.8400538682937615,5.510525798797608,10.091233646869659,12.422871284484863,21.910176086425782,3162,36000,3328,36370,36000,-1.766816754051457,-1.752457857131958,-5.264892816543579,1.78239107131958,5.28649277687074,22.853401996195316,3600,-1.766816754051457,-1.8612313255667687,-4.464275276660919,0.8820478826761246,3.6735431432723997,14.103191804885864,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,recent,4800,6000,relative seen-prefix first20/middle60/last20 percent,NS,7380,12000,0.615,1200,252,0,de7eadc1a4b59badfd91cc9337403d9885c0d73fa432f73003b2e07862308776,12000,9.438749939442328,9.290295600891113,5.951122760772705,12.7949960231781,15.994278144836429,30.229204177856445,1200,9.438749939442328,9.28826664686203,6.753615909814835,12.05363142490387,14.565209274291995,21.493146419525146,683,12000,784,12200,12000,7.91274166302123,7.658119440078735,4.264200687408447,11.19116497039795,14.365241813659669,29.698102951049805,1200,7.91274166302123,7.764689017087221,5.360536754131317,10.095293426513672,12.389007287025452,21.593443584442138,1074,12000,1171,12180,12000,-1.5260082764210972,-1.493288516998291,-5.156003832817078,2.081428200006485,5.697602176666262,27.848385691720978,1200,-1.5260082764210972,-1.5493046283721923,-4.43684958294034,1.3373619651421904,4.16064239172265,21.58991079952957,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,early,0,1400,relative seen-prefix first20/middle60/last20 percent,RS,827,1400,0.5907142857142857,1400,827,0,4e6e5847b6b25e38fc53e97f0f1f8623b012bc79ea6e4b58d897226e00ce3be0,1400,6.479805985861957,6.3631298542022705,3.0509397387504578,9.122383117675781,12.059248161315919,25.048805236816406,1400,6.479805985861957,6.3631298542022705,3.0509397387504578,9.122383117675781,12.059248161315919,25.048805236816406,199,1400,205,1420,1400,7.802452380862753,7.560288190841675,4.69926118850708,10.735049724578857,13.429664516448975,24.465736389160156,1400,7.802452380862753,7.560288190841675,4.69926118850708,10.735049724578857,13.429664516448975,24.465736389160156,85,1400,92,1422,1400,1.3226463950007954,1.1357972621917725,-2.283076763153076,4.793307822197676,8.359499961137775,18.209427752299234,1400,1.3226463950007954,1.1357972621917725,-2.283076763153076,4.793307822197676,8.359499961137775,18.209427752299234,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,middle,1400,5600,relative seen-prefix first20/middle60/last20 percent,RS,2741,4200,0.6526190476190477,4200,2741,0,8660e8a4007f7054f1bdec43cc5d1bcab25b58c44550062d2bbd67f3dbf785e7,4200,5.656123994311856,5.058400392532349,1.877018690109253,8.486780405044556,11.666264724731445,28.745569229125977,4200,5.656123994311856,5.058400392532349,1.877018690109253,8.486780405044556,11.666264724731445,28.745569229125977,888,4200,920,4261,4200,7.882818201201929,7.591311693191528,4.817781686782837,10.567919492721558,13.371766948699952,27.54850959777832,4200,7.882818201201929,7.591311693191528,4.817781686782837,10.567919492721558,13.371766948699952,27.54850959777832,229,4200,244,4244,4200,2.226694206890073,2.172008991241455,-1.3555874973535538,5.925859749317169,9.33621039390564,27.208183478564024,4200,2.226694206890073,2.172008991241455,-1.3555874973535538,5.925859749317169,9.33621039390564,27.208183478564024,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,recent,5600,7000,relative seen-prefix first20/middle60/last20 percent,RS,1376,1400,0.9828571428571429,1400,1376,0,ed0ca244d2287287c35f61c2046dcf1555ad383d2f283580697dd03893d3bfa0,1400,0.5110035734992394,0.01372601417824626,0.0024519874714314938,0.1273522898554802,1.320913052558901,19.195417404174805,1400,0.5110035734992394,0.01372601417824626,0.0024519874714314938,0.1273522898554802,1.320913052558901,19.195417404174805,1263,1400,1288,1425,1400,11.80141211796818,11.567807674407959,8.651204586029053,14.810451030731201,17.762003135681155,40.127384185791016,1400,11.80141211796818,11.567807674407959,8.651204586029053,14.810451030731201,17.762003135681155,40.127384185791016,11,1400,15,1424,1400,11.29040854446894,11.27866899361834,8.00148494169116,14.720922891137889,17.711833981238307,40.127384185791016,1400,11.29040854446894,11.27866899361834,8.00148494169116,14.720922891137889,17.711833981238307,40.127384185791016,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,early,0,1400,relative seen-prefix first20/middle60/last20 percent,PS,1660,2800,0.5928571428571429,1400,663,0,92068b14652c3a745f34453cca1a8ed0a43b1c172081d2e45362d93a07cb3ed7,2800,6.860531169505723,6.636337041854858,3.7795252203941345,9.67138147354126,12.12167739868164,25.292354583740234,1400,6.860531169505723,6.667029023170471,4.134788542985916,9.552164077758789,11.65551519393921,20.333114624023438,285,2800,305,2840,2800,8.044349498168698,7.81462836265564,5.237425804138184,10.693995237350464,13.166616439819336,24.807186126708984,1400,8.044349498168698,7.92019522190094,5.67488306760788,10.340438485145569,12.613367319107056,18.88289785385132,128,2800,145,2844,2800,1.183818328662975,1.1001486778259277,-2.12495493888855,4.320252537727356,7.515106916427611,17.975548282265663,1400,1.183818328662975,1.0748686790466309,-1.8991667032241821,4.000352278351784,6.947655529156339,17.462594757787883,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,middle,1400,5600,relative seen-prefix first20/middle60/last20 percent,PS,5370,8400,0.6392857142857142,4200,2178,0,c33663f26b23583dd1c5e62e28a204521cfaa89fe8a6c54a5e9c29e60ad8a71c,8400,6.22688370784403,5.882408142089844,2.9794574975967407,8.95884084701538,11.74428005218506,25.145286560058594,4200,6.22688370784403,5.872244834899902,3.420331358909607,8.708064436912537,11.227361154556274,22.31714916229248,1224,8400,1301,8522,8400,7.951609122670627,7.743112802505493,5.188133597373962,10.47044324874878,13.021892547607422,29.416173934936523,4200,7.951609122670627,7.747859597206116,5.497360050678253,10.206784963607788,12.463849639892578,21.551308631896973,349,8400,386,8488,8400,1.7247254148265971,1.7128171920776367,-1.5268652439117432,4.96428108215332,8.056774234771732,21.34506317600608,4200,1.7247254148265971,1.747802346944809,-1.3016071021556854,4.690825462341309,7.410048580169677,17.239871855825186,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,recent,5600,7000,relative seen-prefix first20/middle60/last20 percent,PS,2643,2800,0.9439285714285715,1400,1269,0,6c408e51c593124512bc3236c12e87e3c3cb5acd30a635095a6a134197058c97,2800,1.5054529581267901,0.29963916540145874,0.0394162330776453,1.7813971936702728,4.894472026824951,17.38242530822754,1400,1.5054529581267901,0.5260337933432311,0.09371942933648825,2.0675034783780575,4.504833196476109,12.444899559020996,2027,2800,2076,2850,2800,9.730477412151439,9.606132507324219,6.828120827674866,12.266655445098877,15.255739879608154,25.663721084594727,1400,9.730477412151439,9.623620867729187,7.077208161354065,12.161776065826416,14.833502769470217,20.927051544189453,46,2800,59,2848,2800,8.225024454024648,8.412883311510086,5.0519894659519196,11.498754347441718,14.761553741968235,25.663706779581844,1400,8.225024454024648,8.265813236008398,5.267638414632529,11.127752726199105,14.154572096074117,20.925001101510134,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,early,0,1400,relative seen-prefix first20/middle60/last20 percent,NS,8137,14000,0.5812142857142857,1400,255,0,64307465974636aa878ef07aa449eb2b44ca5f45a3de527096f8f7a327e5253a,14000,8.50510928879386,8.35654592514038,5.318031311035156,11.44234037399292,14.338847541809082,27.44919776916504,1400,8.505109288793859,8.385297441482544,5.900968960672617,10.778420937061309,13.225591487884522,18.32169666290283,790,14000,831,14200,14000,7.489305597399661,7.297374248504639,4.152372121810913,10.351434469223022,13.134967708587649,31.589975357055664,1400,7.48930559739966,7.394046187400818,5.073084295541048,9.644987887144088,11.787499895095827,18.832625579833984,1152,14000,1214,14220,14000,-1.0158036913942001,-1.0663642883300781,-4.345818877220154,2.2917197942733765,5.400560733675957,22.421600581434177,1400,-1.0158036913942001,-0.9727589398622513,-3.587886119633913,1.5988260976970197,4.068056650161744,11.54951958338279,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,middle,1400,5600,relative seen-prefix first20/middle60/last20 percent,NS,25111,42000,0.5978809523809524,4200,741,0,3868c401d9f5d99381ffbe05ae211a7350d3ddcd9dd2800851c210c777c1569c,42000,8.605589653444895,8.463646411895752,5.387003540992737,11.548489332199097,14.395360088348388,33.75697326660156,4200,8.605589653444893,8.593120336532593,5.988103671371936,10.936655901372433,13.126979665756226,21.310076427459716,2329,42000,2508,42610,42000,7.48402702704299,7.277077913284302,4.227175712585449,10.27953815460205,13.066721057891845,29.05399513244629,4200,7.48402702704299,7.271986126899719,5.14806192368269,9.54172636643052,11.519144468307495,19.289621543884277,3245,42000,3389,42440,42000,-1.1215626264019036,-1.1135220527648926,-4.307039856910706,2.0439703464508057,5.0752656698226915,22.421612025525974,4200,-1.1215626264019036,-1.2136371284723282,-3.5506178801879287,1.2439774096012115,3.571834673285484,13.049680219593938,MEMIT_BLUE (L4+L8)
