model,method,batch_index,request_sha256,layer,q_pre,q_post,rho,under_realization_coefficient,tau,allocation_norm_over_R1,realized_reduction_norm_over_R1,gap_norm_over_R1,next_pre_link_relative_difference
llama3-8b-inst,alphaedit,2,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,6,0.9310682826432705,0.839983379469907,0.48274755489581517,0.5172524451041849,0.9943152369210517,0.3103560942144234,0.34303938507370146,0.34784991299552365,0.0
llama3-8b-inst,alphaedit,2,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,7,0.839983379469907,0.6684841646975384,0.6292474796378614,0.37075252036213857,0.8089626303928276,0.4199916897349535,0.43043983588321755,0.37374021182747685,0.0
llama3-8b-inst,alphaedit,2,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,8,0.6684841646975384,0.041169822745591625,0.938852354877457,0.061147645122543004,0.007341901600792813,0.6684841646975384,0.6276271221951167,0.041169822745591625,NOT_APPLICABLE
llama3-8b-inst,alphaedit,2,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,4,1.0,0.9501707182363368,0.753509157829913,0.246490842170087,2.130240684103435,0.2000000000000001,0.4519159843662537,0.4288908069652783,0.0
llama3-8b-inst,alphaedit,2,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,5,0.9501707182363368,0.9129402081919836,0.4077933991963639,0.5922066008036361,1.366294844499169,0.2375426795590842,0.3387009656779012,0.35372890779583455,0.0
llama3-8b-inst,alphaedit,2,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,6,0.9129402081919836,0.8288093437699156,0.49319141251042076,0.5068085874895792,1.0646943297051952,0.30431340273066115,0.35707411426566676,0.35883556679369605,0.0
llama3-8b-inst,alphaedit,2,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,7,0.8288093437699156,0.6460875942060682,0.6967066106540935,0.30329338934590655,0.8556508726075718,0.4144046718849578,0.45726293273183866,0.3762021430543349,0.0
llama3-8b-inst,alphaedit,2,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,8,0.6460875942060682,0.03408305547955935,0.9476191158526972,0.0523808841473028,0.006254712894002682,0.6460875942060682,0.6122582911545266,0.03408305547955935,NOT_APPLICABLE
llama3-8b-inst,alphaedit,2,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,4,1.0,0.9441562659607867,0.36607507676798867,0.6339249232320113,0.9013967881430464,0.20000000000000018,0.1945792518749402,0.2203975478964603,0.0
llama3-8b-inst,alphaedit,2,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,5,0.9441562659607867,0.8722344876953273,0.4203323631721902,0.5796676368278098,0.9171698720489957,0.23603906649019668,0.238139891355455,0.2561013149979579,0.0
llama3-8b-inst,alphaedit,2,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,6,0.8722344876953273,0.7501740685723991,0.5329710904557808,0.46702890954421916,0.7557106089909639,0.29074482923177575,0.2688653604613036,0.2582911554301683,0.0
llama3-8b-inst,alphaedit,2,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,7,0.7501740685723991,0.5342048700753984,0.6690488726923073,0.3309511273076927,0.5069118875322361,0.37508703428619955,0.3148466480503235,0.2270712315789521,0.0
llama3-8b-inst,alphaedit,2,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,8,0.5342048700753984,0.04026242814289309,0.9250392613570809,0.07496073864291908,0.007833087310573712,0.5342048700753984,0.49417819484234243,0.04026242814289309,NOT_APPLICABLE
llama3-8b-inst,alphaedit,2,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,4,1.0,0.9064139914055687,0.6770118229518062,0.3229881770481938,1.3606731115502766,0.20000000000000007,0.30395896597484556,0.27969645539468874,0.0
llama3-8b-inst,alphaedit,2,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,5,0.9064139914055687,0.8110916641888573,0.5631536115182296,0.4368463884817704,0.9998919228724414,0.22660349785139217,0.2600442589566161,0.24725947641278945,0.0
llama3-8b-inst,alphaedit,2,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,6,0.8110916641888573,0.677277002608704,0.608863640487396,0.39113635951260395,0.7468456681738562,0.2703638880629523,0.2605182128610046,0.2279355354159849,0.0
llama3-8b-inst,alphaedit,2,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,7,0.677277002608704,0.47381919154357066,0.7217355820702593,0.27826441792974066,0.5690073112745409,0.338638501304352,0.31122915390333955,0.21449492229779712,0.0
llama3-8b-inst,alphaedit,2,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,8,0.47381919154357066,0.029695011732302844,0.9424566109554162,0.05754338904458378,0.024829198874903848,0.47381919154357066,0.4467089722545112,0.029695011732302844,NOT_APPLICABLE
llama3-8b-inst,alphaedit,2,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,4,1.0,0.921637103436738,0.6870724261129745,0.3129275738870255,1.6229693475806886,0.20000000000000012,0.3524825114476603,0.33057242290822214,0.0
llama3-8b-inst,alphaedit,2,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,5,0.921637103436738,0.829756037472346,0.595588733966179,0.40441126603382105,1.174230691889623,0.2304092758591845,0.30336631118204005,0.28614997168397555,0.0
llama3-8b-inst,alphaedit,2,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,6,0.829756037472346,0.6977814004726147,0.6168822605950789,0.3831177394049211,0.8279411727035175,0.27658534582411526,0.2855708950000743,0.2523249451533598,0.0
llama3-8b-inst,alphaedit,2,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,7,0.6977814004726147,0.49078291795568896,0.72054177339917,0.27945822660083,0.5846181589741731,0.34889070023630736,0.3237282413123158,0.226073445319772,0.0
llama3-8b-inst,alphaedit,2,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,8,0.49078291795568896,0.02476494833126099,0.9509372385490704,0.04906276145092958,0.011792613585889877,0.49078291795568896,0.4667396375689841,0.02476494833126099,NOT_APPLICABLE
llama3-8b-inst,alphaedit,3,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,4,1.0,0.9670544820047656,0.4625927391167806,0.5374072608832194,1.6708664303354357,0.2000000000000001,0.34674409412738033,0.35103282992175455,0.0
llama3-8b-inst,alphaedit,3,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,5,0.9670544820047656,0.9133516566345597,0.40706823964480765,0.5929317603551923,1.1675389037537802,0.2417636205011914,0.29893283645265045,0.3165825296948051,0.0
llama3-8b-inst,alphaedit,3,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,6,0.9133516566345597,0.8153999024462385,0.5310730628922777,0.46892693710772226,1.0380339705656394,0.30445055221151973,0.3549889681689636,0.34678067203986995,0.0
llama3-8b-inst,alphaedit,3,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,7,0.8153999024462385,0.5542576574243587,0.8214572428488478,0.1785427571511522,0.6776486451072724,0.40769995122311925,0.43415731930349327,0.28570581746235574,0.0
llama3-8b-inst,alphaedit,3,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,8,0.5542576574243587,0.03918123549075018,0.9296185837409425,0.07038141625905747,0.006612612072852666,0.5542576574243587,0.5152612537166443,0.03918123549075018,NOT_APPLICABLE
llama3-8b-inst,alphaedit,3,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,4,1.0,0.9356744168652411,0.9840248415014518,0.015975158498548248,2.399814344011903,0.20000000000000018,0.5187451695935965,0.4799735030775904,0.0
llama3-8b-inst,alphaedit,3,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,5,0.9356744168652411,0.9312981262293396,0.3162038345441018,0.6837961654558982,1.5100751596476514,0.23391860421631028,0.36089568828270735,0.38776227659461227,0.0
llama3-8b-inst,alphaedit,3,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,6,0.9312981262293396,0.8586498219276736,0.5382229573050241,0.4617770426949759,1.2610646896291864,0.31043270874311313,0.42564027472800053,0.4168964714378396,0.0
llama3-8b-inst,alphaedit,3,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,7,0.8586498219276736,0.7372779133876329,0.7006388180530423,0.2993611819469577,1.1228382604715248,0.4293249109638368,0.5682128597855726,0.4989012012646939,0.0
llama3-8b-inst,alphaedit,3,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,8,0.7372779133876329,0.031097665032288217,0.9589616774826103,0.0410383225173897,0.009743018298833277,0.7372779133876329,0.7070577547562757,0.031097665032288217,NOT_APPLICABLE
llama3-8b-inst,alphaedit,3,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,4,1.0,1.0140582453769353,0.5903116453029527,0.40968835469704734,2.5024990988755587,0.2000000000000001,0.5142361161355061,0.5071625493999875,0.0
llama3-8b-inst,alphaedit,3,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,5,1.0140582453769353,0.9581163486576654,0.461284505187338,0.538715494812662,1.3269749535512247,0.25351456134423384,0.3561537571273738,0.36307294031303816,0.0
llama3-8b-inst,alphaedit,3,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,6,0.9581163486576654,0.8206225910488638,0.5781775361063621,0.42182246389363787,0.858510832155463,0.31937211621922174,0.3305663572327483,0.3054932504971507,0.0
llama3-8b-inst,alphaedit,3,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,7,0.8206225910488638,0.5797839352962619,0.7066560710143321,0.29334392898566786,0.5691462215589617,0.4103112955244319,0.37229735622555765,0.2627203975810454,0.0
llama3-8b-inst,alphaedit,3,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,8,0.5797839352962619,0.046535034647280774,0.9200725022974805,0.0799274977025195,0.007327963744849521,0.5797839352962619,0.5334601751078553,0.046535034647280774,NOT_APPLICABLE
llama3-8b-inst,alphaedit,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,4,1.0,0.8905804894404535,0.7971329754183959,0.2028670245816041,1.471138667150226,0.20000000000000004,0.3346442862792619,0.29701205414239573,0.0
llama3-8b-inst,alphaedit,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,5,0.8905804894404535,0.7811408052570271,0.6374774400731401,0.3625225599268599,1.001354842702029,0.22264512236011338,0.2642910148914046,0.2371075563776833,0.0
llama3-8b-inst,alphaedit,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,6,0.7811408052570271,0.6192666543218097,0.7101379542195673,0.28986204578043273,0.6425889496874616,0.26038026841900913,0.24936987820838374,0.1835524960136522,0.0
llama3-8b-inst,alphaedit,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,7,0.6192666543218097,0.3957861521459024,0.8013574117250036,0.19864258827499637,0.4440238083388238,0.30963332716090486,0.2836705762606836,0.1506155361990652,0.0
llama3-8b-inst,alphaedit,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,8,0.3957861521459024,0.025023796535970512,0.9374615101005632,0.06253848989943678,0.009295550394912637,0.3957861521459024,0.37105252352590345,0.025023796535970512,NOT_APPLICABLE
llama3-8b-inst,alphaedit,3,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5,4,1.0,0.9418450749585777,0.5183138664988662,0.48168613350113376,1.44613036458573,0.20000000000000023,0.3072420736541046,0.30484845825978063,0.0
llama3-8b-inst,alphaedit,3,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5,5,0.9418450749585777,0.8675387110195906,0.45676650277261505,0.5432334972273849,1.0101796225945054,0.23546126873964443,0.2610434650287698,0.2700696105184817,0.0
llama3-8b-inst,alphaedit,3,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5,6,0.8675387110195906,0.7327334518233338,0.5905095271659914,0.40949047283400863,0.784013927191128,0.28917957033986375,0.2838352121099082,0.255782605139731,0.0
llama3-8b-inst,alphaedit,3,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5,7,0.7327334518233338,0.5140145665349504,0.7033367136993428,0.2966632863006572,0.5358068901622673,0.3663667259116669,0.3239335690148587,0.22438223641182994,0.0
llama3-8b-inst,alphaedit,3,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5,8,0.5140145665349504,0.03322278292634902,0.9363528976958662,0.06364710230413384,0.011251294642012024,0.5140145665349504,0.4813337740629825,0.03322278292634902,NOT_APPLICABLE
llama3-8b-inst,alphaedit,3,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771,4,1.0,0.9797226889555636,0.7013486487285184,0.29865135127148157,2.3490445380132456,0.20000000000000007,0.4903019546623557,0.47359066169789027,0.0
llama3-8b-inst,alphaedit,3,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771,5,0.9797226889555636,0.9460593840352924,0.45833087573328885,0.5416691242667111,1.5414112094627772,0.2449306722388909,0.39387530616632727,0.40017159385173556,0.0
llama3-8b-inst,alphaedit,3,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771,6,0.9460593840352924,0.7835703233506902,0.6636274864620777,0.3363725135379223,0.845750003658078,0.31535312801176413,0.33901480782239235,0.2870301722820498,0.0
llama3-8b-inst,alphaedit,3,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771,7,0.7835703233506902,0.5568752811602617,0.7119290746826159,0.2880709253173841,0.6009926225246379,0.3917851616753451,0.36501997999551905,0.2611115075454332,0.0
llama3-8b-inst,alphaedit,3,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771,8,0.5568752811602617,0.03637476872848947,0.9348393568742281,0.06516064312577186,0.004551574417014477,0.5568752811602617,0.520595100075718,0.03637476872848947,NOT_APPLICABLE
llama3-8b-inst,alphaedit,3,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92,4,1.0,0.9477490972934954,0.5841776209185137,0.41582237908148634,1.7193665990471598,0.19999999999999996,0.36317956961817077,0.3537869275631298,0.0
llama3-8b-inst,alphaedit,3,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92,5,0.9477490972934954,0.8704317735412912,0.5155294952102383,0.4844705047897617,1.1637832787371691,0.23693727432337386,0.30158701110178054,0.29868226622143124,0.0
llama3-8b-inst,alphaedit,3,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92,6,0.8704317735412912,0.7686181149694601,0.5034236753701928,0.49657632462980716,0.8858883142795665,0.2901439245137637,0.29563850705863215,0.29466199776321633,0.0
llama3-8b-inst,alphaedit,3,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92,7,0.7686181149694601,0.5685923872917877,0.664084801309718,0.33591519869028197,0.6358504398342277,0.38430905748473004,0.353337518870035,0.2763673296518637,0.0
llama3-8b-inst,alphaedit,3,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92,8,0.5685923872917877,0.041357455991175934,0.9279057488066919,0.07209425119330815,0.009645026686415733,0.5685923872917877,0.5276286460413674,0.041357455991175934,NOT_APPLICABLE
llama3-8b-inst,alphaedit,3,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,4,1.0,1.0265292181126686,0.9428413227781152,0.057158677221884835,3.1438065078529145,0.20000000000000015,0.6564287964054082,0.6288652152313756,0.0
llama3-8b-inst,alphaedit,3,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,5,1.0265292181126686,1.0429130666202542,0.22163611189235563,0.7783638881076443,1.4962539486752264,0.25663230452816715,0.3881769071844284,0.4328365516022808,0.0
llama3-8b-inst,alphaedit,3,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,6,1.0429130666202542,0.9530443678590272,0.5137343387583915,0.4862656612416085,1.1550916004230944,0.3476376888734177,0.43947778274949795,0.4356846083338791,0.0
llama3-8b-inst,alphaedit,3,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,7,0.9530443678590272,0.8653327218926687,0.7040002008634598,0.2959997991365402,1.2720062683523534,0.4765221839295136,0.6927813552321184,0.6223342920736089,0.0
llama3-8b-inst,alphaedit,3,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,8,0.8653327218926687,0.061254645937147675,0.9307152912471351,0.06928470875286485,0.014508062984277096,0.8653327218926687,0.8054762390581364,0.061254645937147675,NOT_APPLICABLE
llama3-8b-inst,alphaedit,3,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,4,1.0,0.9728454775355365,0.7959928043678894,0.20400719563211056,2.4468411428016927,0.2000000000000001,0.5146119362281655,0.49106620791810823,0.0
llama3-8b-inst,alphaedit,3,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,5,0.9728454775355365,0.9387635026757173,0.3280906794211471,0.6719093205788529,1.189812613560338,0.24321136938388413,0.3001761925592141,0.33232999839128713,0.0
llama3-8b-inst,alphaedit,3,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,6,0.9387635026757173,0.8608922880064243,0.5541858062263483,0.4458141937736517,1.2596846825562358,0.31292116755857213,0.4306422207655265,0.4181399420940901,0.0
llama3-8b-inst,alphaedit,3,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,7,0.8608922880064243,0.7115135931550092,0.807631203765484,0.19236879623451597,1.1447965009865055,0.43044614400321213,0.6030590710648961,0.4996819341658958,0.0
llama3-8b-inst,alphaedit,3,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,8,0.7115135931550092,0.03510801538368874,0.9516239952641586,0.04837600473584136,0.00971936710210971,0.7115135931550092,0.6771287226546375,0.03510801538368874,NOT_APPLICABLE
llama3-8b-inst,alphaedit,3,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,4,1.0,0.9268458862899991,0.4771629974959568,0.5228370025040432,1.0099642924864098,0.20000000000000012,0.2234020947329633,0.22745429459871605,0.0
llama3-8b-inst,alphaedit,3,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,5,0.9268458862899991,0.8324186207217659,0.5318517862071087,0.4681482137928913,0.9369386900988483,0.23171147157249977,0.24963837674340567,0.2426912878813616,0.0
llama3-8b-inst,alphaedit,3,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,6,0.8324186207217659,0.7245171746996103,0.5453223629818119,0.4546776370181881,0.8902510058865633,0.2774728735739219,0.28967999670408656,0.2773727720351844,0.0
llama3-8b-inst,alphaedit,3,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,7,0.7245171746996103,0.5630569402550233,0.650323901687868,0.349676098312132,0.7708497543136228,0.36225858734980515,0.3653482507894313,0.30663487579439946,0.0
llama3-8b-inst,alphaedit,3,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,8,0.5630569402550233,0.03403161050427024,0.9424951976083916,0.05750480239160838,0.018608807155979783,0.5630569402550233,0.5307818901225034,0.03403161050427024,NOT_APPLICABLE
llama3-8b-inst,alphaedit,4,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,4,1.0,0.9421919666447458,0.5999293716782349,0.4000706283217651,1.6830095115677293,0.20000000000000007,0.3573478007224713,0.34598135924776197,0.0
llama3-8b-inst,alphaedit,4,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,5,0.9421919666447458,0.8988682618947316,0.45641280189354416,0.5435871981064558,1.416121698762885,0.23554799166118645,0.3504613212829428,0.3572951472103963,0.0
llama3-8b-inst,alphaedit,4,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,6,0.8988682618947316,0.7647762096722611,0.5915467353120941,0.4084532646879059,0.8452360156102988,0.2996227539649103,0.3091130370013296,0.2812718862642446,0.0
llama3-8b-inst,alphaedit,4,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,7,0.7647762096722611,0.5186321207069001,0.7512643563293994,0.24873564367060064,0.5293418931097084,0.38238810483613056,0.3514229844366551,0.22364711621097128,0.0
llama3-8b-inst,alphaedit,4,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,8,0.5186321207069001,0.02514780720963754,0.9520728396901434,0.047927160309856554,0.007358205160160247,0.5186321207069001,0.4937903026734537,0.02514780720963754,NOT_APPLICABLE
llama3-8b-inst,alphaedit,4,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,4,1.0,0.9336329256907381,0.8316539628659639,0.16834603713403606,2.101583287203999,0.2,0.45203100013188513,0.4216630266586765,0.0
llama3-8b-inst,alphaedit,4,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,5,0.9336329256907381,0.8407742428832581,0.5823801860817938,0.41761981391820624,1.1381763046246214,0.23340823142268452,0.2984169634377472,0.2829781571728417,0.0
llama3-8b-inst,alphaedit,4,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,6,0.8407742428832581,0.7067678003022502,0.5854821516586983,0.4145178483413017,0.7278820268540411,0.2802580809610861,0.26179789190002783,0.23475479710166763,0.0
llama3-8b-inst,alphaedit,4,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,7,0.7067678003022502,0.4720932766616981,0.7815121373759824,0.21848786262401765,0.5476993159711243,0.3533839001511251,0.33724300829762077,0.20838011750496632,0.0
llama3-8b-inst,alphaedit,4,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,8,0.4720932766616981,0.03514721803004523,0.9261351390939816,0.0738648609060184,0.009313696949962735,0.4720932766616981,0.4372442808143079,0.03514721803004523,NOT_APPLICABLE
llama3-8b-inst,alphaedit,4,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,4,1.0,0.9041114422576795,0.6904944665626787,0.30950553343732135,1.3651371937664933,0.2000000000000001,0.30596615277891953,0.2799566561475528,0.0
llama3-8b-inst,alphaedit,4,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,5,0.9041114422576795,0.8224365086494663,0.5185511886316181,0.4814488113683819,1.0579676384820336,0.22602786056441987,0.26630944192878037,0.26272649386997243,0.0
llama3-8b-inst,alphaedit,4,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,6,0.8224365086494663,0.6970779973464497,0.5746032313995701,0.42539676860042985,0.7634961818568373,0.2741455028831555,0.2619625311941422,0.23960518175912648,0.0
llama3-8b-inst,alphaedit,4,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,7,0.6970779973464497,0.47533933361569564,0.737964006150944,0.26203599384905596,0.5169429816630445,0.34853899867322485,0.3140374907935036,0.2020001986556262,0.0
llama3-8b-inst,alphaedit,4,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,8,0.47533933361569564,0.03574008856149818,0.9251373988716306,0.0748626011283694,0.006993798237574662,0.47533933361569564,0.4397667604065099,0.03574008856149818,NOT_APPLICABLE
llama3-8b-inst,alphaedit,4,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,4,1.0,0.921241905636972,0.6551186176093192,0.3448813823906808,1.529435186758772,0.20000000000000018,0.33276732974462386,0.3135675466891016,0.0
llama3-8b-inst,alphaedit,4,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,5,0.921241905636972,0.8675472457509792,0.5143757873325623,0.4856242126674377,1.42816513076206,0.230310476409243,0.34960478610960155,0.3474168089255694,0.0
llama3-8b-inst,alphaedit,4,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,6,0.8675472457509792,0.7816793140229825,0.5313863097600503,0.4686136902399497,1.1011426935929876,0.28918241525032645,0.35357049063379326,0.34606739128162595,0.0
llama3-8b-inst,alphaedit,4,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,7,0.7816793140229825,0.5320490090596748,0.7982115962953185,0.20178840370468154,0.6394022560437158,0.39083965701149126,0.39972350825924763,0.2620531969951356,0.0
llama3-8b-inst,alphaedit,4,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,8,0.5320490090596748,0.033329022835925155,0.9395391757682319,0.06046082423176813,0.016389178205509218,0.5320490090596748,0.49995693548815495,0.033329022835925155,NOT_APPLICABLE
llama3-8b-inst,alphaedit,4,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,4,1.0,0.9161695443697195,0.5529569238497827,0.4470430761502173,1.0990785820995284,0.20000000000000004,0.24606788406968683,0.2373032862447344,0.0
llama3-8b-inst,alphaedit,4,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,5,0.9161695443697195,0.8224377595127137,0.5201380914504844,0.4798619085495156,0.8855315762108192,0.22904238609242988,0.23522439024817351,0.23068942002842457,0.0
llama3-8b-inst,alphaedit,4,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,6,0.8224377595127137,0.7017971890710784,0.5610842610228078,0.43891573897719216,0.7778074135944457,0.2741459198375711,0.2629229342807389,0.2448403024749853,0.0
llama3-8b-inst,alphaedit,4,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,7,0.7017971890710784,0.48284853377587716,0.7660849511810507,0.2339150488189493,0.6090355466254488,0.3508985945355392,0.34341670275580954,0.22893021972552355,0.0
llama3-8b-inst,alphaedit,4,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,8,0.48284853377587716,0.03688528511470761,0.9241027866906517,0.07589721330934829,0.008671722417183638,0.48284853377587716,0.44622132105431406,0.03688528511470761,NOT_APPLICABLE
llama3-8b-inst,alphaedit,4,7412f9b677bdd6da6ceaf7b352a8013e66884fca96673ccdef4c91ded318ed24,4,1.0,0.9329378648490245,0.5072469943729639,0.49275300562703606,1.2547895927826611,0.2,0.270687748925294,0.2696147211641199,0.0
llama3-8b-inst,alphaedit,4,7412f9b677bdd6da6ceaf7b352a8013e66884fca96673ccdef4c91ded318ed24,5,0.9329378648490245,0.8727636985387507,0.43255550141503957,0.5674444985849605,1.1295637251986148,0.23323446621225613,0.28210944939797566,0.2948278748075459,0.0
